Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Shaquille O'Neal, C",0.963414634146,0.963414634146,0.947867298578,1.0,1.0,0.903846153846,0.951048951049,0.376237623762,0.221153846154,0.814516129032,0.7,0.711111111111,0.1625,1.0,0.850806451613,0.574,0.0,0.0,0.0,0.733333333333,1.0,0.52,1.0,1.0,0.575,0.469333333333,0.57
"Kobe Bryant, SF",0.80487804878,0.756097560976,0.905213270142,0.757575757576,0.372093023256,0.451923076923,0.440559440559,0.485148514851,0.774038461538,0.252688172043,0.7,0.733333333333,0.225,0.694214876033,0.721774193548,0.468,0.318181818182,0.349206349206,0.319,0.666666666667,0.586538461538,0.82,0.636363636364,0.744075829384,0.489,0.418333333333,0.49
"Glen Rice, SF",0.975609756098,0.975609756098,0.748815165877,0.535353535354,0.162790697674,0.326923076923,0.286713286713,0.217821782178,0.283653846154,0.0403225806452,0.35,0.488888888889,0.1875,0.438016528926,0.495967741935,0.43,0.5,0.460317460317,0.367,0.573333333333,0.480769230769,0.87,0.347107438017,0.445497630332,0.449,0.432666666667,0.47
"Ron Harper, G",0.975609756098,0.951219512195,0.604265402844,0.23569023569,0.279069767442,0.288461538462,0.293706293706,0.336633663366,0.509615384615,0.131720430108,0.425,0.466666666667,0.25,0.223140495868,0.266129032258,0.399,0.181818181818,0.206349206349,0.311,0.173333333333,0.173076923077,0.68,0.190082644628,0.251184834123,0.421,0.349666666667,0.43
"A.C. Green, F",1.0,1.0,0.556872037915,0.16835016835,0.46511627907,0.384615384615,0.412587412587,0.0990099009901,0.3125,0.0591397849462,0.15,0.333333333333,0.1875,0.173553719008,0.189516129032,0.447,0.0,0.0,0.25,0.106666666667,0.115384615385,0.69,0.173553719008,0.222748815166,0.449,0.355666666667,0.45
"Derek Fisher, PG",0.951219512195,0.268292682927,0.547393364929,0.212121212121,0.0697674418605,0.153846153846,0.125874125874,0.277227722772,0.495192307692,0.010752688172,0.25,0.422222222222,0.3625,0.173553719008,0.25,0.346,0.318181818182,0.333333333333,0.313,0.173333333333,0.182692307692,0.72,0.115702479339,0.194312796209,0.363,0.339,0.4
"Robert Horry, PF",0.926829268293,0.0,0.526066350711,0.191919191919,0.418604651163,0.288461538462,0.335664335664,0.158415841584,0.533653846154,0.282258064516,0.25,0.555555555556,0.2,0.173553719008,0.193548387097,0.438,0.181818181818,0.190476190476,0.309,0.16,0.144230769231,0.79,0.140495867769,0.170616113744,0.483,0.400333333333,0.48
"Tyronn Lue, PG",0.0975609756098,0.0,0.4336492891,0.20202020202,0.0697674418605,0.125,0.104895104895,0.207920792079,0.182692307692,0.0,0.275,0.466666666667,0.2375,0.198347107438,0.197580645161,0.487,0.227272727273,0.15873015873,0.5,0.106666666667,0.0961538461538,0.75,0.157024793388,0.184834123223,0.484,0.410333333333,0.54
"Rick Fox, SF",1.0,0.0121951219512,0.42654028436,0.218855218855,0.186046511628,0.153846153846,0.167832167832,0.168316831683,0.302884615385,0.0860215053763,0.275,0.555555555556,0.2,0.206611570248,0.245967741935,0.414,0.318181818182,0.349206349206,0.326,0.106666666667,0.0961538461538,0.81,0.148760330579,0.184834123223,0.464,0.357333333333,0.47
"Brian Shaw, G",0.90243902439,0.0243902439024,0.400473933649,0.138047138047,0.139534883721,0.221153846154,0.202797202797,0.267326732673,0.225961538462,0.0510752688172,0.25,0.311111111111,0.3375,0.140495867769,0.177419354839,0.382,0.0909090909091,0.126984126984,0.31,0.08,0.0673076923077,0.76,0.123966942149,0.170616113744,0.398,0.315666666667,0.41
