Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Pau Gasol, C",0.987804878049,0.987804878049,0.90243902439,0.62582781457,0.744186046512,0.64,0.695652173913,0.327102803738,0.292237442922,0.342465753425,0.487179487179,0.525,0.09,0.25197740113,0.675925925926,0.586363636364,0.567,0.0,0.0,0.5,0.466666666667,0.504672897196,0.78,0.752577319588,0.664948453608,0.567,0.5848,0.57
"Kobe Bryant, SF",1.0,1.0,0.880487804878,0.887417218543,0.255813953488,0.41,0.376811594203,0.457943925234,0.666666666667,0.154109589041,0.666666666667,0.575,0.095,0.276836158192,0.907407407407,0.95,0.467,0.4375,0.585714285714,0.351,0.655555555556,0.644859813084,0.86,0.865979381443,0.865979381443,0.496,0.5144,0.5
"Derek Fisher, PG",1.0,1.0,0.726829268293,0.327814569536,0.0697674418605,0.2,0.166666666667,0.299065420561,0.529680365297,0.0239726027397,0.230769230769,0.575,0.18,0.136723163842,0.333333333333,0.381818181818,0.424,0.46875,0.528571428571,0.397,0.144444444444,0.14953271028,0.85,0.216494845361,0.242268041237,0.446,0.4732,0.51
"Lamar Odom, PF",0.951219512195,0.390243902439,0.724390243902,0.37417218543,0.53488372093,0.59,0.594202898551,0.242990654206,0.452054794521,0.431506849315,0.461538461538,0.75,0.075,0.187570621469,0.407407407407,0.409090909091,0.492,0.125,0.185714285714,0.32,0.233333333333,0.308411214953,0.62,0.412371134021,0.396907216495,0.522,0.5036,0.52
"Andrew Bynum, C",0.609756097561,0.609756097561,0.70487804878,0.473509933775,0.627906976744,0.52,0.579710144928,0.130841121495,0.164383561644,0.616438356164,0.435897435897,0.775,0.04,0.225988700565,0.518518518519,0.454545454545,0.56,0.0,0.0,0.0,0.333333333333,0.401869158879,0.71,0.577319587629,0.515463917526,0.56,0.5688,0.56
"Trevor Ariza, SF",1.0,0.243902439024,0.59512195122,0.294701986755,0.325581395349,0.29,0.311594202899,0.168224299065,0.762557077626,0.0993150684932,0.282051282051,0.5,0.085,0.175141242938,0.305555555556,0.331818181818,0.46,0.21875,0.328571428571,0.319,0.166666666667,0.196261682243,0.71,0.268041237113,0.257731958763,0.526,0.4892,0.51
"Jordan Farmar, PG",0.792682926829,0.0,0.446341463415,0.211920529801,0.0697674418605,0.15,0.130434782609,0.224299065421,0.401826484018,0.0513698630137,0.333333333333,0.4,0.09,0.11186440678,0.231481481481,0.286363636364,0.391,0.25,0.314285714286,0.336,0.0777777777778,0.11214953271,0.58,0.175257731959,0.211340206186,0.421,0.404,0.45
"Luke Walton, SF",0.792682926829,0.414634146341,0.436585365854,0.165562913907,0.186046511628,0.19,0.202898550725,0.252336448598,0.223744292237,0.0513698630137,0.282051282051,0.4,0.13,0.127683615819,0.194444444444,0.213636363636,0.436,0.09375,0.128571428571,0.298,0.0666666666667,0.0841121495327,0.72,0.185567010309,0.19587628866,0.468,0.4248,0.46
"Vladimir Radmanovic, SF",0.560975609756,0.341463414634,0.409756097561,0.195364238411,0.093023255814,0.22,0.18115942029,0.0747663551402,0.278538812785,0.0513698630137,0.25641025641,0.275,0.04,0.132203389831,0.194444444444,0.213636363636,0.444,0.40625,0.428571428571,0.441,0.0555555555556,0.0560747663551,0.85,0.0824742268041,0.0876288659794,0.449,0.5104,0.58
"Sasha Vujacic, SG",0.975609756098,0.0,0.39512195122,0.192052980132,0.046511627907,0.15,0.123188405797,0.130841121495,0.438356164384,0.0308219178082,0.102564102564,0.475,0.16,0.142372881356,0.175925925926,0.227272727273,0.387,0.3125,0.4,0.363,0.1,0.0934579439252,0.92,0.0927835051546,0.113402061856,0.416,0.46,0.49
