Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Michael Jordan, G",1.0,1.0,0.934939759036,1.0,0.235294117647,0.428571428571,0.386666666667,0.333333333333,0.659003831418,0.150684931507,0.605263157895,0.45,0.326086956522,0.955357142857,1.0,0.465,0.173913043478,0.254237288136,0.238,0.884615384615,0.771929824561,0.78,0.919642857143,1.0,0.482,0.31125,0.47
"Scottie Pippen, SF",0.536585365854,0.536585365854,0.903614457831,0.665505226481,0.176470588235,0.408163265306,0.346666666667,0.552380952381,0.689655172414,0.268493150685,0.657894736842,0.65,0.5,0.642857142857,0.692640692641,0.447,0.608695652174,0.745762711864,0.318,0.435897435897,0.385964912281,0.78,0.517857142857,0.537037037037,0.496,0.29875,0.49
"Dennis Rodman, F",0.975609756098,0.80487804878,0.860240963855,0.163763066202,0.779411764706,1.0,1.0,0.27619047619,0.226053639847,0.0630136986301,0.473684210526,0.75,0.347826086957,0.169642857143,0.194805194805,0.431,0.0434782608696,0.0508474576271,0.174,0.102564102564,0.122807017544,0.55,0.160714285714,0.194444444444,0.448,0.2605,0.44
"Toni Kukoc, SF",0.90243902439,0.634146341463,0.727710843373,0.463414634146,0.235294117647,0.285714285714,0.293333333333,0.4,0.394636015326,0.13698630137,0.552631578947,0.5,0.434782608696,0.464285714286,0.493506493506,0.455,0.391304347826,0.406779661017,0.362,0.269230769231,0.263157894737,0.71,0.383928571429,0.416666666667,0.48,0.2925,0.49
"Luc Longley, C",0.707317073171,0.707317073171,0.70843373494,0.397212543554,0.279411764706,0.397959183673,0.393333333333,0.266666666667,0.226053639847,0.293150684932,0.578947368421,0.9,0.260869565217,0.428571428571,0.454545454545,0.455,0.0,0.0,0.0,0.24358974359,0.228070175439,0.74,0.428571428571,0.486111111111,0.455,0.27225,0.45
"Ron Harper, G",1.0,1.0,0.672289156627,0.324041811847,0.191176470588,0.224489795918,0.233333333333,0.27619047619,0.505747126437,0.161643835616,0.289473684211,0.55,0.565217391304,0.321428571429,0.350649350649,0.441,0.0869565217391,0.169491525424,0.19,0.25641025641,0.228070175439,0.75,0.303571428571,0.328703703704,0.477,0.28725,0.45
"Steve Kerr, G",0.609756097561,0.0,0.539759036145,0.261324041812,0.0441176470588,0.132653061224,0.1,0.180952380952,0.199233716475,0.027397260274,0.131578947368,0.35,0.782608695652,0.241071428571,0.25974025974,0.454,0.478260869565,0.440677966102,0.438,0.115384615385,0.0877192982456,0.92,0.142857142857,0.157407407407,0.465,0.31125,0.55
"Randy Brown, G",0.865853658537,0.0731707317073,0.390361445783,0.142857142857,0.0735294117647,0.0816326530612,0.0866666666667,0.2,0.383141762452,0.0465753424658,0.236842105263,0.425,0.521739130435,0.142857142857,0.186147186147,0.384,0.0,0.0169491525424,0.0,0.102564102564,0.0964912280702,0.72,0.142857142857,0.194444444444,0.391,0.2385,0.38
"Jason Caffey, F",0.621951219512,0.0975609756098,0.334939759036,0.184668989547,0.220588235294,0.19387755102,0.226666666667,0.0666666666667,0.095785440613,0.0904109589041,0.236842105263,0.45,0.173913043478,0.178571428571,0.168831168831,0.503,0.0,0.0,0.0,0.166666666667,0.175438596491,0.66,0.178571428571,0.180555555556,0.505,0.33675,0.5
"Scott Burrell, G",0.975609756098,0.0365853658537,0.330120481928,0.18118466899,0.147058823529,0.15306122449,0.166666666667,0.0761904761905,0.306513409962,0.12602739726,0.157894736842,0.4,0.282608695652,0.178571428571,0.203463203463,0.424,0.260869565217,0.305084745763,0.354,0.0769230769231,0.0701754385965,0.73,0.125,0.134259259259,0.468,0.27725,0.49
