Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Kobe Bryant, SF",0.829268292683,0.829268292683,0.97380952381,0.916398713826,0.3125,0.373913043478,0.361963190184,0.510204081633,0.669322709163,0.168449197861,0.780487804878,0.80487804878,0.125,0.919642857143,0.870588235294,0.464,0.333333333333,0.391891891892,0.305,0.843373493976,0.625954198473,0.85,0.839285714286,0.839130434783,0.489,0.6415,0.48
"Shaquille O'Neal, C",0.90243902439,0.90243902439,0.940476190476,0.922829581994,0.8125,0.765217391304,0.779141104294,0.377551020408,0.254980079681,0.737967914439,0.707317073171,0.853658536585,0.108333333333,0.982142857143,0.752941176471,0.572,0.0,0.0,0.0,0.807228915663,1.0,0.51,0.982142857143,0.834782608696,0.573,0.747,0.57
"Derek Fisher, PG",0.243902439024,0.243902439024,0.845238095238,0.369774919614,0.0625,0.234782608696,0.184049079755,0.448979591837,0.776892430279,0.0267379679144,0.365853658537,0.609756097561,0.25,0.348214285714,0.36862745098,0.412,0.481481481481,0.432432432432,0.397,0.301204819277,0.236641221374,0.81,0.232142857143,0.269565217391,0.419,0.6125,0.48
"Horace Grant, C",0.939024390244,0.939024390244,0.738095238095,0.273311897106,0.604166666667,0.365217391304,0.435582822086,0.163265306122,0.262948207171,0.211229946524,0.146341463415,0.585365853659,0.208333333333,0.303571428571,0.290196078431,0.462,0.0,0.0,0.0,0.204819277108,0.167938931298,0.78,0.303571428571,0.321739130435,0.465,0.5775,0.46
"Rick Fox, SF",1.0,0.939024390244,0.664285714286,0.308681672026,0.208333333333,0.260869565217,0.245398773006,0.326530612245,0.338645418327,0.0935828877005,0.414634146341,0.658536585366,0.158333333333,0.3125,0.309803921569,0.444,0.518518518519,0.5,0.393,0.144578313253,0.114503816794,0.78,0.1875,0.182608695652,0.488,0.609,0.54
"Ron Harper, G",0.573170731707,0.560975609756,0.57619047619,0.209003215434,0.208333333333,0.226086956522,0.21472392638,0.244897959184,0.330677290837,0.141711229947,0.317073170732,0.365853658537,0.15,0.241071428571,0.227450980392,0.469,0.148148148148,0.202702702703,0.264,0.0843373493976,0.0763358778626,0.71,0.205357142857,0.186956521739,0.543,0.5665,0.5
"Brian Shaw, G",0.975609756098,0.341463414634,0.545238095238,0.170418006431,0.125,0.278260869565,0.233128834356,0.326530612245,0.243027888446,0.0909090909091,0.292682926829,0.487804878049,0.225,0.1875,0.2,0.399,0.185185185185,0.22972972973,0.311,0.0722891566265,0.0610687022901,0.8,0.142857142857,0.147826086957,0.442,0.512,0.45
"Robert Horry, PF",0.963414634146,0.0121951219512,0.478571428571,0.167202572347,0.25,0.226086956522,0.226993865031,0.163265306122,0.270916334661,0.181818181818,0.243902439024,0.658536585366,0.133333333333,0.169642857143,0.188235294118,0.387,0.259259259259,0.27027027027,0.346,0.0843373493976,0.0839694656489,0.71,0.107142857143,0.121739130435,0.415,0.5355,0.46
"Isaiah Rider, G",0.817073170732,0.0731707317073,0.428571428571,0.244372990354,0.145833333333,0.147826086957,0.141104294479,0.173469387755,0.159362549801,0.0267379679144,0.365853658537,0.390243902439,0.0916666666667,0.267857142857,0.274509803922,0.426,0.185185185185,0.189189189189,0.37,0.132530120482,0.0916030534351,0.86,0.223214285714,0.24347826087,0.439,0.537,0.46
"Mike Penberthy, G",0.646341463415,0.0,0.383333333333,0.16077170418,0.0416666666667,0.0869565217391,0.0736196319018,0.132653061224,0.167330677291,0.0106951871658,0.146341463415,0.268292682927,0.175,0.151785714286,0.164705882353,0.414,0.37037037037,0.351351351351,0.396,0.0602409638554,0.0458015267176,0.9,0.0625,0.0695652173913,0.446,0.6015,0.54
