Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Tony Parker, PG",0.829268292683,0.829268292683,0.759689922481,0.521875,0.0555555555556,0.208333333333,0.169117647059,0.532710280374,0.213709677419,0.0481481481481,0.385964912281,0.342105263158,0.52,0.146718146718,0.638095238095,0.629107981221,0.499,0.121212121212,0.126582278481,0.373,0.333333333333,0.363636363636,0.81,0.65625,0.607843137255,0.509,0.413666666667,0.51
"Tim Duncan, C",0.90243902439,0.90243902439,0.754521963824,0.471875,0.388888888889,0.791666666667,0.713235294118,0.280373831776,0.233870967742,0.696296296296,0.368421052632,0.473684210526,0.28,0.165250965251,0.571428571429,0.572769953052,0.49,0.0,0.0126582278481,0.0,0.35632183908,0.434343434343,0.73,0.625,0.593137254902,0.493,0.411666666667,0.49
"Kawhi Leonard, SF",0.80487804878,0.792682926829,0.751937984496,0.4,0.222222222222,0.53125,0.455882352941,0.18691588785,0.697580645161,0.281481481481,0.210526315789,0.5,0.34,0.149806949807,0.485714285714,0.460093896714,0.522,0.30303030303,0.354430379747,0.379,0.172413793103,0.191919191919,0.8,0.427083333333,0.343137254902,0.579,0.436333333333,0.58
"Marco Belinelli, SG",0.975609756098,0.30487804878,0.651162790698,0.35625,0.037037037037,0.270833333333,0.205882352941,0.205607476636,0.254032258065,0.0333333333333,0.210526315789,0.421052631579,0.38,0.116602316602,0.4,0.408450704225,0.485,0.484848484848,0.46835443038,0.43,0.16091954023,0.161616161616,0.85,0.270833333333,0.245098039216,0.525,0.437,0.58
"Boris Diaw, C",0.963414634146,0.292682926829,0.645994832041,0.284375,0.166666666667,0.333333333333,0.301470588235,0.261682242991,0.225806451613,0.151851851852,0.263157894737,0.473684210526,0.36,0.10888030888,0.361904761905,0.342723004695,0.521,0.181818181818,0.177215189873,0.402,0.103448275862,0.121212121212,0.74,0.333333333333,0.289215686275,0.549,0.412,0.56
"Danny Green, SG",0.829268292683,0.719512195122,0.627906976744,0.284375,0.0740740740741,0.3125,0.25,0.140186915888,0.387096774194,0.333333333333,0.19298245614,0.421052631579,0.28,0.107335907336,0.304761904762,0.347417840376,0.432,0.575757575758,0.594936708861,0.415,0.0804597701149,0.0909090909091,0.79,0.135416666667,0.132352941176,0.46,0.408,0.56
"Manu Ginobili, SG",0.829268292683,0.0365853658537,0.589147286822,0.384375,0.0740740740741,0.260416666667,0.220588235294,0.401869158879,0.415322580645,0.0925925925926,0.350877192982,0.5,0.42,0.155212355212,0.409523809524,0.431924882629,0.469,0.393939393939,0.481012658228,0.349,0.275862068966,0.282828282828,0.85,0.3125,0.264705882353,0.553,0.445666666667,0.54
"Tiago Splitter, C",0.719512195122,0.609756097561,0.555555555556,0.25625,0.388888888889,0.427083333333,0.455882352941,0.140186915888,0.197580645161,0.196296296296,0.228070175439,0.526315789474,0.24,0.128185328185,0.295238095238,0.276995305164,0.523,0.0,0.0126582278481,0.0,0.241379310345,0.292929292929,0.7,0.322916666667,0.28431372549,0.528,0.465333333333,0.52
"Patty Mills, PG",0.987804878049,0.0243902439024,0.488372093023,0.31875,0.0740740740741,0.177083333333,0.154411764706,0.168224299065,0.338709677419,0.0407407407407,0.140350877193,0.368421052632,0.48,0.145173745174,0.361904761905,0.384976525822,0.464,0.515151515152,0.493670886076,0.425,0.103448275862,0.10101010101,0.89,0.21875,0.210784313725,0.5,0.413333333333,0.57
"Malcolm Thomas, PF",0.0121951219512,0.0,0.387596899225,0.0625,0.185185185185,0.833333333333,0.661764705882,0.0,0.0,0.740740740741,0.175438596491,0.0,0.0,0.0509652509653,0.0952380952381,0.18779342723,0.25,0.0,0.0,0.0,0.0,0.20202020202,0.0,0.104166666667,0.196078431373,0.25,0.166666666667,0.25
