Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Dwyane Wade, SG",0.914634146341,0.914634146341,0.895591647332,0.768361581921,0.378378378378,0.434343434343,0.448818897638,0.638095238095,0.74144486692,0.234042553191,0.972972972973,0.725,0.228915662651,0.982269503546,0.762295081967,0.691176470588,0.495,0.0588235294118,0.119047619048,0.171,0.893617021277,0.930434782609,0.78,0.883495145631,0.801801801802,0.513,0.722,0.5
"Jason Williams, PG",0.719512195122,0.682926829268,0.737819025522,0.347457627119,0.027027027027,0.232323232323,0.188976377953,0.466666666667,0.342205323194,0.0243161094225,0.459459459459,0.425,0.349397590361,0.531914893617,0.368852459016,0.378676470588,0.442,0.529411764706,0.583333333333,0.372,0.148936170213,0.147826086957,0.87,0.26213592233,0.243243243243,0.506,0.6005,0.53
"Udonis Haslem, PF",0.987804878049,0.975609756098,0.714617169374,0.262711864407,0.567567567568,0.585858585859,0.614173228346,0.114285714286,0.235741444867,0.063829787234,0.27027027027,0.675,0.144578313253,0.485815602837,0.303278688525,0.268382352941,0.508,0.0,0.0,0.0,0.202127659574,0.217391304348,0.79,0.359223300971,0.328828828829,0.509,0.6405,0.51
"Shaquille O'Neal, C",0.719512195122,0.707317073171,0.709976798144,0.564971751412,0.783783783784,0.636363636364,0.724409448819,0.180952380952,0.148288973384,0.534954407295,0.756756756757,0.975,0.0843373493976,0.868794326241,0.66393442623,0.5,0.6,0.0,0.0,0.0,0.393617021277,0.695652173913,0.47,0.78640776699,0.612612612613,0.6,0.738,0.6
"James Posey, SF",0.817073170732,0.768292682927,0.663573085847,0.203389830508,0.135135135135,0.434343434343,0.377952755906,0.12380952381,0.307984790875,0.0911854103343,0.243243243243,0.725,0.180722891566,0.351063829787,0.196721311475,0.216911764706,0.403,0.5,0.511904761905,0.403,0.0744680851064,0.0782608695652,0.79,0.0679611650485,0.0720720720721,0.4,0.6115,0.55
"Gary Payton, PG",0.987804878049,0.30487804878,0.661252900232,0.217514124294,0.108108108108,0.252525252525,0.228346456693,0.304761904762,0.334600760456,0.0364741641337,0.351351351351,0.525,0.301204819277,0.382978723404,0.229508196721,0.25,0.42,0.235294117647,0.333333333333,0.287,0.127659574468,0.139130434783,0.79,0.194174757282,0.18018018018,0.517,0.572,0.48
"Antoine Walker, PF",1.0,0.231707317073,0.62180974478,0.344632768362,0.351351351351,0.393939393939,0.40157480315,0.190476190476,0.216730038023,0.112462006079,0.486486486486,0.575,0.132530120482,0.514184397163,0.393442622951,0.404411764706,0.435,0.5,0.559523809524,0.358,0.106382978723,0.139130434783,0.63,0.300970873786,0.283783783784,0.493,0.557,0.51
"Derek Anderson, SG",0.280487804878,0.0365853658537,0.4686774942,0.16384180791,0.108108108108,0.222222222222,0.204724409449,0.2,0.133079847909,0.0273556231003,0.189189189189,0.525,0.33734939759,0.382978723404,0.139344262295,0.209558823529,0.308,0.264705882353,0.345238095238,0.313,0.148936170213,0.147826086957,0.84,0.0776699029126,0.126126126126,0.302,0.5115,0.39
"Alonzo Mourning, C",0.792682926829,0.243902439024,0.46403712297,0.220338983051,0.513513513514,0.363636363636,0.433070866142,0.0190476190476,0.0760456273764,0.808510638298,0.324324324324,0.675,0.0120481927711,0.691489361702,0.237704918033,0.176470588235,0.597,0.0,0.0,0.0,0.212765957447,0.295652173913,0.59,0.281553398058,0.216216216216,0.599,0.808,0.6
"Shandon Anderson, SF",0.585365853659,0.0121951219512,0.308584686775,0.0734463276836,0.108108108108,0.131313131313,0.133858267717,0.0571428571429,0.133079847909,0.0395136778116,0.135135135135,0.4,0.156626506024,0.219858156028,0.0901639344262,0.0955882352941,0.429,0.0294117647059,0.047619047619,0.263,0.031914893617,0.0347826086957,0.72,0.0970873786408,0.0990990990991,0.458,0.5,0.45
