Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Michael Jordan, G",1.0,1.0,0.915841584158,1.0,0.318181818182,0.469387755102,0.434782608696,0.387323943662,0.894736842105,0.255696202532,0.625,0.636363636364,0.511627906977,1.0,1.0,0.539,0.16,0.129411764706,0.312,0.843373493976,0.759259259259,0.85,1.0,1.0,0.551,0.5616,0.55
"Scottie Pippen, SF",1.0,1.0,0.910891089109,0.565079365079,0.454545454545,0.540816326531,0.528985507246,0.43661971831,0.773026315789,0.286075949367,0.7,0.75,0.511627906977,0.603305785124,0.629464285714,0.52,0.12,0.0941176470588,0.309,0.349397590361,0.37962962963,0.71,0.598290598291,0.62441314554,0.534,0.5068,0.53
"Horace Grant, C",0.951219512195,0.926829268293,0.839108910891,0.406349206349,0.772727272727,0.510204081633,0.608695652174,0.161971830986,0.401315789474,0.222784810127,0.3,0.590909090909,0.441860465116,0.421487603306,0.419642857143,0.547,0.0,0.0117647058824,0.167,0.301204819277,0.333333333333,0.71,0.435897435897,0.43661971831,0.55,0.5456,0.55
"Bill Cartwright, C",0.963414634146,0.963414634146,0.712871287129,0.304761904762,0.477272727273,0.408163265306,0.449275362319,0.112676056338,0.134868421053,0.0481012658228,0.35,0.477272727273,0.255813953488,0.330578512397,0.366071428571,0.49,0.0,0.0,0.0,0.192771084337,0.212962962963,0.7,0.34188034188,0.384976525822,0.49,0.4684,0.49
"John Paxson, G",1.0,1.0,0.594059405941,0.27619047619,0.0454545454545,0.0918367346939,0.0797101449275,0.253521126761,0.25,0.0101265822785,0.2,0.386363636364,1.0,0.322314049587,0.3125,0.548,0.2,0.141176470588,0.438,0.0481927710843,0.0462962962963,0.83,0.290598290598,0.272300469484,0.571,0.4912,0.58
"B.J. Armstrong, G",1.0,0.0,0.522277227723,0.279365079365,0.0681818181818,0.15306122449,0.130434782609,0.260563380282,0.279605263158,0.0126582278481,0.325,0.318181818182,0.651162790698,0.305785123967,0.34375,0.481,0.08,0.0470588235294,0.5,0.144578313253,0.12962962963,0.87,0.299145299145,0.342723004695,0.48,0.4556,0.49
"Stacey King, F",0.926829268293,0.0731707317073,0.391089108911,0.174603174603,0.204545454545,0.183673469388,0.195652173913,0.0633802816901,0.105263157895,0.139240506329,0.3,0.409090909091,0.162790697674,0.173553719008,0.196428571429,0.467,0.0,0.0,0.0,0.168674698795,0.185185185185,0.7,0.179487179487,0.206572769953,0.47,0.5016,0.47
"Will Perdue, C",0.90243902439,0.0365853658537,0.324257425743,0.130158730159,0.363636363636,0.295918367347,0.326086956522,0.0422535211268,0.101973684211,0.194936708861,0.25,0.454545454545,0.139534883721,0.132231404959,0.142857142857,0.494,0.0,0.0,0.0,0.120481927711,0.138888888889,0.67,0.136752136752,0.150234741784,0.5,0.5224,0.49
"Cliff Levingston, F",0.951219512195,0.0,0.321782178218,0.126984126984,0.295454545455,0.163265306122,0.210144927536,0.0492957746479,0.121710526316,0.139240506329,0.15,0.409090909091,0.255813953488,0.132231404959,0.160714285714,0.45,0.0,0.0117647058824,0.25,0.0963855421687,0.111111111111,0.65,0.136752136752,0.164319248826,0.453,0.4452,0.45
"Scott Williams, C",0.621951219512,0.0,0.163366336634,0.0793650793651,0.181818181818,0.112244897959,0.13768115942,0.0211267605634,0.0789473684211,0.0632911392405,0.125,0.227272727273,0.162790697674,0.0826446280992,0.0892857142857,0.51,0.0,0.0,0.5,0.0481927710843,0.0462962962963,0.71,0.0854700854701,0.093896713615,0.51,0.4884,0.51
