Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Dino Radja, C",0.646341463415,0.634146341463,0.886255924171,0.648026315789,0.375,0.827956989247,0.657718120805,0.142857142857,0.319298245614,0.340757238307,0.55,0.731707317073,0.152173913043,0.714285714286,0.712389380531,0.5,0.0,0.0,0.0,0.473684210526,0.509803921569,0.69,0.727272727273,0.781553398058,0.5,0.408,0.5
"Rick Fox, SF",0.987804878049,0.987804878049,0.758293838863,0.460526315789,0.357142857143,0.387096774194,0.375838926174,0.410714285714,0.491228070175,0.113585746102,0.675,0.878048780488,0.369565217391,0.464285714286,0.508849557522,0.454,0.363636363636,0.395348837209,0.364,0.315789473684,0.303921568627,0.77,0.363636363636,0.393203883495,0.491,0.408333333333,0.51
"Dana Barros, PG",0.975609756098,0.30487804878,0.689573459716,0.427631578947,0.0535714285714,0.225806451613,0.161073825503,0.339285714286,0.256140350877,0.00890868596882,0.375,0.365853658537,0.565217391304,0.419642857143,0.446902654867,0.47,0.575757575758,0.53488372093,0.408,0.210526315789,0.176470588235,0.88,0.254545454545,0.266990291262,0.523,0.429333333333,0.56
"David Wesley, SG",1.0,0.646341463415,0.609004739336,0.404605263158,0.142857142857,0.258064516129,0.214765100671,0.428571428571,0.428070175439,0.0289532293987,0.475,0.609756097561,0.54347826087,0.366071428571,0.398230088496,0.459,0.424242424242,0.383720930233,0.426,0.342105263158,0.343137254902,0.75,0.245454545455,0.276699029126,0.478,0.457,0.54
"Dee Brown, G",0.792682926829,0.280487804878,0.580568720379,0.351973684211,0.107142857143,0.161290322581,0.140939597315,0.196428571429,0.431578947368,0.0400890868597,0.275,0.439024390244,0.434782608696,0.339285714286,0.420353982301,0.399,0.30303030303,0.395348837209,0.309,0.276315789474,0.235294117647,0.85,0.254545454545,0.296116504854,0.449,0.376,0.45
"Eric Montross, C",0.743902439024,0.719512195122,0.556872037915,0.236842105263,0.357142857143,0.408602150538,0.389261744966,0.0625,0.108771929825,0.106904231626,0.35,0.731707317073,0.108695652174,0.285714285714,0.252212389381,0.566,0.0,0.0,0.0,0.105263157895,0.21568627451,0.38,0.290909090909,0.276699029126,0.566,0.425666666667,0.57
"Sherman Douglas, G",0.121951219512,0.0487804878049,0.554502369668,0.322368421053,0.107142857143,0.182795698925,0.154362416107,0.348214285714,0.0701754385965,0.0,0.725,0.390243902439,0.282608695652,0.321428571429,0.371681415929,0.429,0.030303030303,0.0813953488372,0.143,0.328947368421,0.392156862745,0.63,0.318181818182,0.373786407767,0.455,0.389,0.43
"Todd Day, G",0.865853658537,0.146341463415,0.545023696682,0.394736842105,0.160714285714,0.215053763441,0.187919463087,0.125,0.378947368421,0.15144766147,0.35,0.682926829268,0.217391304348,0.348214285714,0.464601769912,0.371,0.393939393939,0.453488372093,0.343,0.368421052632,0.362745098039,0.77,0.236363636364,0.320388349515,0.388,0.379333333333,0.43
"Eric Williams, PF",0.780487804878,0.0731707317073,0.545023696682,0.351973684211,0.25,0.215053763441,0.228187919463,0.0982142857143,0.308771929825,0.0378619153675,0.35,0.560975609756,0.173913043478,0.339285714286,0.37610619469,0.441,0.0,0.0232558139535,0.3,0.407894736842,0.460784313725,0.67,0.345454545455,0.402912621359,0.444,0.418333333333,0.44
"Greg Minor, G",0.951219512195,0.573170731707,0.535545023697,0.315789473684,0.214285714286,0.225806451613,0.221476510067,0.169642857143,0.161403508772,0.0311804008909,0.25,0.512195121951,0.413043478261,0.366071428571,0.362831858407,0.5,0.030303030303,0.0348837209302,0.259,0.171052631579,0.166666666667,0.76,0.363636363636,0.383495145631,0.511,0.388666666667,0.51
