Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Charles Barkley, F",0.646341463415,0.646341463415,0.904534606205,0.648648648649,0.677966101695,0.93137254902,0.83850931677,0.382113821138,0.477941176471,0.1175,0.636363636364,0.674418604651,0.347826086957,0.5625,0.5670995671,0.484,0.392857142857,0.506493506494,0.283,0.84375,0.829787234043,0.69,0.481481481481,0.471794871795,0.569,0.489333333333,0.53
"Clyde Drexler, G",0.756097560976,0.756097560976,0.873508353222,0.608108108108,0.322033898305,0.401960784314,0.372670807453,0.463414634146,0.705882352941,0.145,0.568181818182,0.558139534884,0.5,0.571428571429,0.627705627706,0.442,0.678571428571,0.701298701299,0.355,0.5,0.457446808511,0.75,0.416666666667,0.466666666667,0.493,0.413,0.51
"Hakeem Olajuwon, C",0.951219512195,0.951219512195,0.873508353222,0.783783783784,0.372881355932,0.686274509804,0.571428571429,0.243902439024,0.551470588235,0.555,0.818181818182,0.744186046512,0.173913043478,0.830357142857,0.792207792208,0.51,0.0357142857143,0.025974025974,0.313,0.703125,0.606382978723,0.79,0.851851851852,0.928205128205,0.512,0.423,0.51
"Mario Elie, G",0.951219512195,0.939024390244,0.821002386635,0.39527027027,0.135593220339,0.21568627451,0.186335403727,0.325203252033,0.433823529412,0.0375,0.386363636364,0.604651162791,0.5,0.330357142857,0.324675324675,0.497,0.535714285714,0.480519480519,0.42,0.421875,0.31914893617,0.9,0.203703703704,0.194871794872,0.572,0.518,0.6
"Matt Maloney, G",1.0,1.0,0.694510739857,0.317567567568,0.0338983050847,0.166666666667,0.124223602484,0.30081300813,0.367647058824,0.0025,0.340909090909,0.348837209302,0.54347826087,0.294642857143,0.324675324675,0.441,0.678571428571,0.597402597403,0.404,0.140625,0.117021276596,0.76,0.12962962963,0.148717948718,0.5,0.415666666667,0.57
"Kevin Willis, C",0.914634146341,0.390243902439,0.625298329356,0.378378378378,0.322033898305,0.539215686275,0.465838509317,0.0731707317073,0.205882352941,0.1075,0.363636363636,0.674418604651,0.130434782609,0.419642857143,0.419913419913,0.481,0.0,0.025974025974,0.143,0.296875,0.287234042553,0.69,0.435185185185,0.487179487179,0.487,0.385666666667,0.48
"Eddie Johnson, G",0.292682926829,0.0243902439024,0.603818615752,0.388513513514,0.169491525424,0.303921568627,0.254658385093,0.121951219512,0.154411764706,0.01,0.295454545455,0.46511627907,0.260869565217,0.375,0.406926406926,0.447,0.607142857143,0.558441558442,0.388,0.234375,0.18085106383,0.85,0.231481481481,0.261538461538,0.496,0.408666666667,0.54
"Emanual Davis, G",0.158536585366,0.0,0.422434367542,0.168918918919,0.0338983050847,0.147058823529,0.105590062112,0.162601626016,0.253676470588,0.0375,0.295454545455,0.348837209302,0.326086956522,0.160714285714,0.181818181818,0.444,0.321428571429,0.272727272727,0.444,0.0625,0.063829787234,0.63,0.0833333333333,0.107692307692,0.444,0.401333333333,0.56
"Sam Mack, G",0.634146341463,0.121951219512,0.415274463007,0.189189189189,0.0677966101695,0.166666666667,0.124223602484,0.0894308943089,0.205882352941,0.03,0.181818181818,0.302325581395,0.304347826087,0.178571428571,0.21645021645,0.401,0.321428571429,0.350649350649,0.331,0.109375,0.0851063829787,0.83,0.101851851852,0.117948717949,0.483,0.371666666667,0.49
"Sedale Threatt, G",0.256097560976,0.0,0.379474940334,0.111486486486,0.0338983050847,0.0882352941176,0.0683229813665,0.154471544715,0.261029411765,0.035,0.136363636364,0.325581395349,0.673913043478,0.116071428571,0.151515151515,0.378,0.142857142857,0.12987012987,0.4,0.046875,0.0425531914894,0.75,0.0833333333333,0.128205128205,0.37,0.315333333333,0.43
