Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Mitch Richmond, G",1.0,1.0,0.869662921348,0.778156996587,0.142857142857,0.269230769231,0.244444444444,0.308943089431,0.317142857143,0.0895140664962,0.74358974359,0.509090909091,0.325,0.686440677966,0.768907563025,0.446,0.703703703704,0.684210526316,0.368,0.541176470588,0.490909090909,0.84,0.525423728814,0.598173515982,0.477,0.566818181818,0.5
"Walt Williams, F",0.939024390244,0.939024390244,0.8,0.559726962457,0.232142857143,0.246153846154,0.25,0.333333333333,0.457142857143,0.209718670077,0.820512820513,0.618181818182,0.325,0.491525423729,0.546218487395,0.446,0.481481481481,0.5,0.348,0.411764705882,0.427272727273,0.73,0.381355932203,0.420091324201,0.487,0.573636363636,0.5
"Spud Webb, G",0.926829268293,0.926829268293,0.725842696629,0.39590443686,0.0714285714286,0.146153846154,0.127777777778,0.50406504065,0.282857142857,0.0281329923274,0.615384615385,0.345454545455,0.625,0.338983050847,0.382352941176,0.438,0.222222222222,0.25,0.331,0.352941176471,0.290909090909,0.93,0.28813559322,0.328767123288,0.467,0.579090909091,0.47
"Olden Polynice, C",0.987804878049,0.987804878049,0.703370786517,0.368600682594,0.607142857143,0.423076923077,0.5,0.0650406504065,0.168571428571,0.16368286445,0.358974358974,0.527272727273,0.125,0.389830508475,0.357142857143,0.544,0.0,0.0,1.0,0.176470588235,0.218181818182,0.64,0.389830508475,0.388127853881,0.543,0.576818181818,0.54
"Brian Grant, PF",0.975609756098,0.719512195122,0.642696629213,0.450511945392,0.464285714286,0.376923076923,0.416666666667,0.0975609756098,0.174285714286,0.37084398977,0.512820512821,0.636363636364,0.15,0.440677966102,0.424369747899,0.511,0.0,0.0131578947368,0.25,0.341176470588,0.409090909091,0.64,0.440677966102,0.456621004566,0.512,0.594545454545,0.51
"Michael Smith, F",1.0,0.0,0.476404494382,0.235494880546,0.375,0.292307692308,0.327777777778,0.0650406504065,0.211428571429,0.153452685422,0.333333333333,0.527272727273,0.15,0.228813559322,0.210084033613,0.542,0.0,0.0,0.0,0.176470588235,0.290909090909,0.48,0.228813559322,0.228310502283,0.545,0.635,0.54
"Lionel Simmons, F",0.707317073171,0.0365853658537,0.411235955056,0.191126279863,0.196428571429,0.176923076923,0.188888888889,0.121951219512,0.137142857143,0.102301790281,0.307692307692,0.363636363636,0.325,0.194915254237,0.226890756303,0.42,0.037037037037,0.0394736842105,0.375,0.117647058824,0.127272727273,0.7,0.186440677966,0.232876712329,0.422,0.476363636364,0.43
"Bobby Hurley, G",0.829268292683,0.0731707317073,0.366292134831,0.143344709898,0.0357142857143,0.0615384615385,0.0555555555556,0.268292682927,0.122857142857,0.0,0.410256410256,0.218181818182,0.525,0.127118644068,0.176470588235,0.363,0.111111111111,0.144736842105,0.276,0.105882352941,0.1,0.76,0.101694915254,0.141552511416,0.394,0.456363636364,0.4
"Randy Brown, G",0.817073170732,0.0243902439024,0.36404494382,0.160409556314,0.0714285714286,0.1,0.0888888888889,0.162601626016,0.422857142857,0.0716112531969,0.307692307692,0.418181818182,0.425,0.161016949153,0.180672268908,0.432,0.0740740740741,0.0921052631579,0.298,0.0941176470588,0.109090909091,0.67,0.14406779661,0.164383561644,0.458,0.502272727273,0.46
"Duane Causwell, C",0.707317073171,0.292682926829,0.316853932584,0.122866894198,0.178571428571,0.153846153846,0.166666666667,0.0243902439024,0.0685714285714,0.352941176471,0.153846153846,0.454545454545,0.125,0.110169491525,0.105042016807,0.517,0.0,0.0,0.0,0.117647058824,0.154545454545,0.58,0.110169491525,0.114155251142,0.521,0.646363636364,0.52
