Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Rasheed Wallace, PF",0.963414634146,0.963414634146,0.858123569794,0.614649681529,0.34,0.68085106383,0.630769230769,0.174311926606,0.457142857143,0.367816091954,0.425,0.642857142857,0.0923076923077,0.684684684685,0.586330935252,0.469,0.424242424242,0.5,0.36,0.316455696203,0.327102803738,0.73,0.584905660377,0.527896995708,0.504,0.4728,0.51
"Damon Stoudamire, PG",0.914634146341,0.865853658537,0.853546910755,0.429936305732,0.2,0.308510638298,0.3,0.596330275229,0.317857142857,0.0258620689655,0.5,0.47619047619,0.253846153846,0.441441441441,0.438848920863,0.402,0.424242424242,0.4875,0.353,0.291139240506,0.242990654206,0.89,0.330188679245,0.356223175966,0.425,0.4428,0.46
"Scottie Pippen, SF",0.756097560976,0.731707317073,0.736842105263,0.337579617834,0.24,0.414893617021,0.4,0.54128440367,0.582142857143,0.16091954023,0.7,0.619047619048,0.161538461538,0.36036036036,0.348920863309,0.411,0.272727272727,0.3625,0.305,0.227848101266,0.224299065421,0.77,0.292452830189,0.291845493562,0.455,0.44,0.46
"Bonzi Wells, SG",0.90243902439,0.841463414634,0.725400457666,0.541401273885,0.32,0.468085106383,0.461538461538,0.256880733945,0.546428571429,0.0977011494253,0.65,0.666666666667,0.0846153846154,0.594594594595,0.503597122302,0.469,0.272727272727,0.2875,0.384,0.367088607595,0.364485981308,0.74,0.537735849057,0.502145922747,0.486,0.4832,0.5
"Dale Davis, PF",0.951219512195,0.939024390244,0.718535469108,0.302547770701,0.68,0.585106382979,0.676923076923,0.110091743119,0.282142857143,0.304597701149,0.2,0.595238095238,0.115384615385,0.342342342342,0.26618705036,0.51,0.0,0.0,0.0,0.240506329114,0.252336448598,0.71,0.358490566038,0.317596566524,0.51,0.5116,0.51
"Derek Anderson, SG",0.853658536585,0.329268292683,0.608695652174,0.343949044586,0.14,0.212765957447,0.207692307692,0.284403669725,0.346428571429,0.0316091954023,0.3,0.380952380952,0.192307692308,0.315315315315,0.312949640288,0.404,0.363636363636,0.4125,0.373,0.316455696203,0.280373831776,0.86,0.216981132075,0.231759656652,0.422,0.4948,0.47
"Ruben Patterson, PF",0.914634146341,0.158536585366,0.537757437071,0.356687898089,0.42,0.202127659574,0.307692307692,0.128440366972,0.375,0.140804597701,0.375,0.452380952381,0.0692307692308,0.387387387387,0.298561151079,0.515,0.030303030303,0.0625,0.25,0.329113924051,0.345794392523,0.7,0.396226415094,0.334763948498,0.532,0.542,0.52
"Shawn Kemp, C",0.914634146341,0.0609756097561,0.37528604119,0.194267515924,0.24,0.276595744681,0.292307692308,0.0642201834862,0.203571428571,0.126436781609,0.275,0.595238095238,0.0461538461538,0.207207207207,0.194244604317,0.43,0.0,0.0125,0.0,0.177215189873,0.158878504673,0.79,0.216981132075,0.227467811159,0.434,0.446,0.43
"Erick Barkley, G",0.231707317073,0.0487804878049,0.274599542334,0.0987261146497,0.06,0.0744680851064,0.0692307692308,0.165137614679,0.317857142857,0.014367816092,0.15,0.357142857143,0.215384615385,0.117117117117,0.129496402878,0.353,0.030303030303,0.05,0.143,0.0632911392405,0.0467289719626,0.9,0.11320754717,0.137339055794,0.377,0.3412,0.36
"Steve Kerr, G",0.792682926829,0.0,0.272311212815,0.130573248408,0.02,0.0851063829787,0.0692307692308,0.0917431192661,0.0714285714286,0.00574712643678,0.1,0.190476190476,0.2,0.144144144144,0.118705035971,0.47,0.121212121212,0.125,0.394,0.0759493670886,0.0560747663551,0.98,0.11320754717,0.0987124463519,0.503,0.496,0.53
