Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Glen Rice, SF",0.963414634146,0.963414634146,0.922518159806,0.740863787375,0.211538461538,0.375,0.322580645161,0.167883211679,0.38255033557,0.097995545657,0.473684210526,0.536585365854,0.236363636364,0.720338983051,0.797356828194,0.469,1.0,0.847457627119,0.391,0.409638554217,0.373831775701,0.84,0.565217391304,0.61214953271,0.499,0.274,0.52
"Grant Long, F",1.0,1.0,0.905569007264,0.491694352159,0.615384615385,0.509615384615,0.541935483871,0.197080291971,0.570469798658,0.109131403118,0.605263157895,0.731707317073,0.218181818182,0.457627118644,0.480176211454,0.494,0.05,0.0508474576271,0.273,0.481927710843,0.457943925234,0.81,0.460869565217,0.495327102804,0.5,0.302666666667,0.5
"Rony Seikaly, C",0.963414634146,0.951219512195,0.857142857143,0.544850498339,0.75,0.759615384615,0.761290322581,0.102189781022,0.171140939597,0.340757238307,0.710526315789,0.853658536585,0.0909090909091,0.5,0.528634361233,0.489,0.0,0.0,0.0,0.566265060241,0.598130841121,0.73,0.513043478261,0.560747663551,0.49,0.304222222222,0.49
"Steve Smith, SG",0.743902439024,0.719512195122,0.716707021792,0.398671096346,0.25,0.173076923077,0.2,0.335766423358,0.325503355705,0.0690423162584,0.657894736842,0.658536585366,0.327272727273,0.415254237288,0.471365638767,0.454,0.35,0.338983050847,0.32,0.192771084337,0.196261682243,0.75,0.365217391304,0.406542056075,0.486,0.247777777778,0.48
"Bimbo Coles, PG",0.987804878049,0.341463414634,0.590799031477,0.335548172757,0.173076923077,0.144230769231,0.148387096774,0.328467153285,0.302013422819,0.0356347438753,0.552631578947,0.463414634146,0.4,0.305084745763,0.352422907489,0.455,0.05,0.101694915254,0.192,0.325301204819,0.299065420561,0.82,0.304347826087,0.345794392523,0.477,0.279333333333,0.46
"Willie Burton, G",0.829268292683,0.609756097561,0.56416464891,0.372093023256,0.211538461538,0.240384615385,0.232258064516,0.131386861314,0.228187919463,0.120267260579,0.473684210526,0.658536585366,0.181818181818,0.347457627119,0.400881057269,0.45,0.05,0.0338983050847,0.4,0.349397590361,0.336448598131,0.8,0.347826086957,0.415887850467,0.451,0.272222222222,0.45
"Kevin Edwards, G",0.987804878049,0.0121951219512,0.549636803874,0.335548172757,0.134615384615,0.182692307692,0.167741935484,0.153284671533,0.409395973154,0.0556792873051,0.394736842105,0.414634146341,0.254545454545,0.338983050847,0.387665198238,0.454,0.05,0.0677966101695,0.219,0.240963855422,0.224299065421,0.85,0.339130434783,0.392523364486,0.465,0.254222222222,0.46
"Brian Shaw, G",0.560975609756,0.280487804878,0.520581113801,0.232558139535,0.153846153846,0.201923076923,0.187096774194,0.255474452555,0.328859060403,0.0579064587973,0.394736842105,0.463414634146,0.436363636364,0.254237288136,0.334801762115,0.398,0.05,0.0508474576271,0.313,0.0963855421687,0.102803738318,0.73,0.252173913043,0.341121495327,0.402,0.203777777778,0.41
"Sherman Douglas, G",0.0609756097561,0.0243902439024,0.474576271186,0.24584717608,0.0384615384615,0.0961538461538,0.0774193548387,0.277372262774,0.268456375839,0.0,0.421052631579,0.487804878049,0.436363636364,0.271186440678,0.273127753304,0.516,0.0,0.0338983050847,0.0,0.120481927711,0.130841121495,0.71,0.278260869565,0.280373831776,0.533,0.265333333333,0.52
"Alec Kessler, F",0.939024390244,0.0487804878049,0.375302663438,0.176079734219,0.288461538462,0.25,0.264516129032,0.029197080292,0.0738255033557,0.0935412026726,0.210526315789,0.585365853659,0.109090909091,0.177966101695,0.220264317181,0.413,0.0,0.0,0.0,0.144578313253,0.140186915888,0.82,0.182608695652,0.233644859813,0.413,0.237777777778,0.41
