Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Zach Randolph, PF",0.963414634146,0.963414634146,0.883720930233,0.54375,0.62962962963,0.697916666667,0.742647058824,0.233644859813,0.274193548387,0.107407407407,0.40350877193,0.710526315789,0.22,0.142084942085,0.67619047619,0.713615023474,0.467,0.0,0.0379746835443,0.1,0.367816091954,0.434343434343,0.74,0.739583333333,0.730392156863,0.474,0.381666666667,0.47
"Mike Conley, PG",0.890243902439,0.890243902439,0.865633074935,0.5375,0.111111111111,0.25,0.213235294118,0.560747663551,0.608870967742,0.0666666666667,0.368421052632,0.5,0.58,0.155212355212,0.6,0.661971830986,0.45,0.424242424242,0.506329113924,0.361,0.35632183908,0.383838383838,0.82,0.510416666667,0.495098039216,0.484,0.406333333333,0.5
"Marc Gasol, C",0.719512195122,0.719512195122,0.863049095607,0.45625,0.259259259259,0.604166666667,0.529411764706,0.336448598131,0.403225806452,0.477777777778,0.333333333333,0.657894736842,0.38,0.141312741313,0.542857142857,0.568075117371,0.473,0.0,0.0253164556962,0.182,0.35632183908,0.414141414141,0.77,0.59375,0.583333333333,0.477,0.402666666667,0.47
"Courtney Lee, SG",0.59756097561,0.573170731707,0.77519379845,0.34375,0.0740740740741,0.25,0.205882352941,0.158878504673,0.370967741935,0.144444444444,0.175438596491,0.473684210526,0.34,0.104247104247,0.4,0.413145539906,0.476,0.30303030303,0.367088607595,0.345,0.195402298851,0.181818181818,0.9,0.333333333333,0.289215686275,0.54,0.417666666667,0.53
"Tayshaun Prince, SF",0.926829268293,0.926829268293,0.66149870801,0.1875,0.0740740740741,0.28125,0.227941176471,0.14953271028,0.20564516129,0.0925925925926,0.0877192982456,0.210526315789,0.58,0.0633204633205,0.247619047619,0.305164319249,0.407,0.0909090909091,0.113924050633,0.29,0.0459770114943,0.0808080808081,0.57,0.239583333333,0.274509803922,0.426,0.307666666667,0.43
"Tony Allen, SG",0.670731707317,0.341463414634,0.599483204134,0.28125,0.259259259259,0.239583333333,0.279411764706,0.158878504673,0.661290322581,0.12962962963,0.280701754386,0.578947368421,0.2,0.120463320463,0.352380952381,0.352112676056,0.494,0.0606060606061,0.113924050633,0.234,0.16091954023,0.222222222222,0.63,0.364583333333,0.323529411765,0.527,0.399666666667,0.51
"Jerryd Bayless, PG",0.378048780488,0.0609756097561,0.542635658915,0.253125,0.0555555555556,0.166666666667,0.139705882353,0.196261682243,0.262096774194,0.0592592592593,0.122807017544,0.605263157895,0.6,0.0872586872587,0.27619047619,0.361502347418,0.377,0.242424242424,0.341772151899,0.301,0.172413793103,0.181818181818,0.79,0.21875,0.245098039216,0.417,0.348666666667,0.43
"Mike Miller, SG",1.0,0.0487804878049,0.537467700258,0.221875,0.0740740740741,0.229166666667,0.183823529412,0.14953271028,0.129032258065,0.0222222222222,0.157894736842,0.315789473684,0.34,0.0965250965251,0.247619047619,0.253521126761,0.481,0.393939393939,0.354430379747,0.459,0.0689655172414,0.0707070707071,0.82,0.135416666667,0.127450980392,0.505,0.435666666667,0.6
"James Johnson, PF",0.634146341463,0.0487804878049,0.475452196382,0.23125,0.222222222222,0.208333333333,0.235294117647,0.196261682243,0.326612903226,0.407407407407,0.228070175439,0.526315789474,0.34,0.142857142857,0.266666666667,0.276995305164,0.464,0.121212121212,0.215189873418,0.253,0.172413793103,0.171717171717,0.84,0.25,0.205882352941,0.548,0.415666666667,0.5
"Quincy Pondexter, SF",0.182926829268,0.0243902439024,0.46511627907,0.196875,0.12962962963,0.114583333333,0.125,0.121495327103,0.133064516129,0.0259259259259,0.175438596491,0.315789473684,0.26,0.0803088803089,0.2,0.24882629108,0.392,0.212121212121,0.291139240506,0.324,0.16091954023,0.171717171717,0.81,0.145833333333,0.147058823529,0.444,0.396666666667,0.46
