Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Karl Malone, PF",1.0,1.0,0.941995359629,0.845637583893,0.508771929825,0.741379310345,0.664739884393,0.31746031746,0.513513513514,0.375609756098,0.707317073171,0.767441860465,0.233333333333,0.796610169492,0.79746835443,0.497,0.0416666666667,0.0634920634921,0.25,0.712643678161,0.775862068966,0.69,0.78813559322,0.880952380952,0.503,0.443,0.5
"John Stockton, G",1.0,1.0,0.839907192575,0.506711409396,0.157894736842,0.198275862069,0.179190751445,1.0,0.820945945946,0.0658536585366,0.780487804878,0.674418604651,0.65,0.474576271186,0.447257383966,0.528,0.25,0.285714285714,0.322,0.379310344828,0.353448275862,0.8,0.423728813559,0.419047619048,0.57,0.474666666667,0.56
"Jeff Malone, G",0.609756097561,0.609756097561,0.767981438515,0.543624161074,0.105263157895,0.146551724138,0.132947976879,0.103174603175,0.175675675676,0.0243902439024,0.268292682927,0.348837209302,0.2,0.576271186441,0.582278481013,0.488,0.0416666666667,0.015873015873,0.5,0.298850574713,0.26724137931,0.84,0.567796610169,0.652380952381,0.488,0.389333333333,0.49
"Jeff Hornacek, G",0.329268292683,0.109756097561,0.709976798144,0.489932885906,0.122807017544,0.155172413793,0.14450867052,0.309523809524,0.402027027027,0.0268292682927,0.292682926829,0.604651162791,0.533333333333,0.457627118644,0.451476793249,0.509,0.291666666667,0.253968253968,0.429,0.344827586207,0.293103448276,0.89,0.398305084746,0.433333333333,0.522,0.454333333333,0.54
"Felton Spencer, C",0.963414634146,0.963414634146,0.649651972158,0.288590604027,0.526315789474,0.465517241379,0.479768786127,0.0396825396825,0.175675675676,0.207317073171,0.390243902439,0.883720930233,0.05,0.271186440678,0.270042194093,0.505,0.0,0.0,0.0,0.241379310345,0.293103448276,0.61,0.271186440678,0.304761904762,0.505,0.445,0.5
"Tyrone Corbin, F",1.0,0.207317073171,0.60788863109,0.268456375839,0.315789473684,0.25,0.271676300578,0.119047619048,0.408783783784,0.0707317073171,0.268292682927,0.604651162791,0.216666666667,0.279661016949,0.303797468354,0.456,0.0416666666667,0.0634920634921,0.207,0.16091954023,0.155172413793,0.81,0.271186440678,0.32380952381,0.469,0.373666666667,0.46
"Tom Chambers, F",0.975609756098,0.0,0.533642691415,0.375838926174,0.19298245614,0.258620689655,0.236994219653,0.0793650793651,0.168918918919,0.0975609756098,0.268292682927,0.674418604651,0.15,0.347457627119,0.396624472574,0.44,0.0833333333333,0.0952380952381,0.311,0.32183908046,0.301724137931,0.79,0.330508474576,0.419047619048,0.448,0.398,0.45
"Jay Humphries, G",0.914634146341,0.231707317073,0.501160092807,0.251677852349,0.0877192982456,0.103448275862,0.0982658959538,0.230158730159,0.293918918919,0.0365853658537,0.317073170732,0.511627906977,0.383333333333,0.262711864407,0.299578059072,0.436,0.208333333333,0.206349206349,0.396,0.0919540229885,0.0862068965517,0.75,0.220338983051,0.27619047619,0.444,0.349666666667,0.47
"David Benoit, F",0.670731707317,0.219512195122,0.452436194896,0.218120805369,0.280701754386,0.26724137931,0.271676300578,0.031746031746,0.141891891892,0.163414634146,0.170731707317,0.488372093023,0.1,0.21186440678,0.278481012658,0.385,0.0833333333333,0.174603174603,0.203,0.137931034483,0.137931034483,0.77,0.194915254237,0.261904761905,0.421,0.330666666667,0.4
"Bryon Russell, SF",0.817073170732,0.585365853659,0.38747099768,0.167785234899,0.157894736842,0.155172413793,0.156069364162,0.0634920634921,0.341216216216,0.0682926829268,0.19512195122,0.488372093023,0.166666666667,0.169491525424,0.177215189873,0.484,0.0,0.047619047619,0.091,0.103448275862,0.129310344828,0.61,0.169491525424,0.185714285714,0.518,0.399,0.49
