Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Tim Duncan, C",0.951219512195,0.939024390244,0.756038647343,0.594684385382,0.636363636364,0.752577319588,0.765151515152,0.290909090909,0.248927038627,0.539568345324,0.473684210526,0.475,0.3,0.744744744745,0.712871287129,0.631818181818,0.518,0.0,0.0140845070423,0.182,0.380434782609,0.470588235294,0.72,0.791208791209,0.722513089005,0.522,0.32225,0.52
"Richard Jefferson, SF",0.987804878049,0.853658536585,0.751207729469,0.408637873754,0.159090909091,0.381443298969,0.333333333333,0.181818181818,0.240343347639,0.176258992806,0.342105263158,0.55,0.25,0.396396396396,0.445544554455,0.436363636364,0.467,0.233333333333,0.323943661972,0.316,0.282608695652,0.343137254902,0.74,0.417582417582,0.38219895288,0.515,0.32075,0.51
"Tony Parker, PG",0.682926829268,0.609756097561,0.746376811594,0.531561461794,0.0227272727273,0.237113402062,0.181818181818,0.518181818182,0.223175965665,0.0503597122302,0.710526315789,0.425,0.35,0.495495495495,0.613861386139,0.581818181818,0.487,0.0666666666667,0.0845070422535,0.294,0.358695652174,0.43137254902,0.76,0.659340659341,0.638743455497,0.497,0.31225,0.49
"George Hill, PG",0.951219512195,0.524390243902,0.705314009662,0.41196013289,0.113636363636,0.216494845361,0.19696969697,0.263636363636,0.377682403433,0.118705035971,0.342105263158,0.7,0.366666666667,0.441441441441,0.445544554455,0.431818181818,0.478,0.333333333333,0.338028169014,0.399,0.25,0.294117647059,0.77,0.384615384615,0.371727748691,0.505,0.3265,0.53
"Manu Ginobili, SG",0.914634146341,0.256097560976,0.693236714976,0.548172757475,0.204545454545,0.298969072165,0.287878787879,0.445454545455,0.587982832618,0.115107913669,0.552631578947,0.525,0.4,0.675675675676,0.524752475248,0.545454545455,0.441,0.6,0.661971830986,0.377,0.445652173913,0.460784313725,0.87,0.384615384615,0.38219895288,0.481,0.3425,0.51
"Antonio McDyess, PF",0.939024390244,0.609756097561,0.507246376812,0.1926910299,0.431818181818,0.412371134021,0.44696969697,0.1,0.240343347639,0.151079136691,0.263157894737,0.475,0.183333333333,0.369369369369,0.267326732673,0.254545454545,0.479,0.0,0.0,0.0,0.054347826087,0.0686274509804,0.63,0.296703296703,0.293193717277,0.481,0.2605,0.48
"Keith Bogans, SG",0.963414634146,0.609756097561,0.475845410628,0.146179401993,0.0681818181818,0.19587628866,0.166666666667,0.109090909091,0.244635193133,0.0539568345324,0.184210526316,0.5,0.3,0.231231231231,0.148514851485,0.172727272727,0.403,0.3,0.352112676056,0.357,0.054347826087,0.0588235294118,0.74,0.0659340659341,0.0680628272251,0.49,0.291,0.52
"Roger Mason Jr., SG",0.963414634146,0.0609756097561,0.463768115942,0.209302325581,0.0227272727273,0.19587628866,0.159090909091,0.154545454545,0.163090128755,0.0647482014388,0.184210526316,0.325,0.383333333333,0.291291291291,0.237623762376,0.286363636364,0.389,0.366666666667,0.464788732394,0.333,0.0326086956522,0.0392156862745,0.79,0.142857142857,0.157068062827,0.453,0.2525,0.48
"DeJuan Blair, C",1.0,0.280487804878,0.43961352657,0.259136212625,0.545454545455,0.412371134021,0.484848484848,0.0727272727273,0.261802575107,0.172661870504,0.368421052632,0.675,0.1,0.534534534535,0.336633663366,0.272727272727,0.556,0.0,0.0,0.0,0.119565217391,0.196078431373,0.55,0.373626373626,0.314136125654,0.558,0.32225,0.56
"Matt Bonner, C",0.792682926829,0.0975609756098,0.432367149758,0.232558139535,0.181818181818,0.257731958763,0.25,0.0909090909091,0.197424892704,0.13309352518,0.157894736842,0.425,0.283333333333,0.447447447447,0.257425742574,0.259090909091,0.446,0.466666666667,0.507042253521,0.39,0.054347826087,0.0686274509804,0.73,0.131868131868,0.109947643979,0.539,0.307,0.57
