Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Ricky Davis, SG",0.512195121951,0.512195121951,0.965197215777,0.556497175141,0.27027027027,0.353535353535,0.354330708661,0.504761904762,0.444866920152,0.063829787234,0.72972972973,0.55,0.228915662651,0.553191489362,0.639344262295,0.621323529412,0.464,0.294117647059,0.357142857143,0.32,0.329787234043,0.339130434783,0.79,0.660194174757,0.626126126126,0.495,0.583,0.49
"Paul Pierce, SF",0.963414634146,0.963414634146,0.904872389791,0.757062146893,0.27027027027,0.575757575758,0.527559055118,0.447619047619,0.513307984791,0.130699088146,0.945945945946,0.7,0.168674698795,0.840425531915,0.713114754098,0.680147058824,0.471,0.411764705882,0.47619047619,0.354,0.840425531915,0.895652173913,0.77,0.708737864078,0.653153153153,0.503,0.7235,0.51
"Wally Szczerbiak, SG",0.390243902439,0.378048780488,0.85150812065,0.494350282486,0.351351351351,0.262626262626,0.299212598425,0.304761904762,0.22433460076,0.0395136778116,0.432432432432,0.475,0.240963855422,0.627659574468,0.516393442623,0.485294117647,0.476,0.411764705882,0.416666666667,0.393,0.382978723404,0.347826086957,0.9,0.47572815534,0.436936936937,0.506,0.6645,0.53
"Delonte West, SG",0.865853658537,0.865853658537,0.791183294664,0.333333333333,0.216216216216,0.333333333333,0.322834645669,0.438095238095,0.448669201521,0.197568389058,0.513513513514,0.7,0.301204819277,0.535460992908,0.385245901639,0.352941176471,0.487,0.352941176471,0.369047619048,0.385,0.127659574468,0.121739130435,0.85,0.339805825243,0.292792792793,0.534,0.611,0.55
"Mark Blount, C",0.475609756098,0.30487804878,0.645011600928,0.350282485876,0.243243243243,0.323232323232,0.330708661417,0.161904761905,0.144486692015,0.279635258359,0.837837837838,0.675,0.0722891566265,0.429078014184,0.409836065574,0.356617647059,0.511,0.0,0.0,0.0,0.265957446809,0.286956521739,0.76,0.485436893204,0.436936936937,0.511,0.638,0.51
"Raef LaFrentz, C",1.0,0.768292682927,0.575406032483,0.220338983051,0.27027027027,0.40404040404,0.393700787402,0.133333333333,0.133079847909,0.267477203647,0.216216216216,0.825,0.21686746988,0.425531914894,0.237704918033,0.246323529412,0.431,0.411764705882,0.416666666667,0.392,0.063829787234,0.0782608695652,0.68,0.145631067961,0.144144144144,0.474,0.579,0.53
"Ryan Gomes, SF",0.743902439024,0.40243902439,0.524361948956,0.214689265537,0.459459459459,0.323232323232,0.385826771654,0.0952380952381,0.216730038023,0.0243161094225,0.243243243243,0.35,0.132530120482,0.5,0.229508196721,0.213235294118,0.487,0.0,0.0119047619048,0.333,0.191489361702,0.208695652174,0.75,0.271844660194,0.256756756757,0.491,0.6495,0.49
"Kendrick Perkins, C",0.829268292683,0.487804878049,0.45475638051,0.146892655367,0.567567567568,0.393939393939,0.464566929134,0.0952380952381,0.117870722433,0.468085106383,0.432432432432,0.725,0.0722891566265,0.468085106383,0.16393442623,0.143382352941,0.515,0.0,0.0,0.0,0.127659574468,0.165217391304,0.62,0.194174757282,0.175675675676,0.519,0.6655,0.52
"Tony Allen, SG",0.621951219512,0.109756097561,0.445475638051,0.203389830508,0.162162162162,0.151515151515,0.173228346457,0.12380952381,0.380228136882,0.106382978723,0.351351351351,0.625,0.120481927711,0.457446808511,0.204918032787,0.198529411765,0.471,0.0588235294118,0.0833333333333,0.324,0.212765957447,0.226086956522,0.75,0.223300970874,0.211711711712,0.492,0.6735,0.49
"Al Jefferson, C",0.719512195122,0.0853658536585,0.417633410673,0.223163841808,0.432432432432,0.343434343434,0.40157480315,0.047619047619,0.19391634981,0.237082066869,0.297297297297,0.7,0.0602409638554,0.574468085106,0.262295081967,0.235294117647,0.499,0.0,0.0119047619048,0.0,0.159574468085,0.2,0.64,0.31067961165,0.283783783784,0.504,0.612,0.5
