Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Kevin Garnett, PF",1.0,1.0,0.89858490566,0.723127035831,0.769230769231,1.0,1.0,0.495652173913,0.512110726644,0.41265060241,0.586956521739,0.581395348837,0.375,0.31270718232,0.805825242718,0.685950413223,0.502,0.0344827586207,0.0375,0.24,0.620689655172,0.638095238095,0.81,0.881720430108,0.827411167513,0.507,0.334,0.5
"Wally Szczerbiak, SG",0.987804878049,0.451219512195,0.745283018868,0.504885993485,0.25641025641,0.257142857143,0.274074074074,0.208695652174,0.16955017301,0.0602409638554,0.347826086957,0.511627906977,0.25,0.188950276243,0.553398058252,0.46694214876,0.506,0.275862068966,0.2625,0.373,0.367816091954,0.361904761905,0.86,0.52688172043,0.467005076142,0.536,0.34075,0.54
"Latrell Sprewell, SG",0.975609756098,0.963414634146,0.721698113208,0.416938110749,0.205128205128,0.228571428571,0.237037037037,0.191304347826,0.228373702422,0.078313253012,0.347826086957,0.372093023256,0.25,0.133701657459,0.485436893204,0.495867768595,0.414,0.310344827586,0.325,0.327,0.229885057471,0.228571428571,0.83,0.440860215054,0.477157360406,0.439,0.2655,0.45
"Ndudi Ebi, SF",0.0243902439024,0.0,0.63679245283,0.439739413681,0.769230769231,0.47619047619,0.592592592593,0.0434782608696,0.173010380623,0.150602409639,0.326086956522,0.813953488372,0.0535714285714,0.196685082873,0.533980582524,0.433884297521,0.524,0.0,0.0625,0.0,0.287356321839,0.428571428571,0.56,0.591397849462,0.507614213198,0.55,0.3215,0.52
"Sam Cassell, PG",0.719512195122,0.463414634146,0.608490566038,0.439739413681,0.102564102564,0.209523809524,0.2,0.44347826087,0.21107266436,0.0722891566265,0.391304347826,0.627906976744,0.5,0.206629834254,0.52427184466,0.479338842975,0.464,0.172413793103,0.2125,0.262,0.264367816092,0.247619047619,0.86,0.52688172043,0.502538071066,0.5,0.29075,0.48
"Trenton Hassell, SF",1.0,0.621951219512,0.594339622642,0.214983713355,0.25641025641,0.161904761905,0.2,0.139130434783,0.128027681661,0.111445783133,0.173913043478,0.558139534884,0.357142857143,0.103867403315,0.26213592233,0.239669421488,0.474,0.0,0.0125,0.091,0.126436781609,0.133333333333,0.79,0.290322580645,0.289340101523,0.483,0.28475,0.47
"Troy Hudson, PG",0.963414634146,0.390243902439,0.516509433962,0.28338762215,0.0512820512821,0.104761904762,0.0962962962963,0.313043478261,0.117647058824,0.0240963855422,0.304347826087,0.348837209302,0.446428571429,0.133701657459,0.330097087379,0.347107438017,0.401,0.379310344828,0.4125,0.345,0.103448275862,0.104761904762,0.78,0.247311827957,0.258883248731,0.436,0.26025,0.47
"Eddie Griffin, PF",0.853658536585,0.0,0.502358490566,0.244299674267,0.461538461538,0.438095238095,0.481481481481,0.0695652173913,0.114186851211,0.509036144578,0.173913043478,0.395348837209,0.178571428571,0.17679558011,0.281553398058,0.309917355372,0.387,0.344827586207,0.3625,0.328,0.0919540229885,0.104761904762,0.72,0.204301075269,0.233502538071,0.425,0.2525,0.45
"Michael Olowokandi, C",0.756097560976,0.414634146341,0.462264150943,0.192182410423,0.435897435897,0.333333333333,0.385185185185,0.0434782608696,0.083044982699,0.271084337349,0.239130434783,0.720930232558,0.0714285714286,0.114917127072,0.252427184466,0.235537190083,0.456,0.0,0.0,0.0,0.0804597701149,0.104761904762,0.67,0.279569892473,0.289340101523,0.456,0.2605,0.46
"Fred Hoiberg, SG",0.926829268293,0.0,0.393867924528,0.188925081433,0.102564102564,0.190476190476,0.177777777778,0.095652173913,0.228373702422,0.0602409638554,0.0652173913043,0.325581395349,0.767857142857,0.185635359116,0.174757281553,0.152892561983,0.489,0.310344827586,0.2375,0.483,0.137931034483,0.12380952381,0.87,0.0967741935484,0.0913705583756,0.496,0.38475,0.61
