Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Keith Van Horn, PF",0.756097560976,0.756097560976,0.903614457831,0.686411149826,0.338235294118,0.438775510204,0.44,0.161904761905,0.394636015326,0.109589041096,0.684210526316,0.875,0.130434782609,0.642857142857,0.731601731602,0.426,0.478260869565,0.610169491525,0.308,0.538461538462,0.429824561404,0.85,0.544642857143,0.615740740741,0.458,0.291,0.46
"Kerry Kittles, SG",0.939024390244,0.926829268293,0.879518072289,0.599303135889,0.25,0.30612244898,0.313333333333,0.219047619048,0.655172413793,0.131506849315,0.368421052632,0.5,0.369565217391,0.589285714286,0.649350649351,0.44,0.608695652174,0.576271186441,0.418,0.333333333333,0.280701754386,0.81,0.464285714286,0.537037037037,0.447,0.28775,0.49
"Jayson Williams, C",0.792682926829,0.792682926829,0.867469879518,0.449477351916,1.0,0.69387755102,0.906666666667,0.0952380952381,0.264367816092,0.205479452055,0.394736842105,0.9,0.152173913043,0.4375,0.428571428571,0.498,0.0,0.0169491525424,0.0,0.384615384615,0.394736842105,0.67,0.4375,0.453703703704,0.501,0.3245,0.5
"Sam Cassell, PG",0.914634146341,0.878048780488,0.836144578313,0.682926829268,0.147058823529,0.214285714286,0.2,0.761904761905,0.616858237548,0.0739726027397,0.947368421053,0.875,0.478260869565,0.607142857143,0.666666666667,0.441,0.0869565217391,0.186440677966,0.188,0.74358974359,0.59649122807,0.86,0.589285714286,0.662037037037,0.46,0.318,0.45
"Kendall Gill, SF",0.987804878049,0.987804878049,0.812048192771,0.466898954704,0.205882352941,0.34693877551,0.32,0.238095238095,0.739463601533,0.216438356164,0.394736842105,0.825,0.347826086957,0.464285714286,0.519480519481,0.429,0.130434782609,0.203389830508,0.257,0.358974358974,0.350877192982,0.69,0.4375,0.5,0.449,0.279,0.44
"Chris Gatling, C",0.69512195122,0.19512195122,0.573493975904,0.400696864111,0.308823529412,0.387755102041,0.393333333333,0.0857142857143,0.348659003831,0.139726027397,0.447368421053,0.675,0.108695652174,0.392857142857,0.415584415584,0.455,0.0,0.0169491525424,0.25,0.358974358974,0.40350877193,0.6,0.392857142857,0.439814814815,0.457,0.301,0.46
"Sherman Douglas, G",0.975609756098,0.134146341463,0.510843373494,0.278745644599,0.102941176471,0.102040816327,0.113333333333,0.380952380952,0.264367816092,0.0246575342466,0.368421052632,0.5,0.630434782609,0.285714285714,0.277056277056,0.495,0.0869565217391,0.101694915254,0.304,0.179487179487,0.19298245614,0.67,0.267857142857,0.268518518519,0.514,0.31025,0.51
"Rony Seikaly, C",0.109756097561,0.0243902439024,0.407228915663,0.163763066202,0.264705882353,0.224489795918,0.266666666667,0.0857142857143,0.126436781609,0.120547945205,0.342105263158,0.75,0.152173913043,0.125,0.199134199134,0.317,0.0,0.0,0.0,0.230769230769,0.263157894737,0.59,0.125,0.212962962963,0.317,0.256,0.32
"Michael Cage, C",0.963414634146,0.207317073171,0.366265060241,0.0452961672474,0.220588235294,0.244897959184,0.26,0.0380952380952,0.218390804598,0.153424657534,0.0789473684211,0.325,0.304347826087,0.0446428571429,0.047619047619,0.512,0.0,0.0,0.0,0.0384615384615,0.0438596491228,0.56,0.0446428571429,0.0509259259259,0.518,0.3155,0.51
"David Benoit, F",0.646341463415,0.0,0.363855421687,0.184668989547,0.117647058824,0.19387755102,0.18,0.0285714285714,0.187739463602,0.0821917808219,0.184210526316,0.575,0.0869565217391,0.169642857143,0.220779220779,0.379,0.347826086957,0.372881355932,0.345,0.0897435897436,0.0701754385965,0.84,0.0982142857143,0.134259259259,0.407,0.262,0.46
