Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Scottie Pippen, SF",1.0,1.0,0.968674698795,0.541044776119,0.265306122449,0.553191489362,0.5,0.546296296296,0.731343283582,0.18925831202,0.864864864865,0.48,0.257142857143,0.5,0.55,0.432,0.5,0.591549295775,0.34,0.337662337662,0.362745098039,0.72,0.365384615385,0.420212765957,0.482,0.3005,0.326666666667
"Charles Barkley, F",0.84,0.8,0.874698795181,0.600746268657,0.816326530612,0.882978723404,0.946153846154,0.425925925926,0.380597014925,0.079283887468,0.648648648649,0.42,0.271428571429,0.548076923077,0.545454545455,0.478,0.0357142857143,0.0845070422535,0.16,0.597402597403,0.627450980392,0.72,0.538461538462,0.606382978723,0.495,0.33675,0.32
"Hakeem Olajuwon, C",1.0,1.0,0.860240963855,0.705223880597,0.428571428571,0.787234042553,0.738461538462,0.166666666667,0.611940298507,0.62915601023,0.756756756757,0.64,0.0857142857143,0.721153846154,0.659090909091,0.514,0.0357142857143,0.0422535211268,0.308,0.506493506494,0.529411764706,0.72,0.711538461538,0.755319148936,0.518,0.32575,0.346666666667
"Michael Dickerson, G",1.0,1.0,0.751807228916,0.40671641791,0.102040816327,0.117021276596,0.130769230769,0.175925925926,0.201492537313,0.0562659846547,0.351351351351,0.36,0.2,0.413461538462,0.418181818182,0.465,0.5,0.464788732394,0.433,0.116883116883,0.137254901961,0.64,0.278846153846,0.313829787234,0.483,0.296,0.36
"Cuttino Mobley, SG",0.98,0.74,0.715662650602,0.369402985075,0.0816326530612,0.191489361702,0.176923076923,0.231481481481,0.335820895522,0.120204603581,0.432432432432,0.4,0.214285714286,0.336538461538,0.377272727273,0.425,0.392857142857,0.422535211268,0.358,0.233766233766,0.21568627451,0.82,0.230769230769,0.281914893617,0.463,0.3005,0.326666666667
"Othella Harrington, PF",0.82,0.2,0.530120481928,0.365671641791,0.367346938776,0.446808510638,0.461538461538,0.037037037037,0.0559701492537,0.156010230179,0.405405405405,0.5,0.0285714285714,0.365384615385,0.336363636364,0.513,0.0,0.0,0.0,0.272727272727,0.294117647059,0.72,0.365384615385,0.393617021277,0.513,0.329,0.34
"Sam Mack, G",0.5,0.0,0.486746987952,0.34328358209,0.0612244897959,0.148936170213,0.130769230769,0.12037037037,0.223880597015,0.0306905370844,0.135135135135,0.32,0.357142857143,0.307692307692,0.313636363636,0.471,0.642857142857,0.619718309859,0.405,0.116883116883,0.107843137255,0.82,0.134615384615,0.132978723404,0.59,0.33425,0.4
"Brent Price, G",0.8,0.12,0.486746987952,0.272388059701,0.102040816327,0.159574468085,0.153846153846,0.259259259259,0.309701492537,0.0076726342711,0.432432432432,0.46,0.242857142857,0.240384615385,0.236363636364,0.483,0.428571428571,0.394366197183,0.411,0.155844155844,0.147058823529,0.75,0.125,0.127659574468,0.568,0.35275,0.393333333333
"Bryce Drew, PG",0.68,0.0,0.313253012048,0.130597014925,0.0204081632653,0.0957446808511,0.0692307692308,0.138888888889,0.130597014925,0.0306905370844,0.243243243243,0.36,0.242857142857,0.134615384615,0.172727272727,0.364,0.178571428571,0.197183098592,0.327,0.025974025974,0.0196078431373,1.0,0.0865384615385,0.127659574468,0.388,0.22875,0.286666666667
"Matt Maloney, G",0.3,0.14,0.298795180723,0.0522388059701,0.0204081632653,0.0531914893617,0.0538461538462,0.12962962963,0.100746268657,0.0,0.243243243243,0.1,0.214285714286,0.0288461538462,0.0863636363636,0.179,0.0357142857143,0.140845070423,0.067,0.0909090909091,0.0686274509804,0.91,0.0192307692308,0.0478723404255,0.308,0.1875,0.133333333333
