Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Stephon Marbury, PG",0.414634146341,0.414634146341,0.978823529412,0.742857142857,0.130434782609,0.266055045872,0.244604316547,0.89247311828,0.783333333333,0.03,0.659090909091,0.55,0.58,0.691525423729,0.785714285714,0.741666666667,0.432,0.366666666667,0.454545454545,0.314,0.597222222222,0.534653465347,0.79,0.680412371134,0.740932642487,0.461,0.292,0.46
"Shawn Marion, SG",0.963414634146,0.963414634146,0.957647058824,0.678571428571,0.586956521739,0.605504587156,0.669064748201,0.290322580645,0.879166666667,0.264,0.454545454545,0.65,0.28,0.677966101695,0.765306122449,0.708333333333,0.44,0.366666666667,0.441558441558,0.34,0.402777777778,0.336633663366,0.85,0.659793814433,0.704663212435,0.465,0.27925,0.47
"Joe Johnson, SF",1.0,0.939024390244,0.955294117647,0.596428571429,0.217391304348,0.339449541284,0.338129496403,0.47311827957,0.470833333333,0.064,0.545454545455,0.55,0.36,0.471186440678,0.69387755102,0.654166666667,0.43,0.333333333333,0.428571428571,0.305,0.291666666667,0.277227722772,0.75,0.59793814433,0.642487046632,0.463,0.26475,0.46
"Amar'e Stoudemire, PF",0.670731707317,0.646341463415,0.865882352941,0.735714285714,0.630434782609,0.56880733945,0.647482014388,0.150537634409,0.483333333333,0.324,0.727272727273,0.85,0.08,0.674576271186,0.765306122449,0.654166666667,0.475,0.0,0.012987012987,0.2,0.777777777778,0.782178217822,0.71,0.773195876289,0.80829015544,0.477,0.3275,0.48
"Penny Hardaway, SF",0.414634146341,0.121951219512,0.607058823529,0.310714285714,0.173913043478,0.192660550459,0.208633093525,0.311827956989,0.341666666667,0.048,0.272727272727,0.475,0.46,0.4,0.357142857143,0.333333333333,0.443,0.133333333333,0.12987012987,0.4,0.166666666667,0.138613861386,0.86,0.319587628866,0.362694300518,0.449,0.273,0.47
"Jake Voskuhl, C",0.80487804878,0.524390243902,0.571764705882,0.235714285714,0.413043478261,0.302752293578,0.374100719424,0.0967741935484,0.266666666667,0.076,0.272727272727,0.975,0.14,0.379661016949,0.234693877551,0.1875,0.507,0.0,0.0,0.0,0.277777777778,0.267326732673,0.74,0.237113402062,0.233160621762,0.507,0.365,0.51
"Casey Jacobsen, SG",0.951219512195,0.158536585366,0.550588235294,0.214285714286,0.108695652174,0.183486238532,0.187050359712,0.139784946237,0.258333333333,0.024,0.204545454545,0.45,0.28,0.328813559322,0.19387755102,0.191666666667,0.417,0.333333333333,0.298701298701,0.417,0.166666666667,0.138613861386,0.82,0.0927835051546,0.119170984456,0.417,0.3235,0.52
"Leandro Barbosa, SG",0.853658536585,0.560975609756,0.503529411765,0.282142857143,0.0652173913043,0.128440366972,0.129496402878,0.258064516129,0.554166666667,0.02,0.386363636364,0.65,0.28,0.430508474576,0.30612244898,0.279166666667,0.447,0.4,0.38961038961,0.395,0.0972222222222,0.0891089108911,0.77,0.185567010309,0.19170984456,0.488,0.2925,0.54
"Howard Eisley, PG",0.414634146341,0.0,0.503529411765,0.253571428571,0.0869565217391,0.137614678899,0.136690647482,0.365591397849,0.316666666667,0.012,0.318181818182,0.375,0.48,0.416949152542,0.255102040816,0.304166666667,0.345,0.233333333333,0.298701298701,0.308,0.180555555556,0.158415841584,0.83,0.185567010309,0.259067357513,0.363,0.241,0.39
"Antonio McDyess, PF",0.292682926829,0.170731707317,0.496470588235,0.207142857143,0.347826086957,0.376146788991,0.41726618705,0.0752688172043,0.433333333333,0.108,0.295454545455,0.75,0.1,0.430508474576,0.255102040816,0.220833333333,0.484,0.0,0.0,0.0,0.0972222222222,0.128712871287,0.52,0.257731958763,0.274611398964,0.484,0.27375,0.48
