Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Mitch Richmond, G",0.548780487805,0.548780487805,0.929782082324,0.671779141104,0.0677966101695,0.243902439024,0.185792349727,0.408333333333,0.416961130742,0.0479616306954,0.707317073171,0.652173913043,0.309090909091,0.645669291339,0.677042801556,0.474,0.55,0.547169811321,0.627551020408,0.586666666667,0.509803921569,0.85,0.606837606838,0.635964912281,0.495,0.5048,0.51
"Lionel Simmons, F",0.841463414634,0.829268292683,0.878934624697,0.549079754601,0.389830508475,0.39837398374,0.393442622951,0.375,0.487632508834,0.131894484412,0.682926829268,0.630434782609,0.290909090909,0.535433070866,0.5953307393,0.444,0.0,0.0377358490566,0.154761904762,0.573333333333,0.519607843137,0.82,0.581196581197,0.662280701754,0.447,0.4684,0.44
"Spud Webb, G",0.841463414634,0.829268292683,0.818401937046,0.444785276074,0.101694915254,0.178861788618,0.153005464481,0.583333333333,0.533568904594,0.0215827338129,0.682926829268,0.565217391304,0.454545454545,0.393700787402,0.443579766537,0.433,0.25,0.377358490566,0.465986394558,0.533333333333,0.470588235294,0.85,0.384615384615,0.412280701754,0.466,0.5068,0.46
"Wayman Tisdale, F",0.926829268293,0.914634146341,0.726392251816,0.509202453988,0.28813559322,0.39837398374,0.360655737705,0.116666666667,0.240282685512,0.148681055156,0.365853658537,0.782608695652,0.163636363636,0.566929133858,0.548638132296,0.509,0.0,0.0,0.0,0.306666666667,0.294117647059,0.76,0.615384615385,0.618421052632,0.51,0.4732,0.51
"Walt Williams, F",0.719512195122,0.317073170732,0.687651331719,0.521472392638,0.322033898305,0.20325203252,0.245901639344,0.25,0.395759717314,0.117505995204,0.731707317073,0.760869565217,0.181818181818,0.48031496063,0.540856031128,0.435,0.5,0.603773584906,0.542517006803,0.506666666667,0.5,0.74,0.435897435897,0.469298245614,0.47,0.4864,0.47
"Anthony Bonner, F",0.853658536585,0.426829268293,0.610169491525,0.263803680982,0.457627118644,0.308943089431,0.355191256831,0.116666666667,0.434628975265,0.0575539568345,0.365853658537,0.565217391304,0.163636363636,0.259842519685,0.27626459144,0.461,0.0,0.0188679245283,0.0,0.266666666667,0.333333333333,0.59,0.282051282051,0.30701754386,0.467,0.4836,0.46
"Randy Brown, G",0.914634146341,0.414634146341,0.556900726392,0.233128834356,0.169491525424,0.146341463415,0.153005464481,0.216666666667,0.508833922261,0.107913669065,0.390243902439,0.586956521739,0.290909090909,0.236220472441,0.252918287938,0.463,0.0,0.0188679245283,0.566326530612,0.2,0.205882352941,0.73,0.25641025641,0.280701754386,0.465,0.4668,0.47
"Duane Causwell, C",0.670731707317,0.548780487805,0.532687651332,0.251533742331,0.338983050847,0.284552845528,0.300546448087,0.05,0.204946996466,0.378896882494,0.268292682927,0.760869565217,0.109090909091,0.251968503937,0.225680933852,0.545,0.0,0.0,0.0,0.253333333333,0.294117647059,0.62,0.273504273504,0.254385964912,0.547,0.5644,0.55
"Rod Higgins, F",0.841463414634,0.0487804878049,0.501210653753,0.254601226994,0.169491525424,0.146341463415,0.153005464481,0.141666666667,0.26148409894,0.10071942446,0.219512195122,0.434782608696,0.345454545455,0.228346456693,0.272373540856,0.412,0.3,0.358490566038,0.549319727891,0.253333333333,0.21568627451,0.86,0.196581196581,0.223684210526,0.446,0.4728,0.46
"Pete Chilcutt, F",0.719512195122,0.109756097561,0.341404358354,0.187116564417,0.237288135593,0.154471544715,0.180327868852,0.0916666666667,0.13074204947,0.0863309352518,0.219512195122,0.369565217391,0.218181818182,0.220472440945,0.225680933852,0.485,0.0,0.0,0.0,0.0666666666667,0.078431372549,0.7,0.239316239316,0.254385964912,0.485,0.426,0.49
