Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Grant Hill, SF",0.987804878049,0.987804878049,0.980722891566,0.735191637631,0.161764705882,0.663265306122,0.513333333333,0.647619047619,0.67816091954,0.178082191781,0.921052631579,0.6,0.413043478261,0.678571428571,0.727272727273,0.452,0.0,0.0508474576271,0.143,0.75641025641,0.701754385965,0.74,0.678571428571,0.763888888889,0.457,0.3145,0.45
"Lindsey Hunter, SG",0.865853658537,0.817073170732,0.850602409639,0.421602787456,0.132352941176,0.265306122449,0.233333333333,0.304761904762,0.662835249042,0.0383561643836,0.394736842105,0.625,0.434782608696,0.401785714286,0.502164502165,0.383,0.521739130435,0.627118644068,0.321,0.25641025641,0.245614035088,0.74,0.294642857143,0.365740740741,0.412,0.261,0.43
"Bison Dele, C",0.951219512195,0.951219512195,0.809638554217,0.564459930314,0.426470588235,0.622448979592,0.593333333333,0.114285714286,0.329501915709,0.194520547945,0.605263157895,0.8,0.108695652174,0.607142857143,0.575757575758,0.511,0.0,0.0,0.333,0.320512820513,0.315789473684,0.71,0.607142857143,0.615740740741,0.511,0.30325,0.51
"Joe Dumars, G",0.878048780488,0.878048780488,0.778313253012,0.456445993031,0.0294117647059,0.132653061224,0.0933333333333,0.333333333333,0.233716475096,0.00821917808219,0.315789473684,0.35,0.652173913043,0.410714285714,0.47619047619,0.416,0.95652173913,1.0,0.371,0.230769230769,0.184210526316,0.82,0.214285714286,0.236111111111,0.468,0.298,0.52
"Jerry Stackhouse, SF",0.69512195122,0.182926829268,0.759036144578,0.547038327526,0.205882352941,0.204081632653,0.22,0.295238095238,0.390804597701,0.183561643836,0.684210526316,0.525,0.260869565217,0.464285714286,0.52380952381,0.428,0.217391304348,0.440677966102,0.208,0.615384615385,0.535087719298,0.78,0.419642857143,0.439814814815,0.488,0.32375,0.45
"Theo Ratliff, C",0.292682926829,0.146341463415,0.587951807229,0.226480836237,0.279411764706,0.316326530612,0.333333333333,0.0571428571429,0.191570881226,0.627397260274,0.368421052632,0.875,0.0869565217391,0.214285714286,0.199134199134,0.514,0.0,0.0,0.0,0.230769230769,0.228070175439,0.68,0.214285714286,0.212962962963,0.514,0.3535,0.51
"Malik Sealy, G",0.939024390244,0.121951219512,0.513253012048,0.268292682927,0.0882352941176,0.224489795918,0.186666666667,0.12380952381,0.32183908046,0.0712328767123,0.263157894737,0.5,0.282608695652,0.25,0.285714285714,0.428,0.0434782608696,0.0847457627119,0.22,0.24358974359,0.210526315789,0.82,0.241071428571,0.282407407407,0.446,0.2925,0.44
"Aaron McKie, SG",0.292682926829,0.0121951219512,0.474698795181,0.156794425087,0.147058823529,0.183673469388,0.186666666667,0.152380952381,0.367816091954,0.0109589041096,0.263157894737,0.5,0.347826086957,0.160714285714,0.186147186147,0.413,0.0434782608696,0.118644067797,0.176,0.102564102564,0.0877192982456,0.87,0.151785714286,0.166666666667,0.46,0.262,0.43
"Grant Long, F",0.487804878049,0.207317073171,0.44578313253,0.121951219512,0.205882352941,0.234693877551,0.253333333333,0.0571428571429,0.27969348659,0.0821917808219,0.157894736842,0.575,0.239130434783,0.116071428571,0.125541125541,0.427,0.0,0.0169491525424,0.0,0.128205128205,0.122807017544,0.72,0.116071428571,0.12962962963,0.442,0.30125,0.43
"Jerome Williams, PF",0.939024390244,0.0365853658537,0.407228915663,0.184668989547,0.323529411765,0.275510204082,0.326666666667,0.0571428571429,0.252873563218,0.0356164383562,0.210526315789,0.475,0.173913043478,0.178571428571,0.160173160173,0.524,0.0,0.0,0.0,0.179487179487,0.19298245614,0.65,0.178571428571,0.171296296296,0.526,0.356,0.52
