Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"James Worthy, F",0.658536585366,0.658536585366,0.944309927361,0.661129568106,0.346153846154,0.365384615385,0.361290322581,0.343065693431,0.473154362416,0.0957683741648,0.631578947368,0.390243902439,0.363636363636,0.703389830508,0.819383259912,0.447,0.1,0.135593220339,0.209,0.373493975904,0.355140186916,0.81,0.704347826087,0.831775700935,0.457,0.237333333333,0.45
"Sedale Threatt, G",1.0,1.0,0.905569007264,0.501661129568,0.0961538461538,0.25,0.2,0.525547445255,0.687919463087,0.0445434298441,0.578947368421,0.682926829268,0.6,0.525423728814,0.559471365639,0.489,0.1,0.135593220339,0.323,0.301204819277,0.280373831776,0.83,0.521739130435,0.556074766355,0.499,0.264666666667,0.5
"Sam Perkins, C",0.768292682927,0.768292682927,0.89588377724,0.548172757475,0.576923076923,0.557692307692,0.567741935484,0.160583941606,0.342281879195,0.218262806236,0.342105263158,0.731707317073,0.309090909091,0.483050847458,0.559471365639,0.45,0.1,0.186440677966,0.217,0.578313253012,0.551401869159,0.82,0.478260869565,0.542056074766,0.471,0.288,0.46
"A.C. Green, F",1.0,0.646341463415,0.857142857143,0.451827242525,0.711538461538,0.538461538462,0.6,0.102189781022,0.372483221477,0.097995545657,0.368421052632,0.414634146341,0.2,0.398305084746,0.431718061674,0.476,0.05,0.118644067797,0.214,0.493975903614,0.523364485981,0.74,0.4,0.42523364486,0.495,0.308888888889,0.48
"Byron Scott, G",1.0,1.0,0.791767554479,0.495016611296,0.173076923077,0.278846153846,0.245161290323,0.204379562044,0.429530201342,0.075723830735,0.394736842105,0.414634146341,0.345454545455,0.474576271186,0.541850220264,0.458,0.35,0.322033898305,0.344,0.361445783133,0.327102803738,0.84,0.426086956522,0.485981308411,0.479,0.269333333333,0.48
"Vlade Divac, C",0.439024390244,0.219512195122,0.658595641646,0.375415282392,0.461538461538,0.423076923077,0.445161290323,0.124087591241,0.513422818792,0.216035634744,0.631578947368,0.780487804878,0.127272727273,0.372881355932,0.387665198238,0.495,0.05,0.0847457627119,0.263,0.289156626506,0.289719626168,0.77,0.373913043478,0.38785046729,0.51,0.284,0.5
"Elden Campbell, C",0.987804878049,0.573170731707,0.561743341404,0.235880398671,0.365384615385,0.317307692308,0.335483870968,0.0510948905109,0.218120805369,0.436525612472,0.236842105263,0.609756097561,0.145454545455,0.228813559322,0.26872246696,0.448,0.0,0.0,0.0,0.204819277108,0.261682242991,0.62,0.234782608696,0.285046728972,0.45,0.261555555556,0.45
"Tony Smith, G",0.768292682927,0.0,0.314769975787,0.146179401993,0.0961538461538,0.0673076923077,0.0774193548387,0.124087591241,0.208053691275,0.0289532293987,0.210526315789,0.341463414634,0.4,0.152542372881,0.198237885463,0.399,0.0,0.0338983050847,0.0,0.0963855421687,0.11214953271,0.65,0.15652173913,0.200934579439,0.415,0.216,0.4
"Chucky Brown, F",0.439024390244,0.0243902439024,0.256658595642,0.126245847176,0.153846153846,0.125,0.135483870968,0.043795620438,0.0838926174497,0.0423162583519,0.210526315789,0.268292682927,0.163636363636,0.127118644068,0.145374449339,0.466,0.0,0.0169491525424,0.0,0.0843373493976,0.102803738318,0.61,0.130434782609,0.14953271028,0.478,0.254222222222,0.47
"Jack Haley, C",0.59756097561,0.109756097561,0.193704600484,0.0531561461794,0.115384615385,0.125,0.122580645161,0.00729927007299,0.0469798657718,0.0356347438753,0.131578947368,0.365853658537,0.0545454545455,0.0508474576271,0.0748898678414,0.369,0.0,0.0,0.0,0.0361445783133,0.0560747663551,0.48,0.0521739130435,0.0794392523364,0.369,0.201111111111,0.37
