Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Penny Hardaway, SF",0.939024390244,0.939024390244,0.847191011236,0.713310580205,0.321428571429,0.2,0.244444444444,0.585365853659,0.482857142857,0.0869565217391,0.871794871795,0.381818181818,0.525,0.64406779661,0.621848739496,0.512,0.407407407407,0.421052631579,0.349,0.541176470588,0.545454545455,0.77,0.550847457627,0.529680365297,0.558,0.641818181818,0.55
"Shaquille O'Neal, C",0.963414634146,0.963414634146,0.831460674157,1.0,0.75,0.561538461538,0.633333333333,0.219512195122,0.262857142857,0.621483375959,0.666666666667,0.6,0.25,1.0,0.848739495798,0.583,0.0,0.0131578947368,0.0,0.682352941176,0.981818181818,0.53,1.0,0.917808219178,0.585,0.66,0.58
"Horace Grant, C",0.90243902439,0.90243902439,0.81797752809,0.436860068259,0.535714285714,0.507692307692,0.538888888889,0.186991869919,0.294285714286,0.304347826087,0.282051282051,0.490909090909,0.5,0.457627118644,0.403361344538,0.567,0.0,0.0131578947368,0.0,0.235294117647,0.263636363636,0.69,0.457627118644,0.433789954338,0.574,0.609545454545,0.57
"Nick Anderson, F",0.926829268293,0.926829268293,0.766292134831,0.539249146758,0.196428571429,0.253846153846,0.244444444444,0.333333333333,0.468571428571,0.074168797954,0.487179487179,0.290909090909,0.55,0.491525423729,0.508403361345,0.476,0.888888888889,0.75,0.415,0.223529411765,0.245454545455,0.7,0.28813559322,0.292237442922,0.528,0.590909090909,0.57
"Donald Royal, F",0.853658536585,0.829268292683,0.591011235955,0.310580204778,0.214285714286,0.215384615385,0.222222222222,0.227642276423,0.182857142857,0.0588235294118,0.461538461538,0.4,0.4,0.245762711864,0.260504201681,0.475,0.0,0.0131578947368,0.0,0.376470588235,0.390909090909,0.75,0.245762711864,0.278538812785,0.479,0.665,0.47
"Dennis Scott, F",0.756097560976,0.121951219512,0.543820224719,0.440273037543,0.0714285714286,0.153846153846,0.133333333333,0.170731707317,0.208571428571,0.0588235294118,0.230769230769,0.345454545455,0.575,0.389830508475,0.436974789916,0.439,0.888888888889,0.75,0.426,0.164705882353,0.163636363636,0.75,0.186440677966,0.214611872146,0.454,0.565,0.56
"Brian Shaw, G",0.951219512195,0.109756097561,0.52808988764,0.21843003413,0.125,0.184615384615,0.172222222222,0.422764227642,0.268571428571,0.0588235294118,0.615384615385,0.436363636364,0.55,0.21186440678,0.264705882353,0.389,0.222222222222,0.315789473684,0.261,0.105882352941,0.109090909091,0.74,0.161016949153,0.178082191781,0.465,0.461818181818,0.44
"Anthony Bowie, G",0.939024390244,0.0487804878049,0.368539325843,0.18771331058,0.125,0.0846153846154,0.1,0.170731707317,0.174285714286,0.0690537084399,0.282051282051,0.327272727273,0.45,0.194915254237,0.201680672269,0.48,0.0740740740741,0.0657894736842,0.3,0.0941176470588,0.0818181818182,0.84,0.177966101695,0.196347031963,0.502,0.525909090909,0.5
"Anthony Avent, C",0.865853658537,0.0365853658537,0.337078651685,0.122866894198,0.25,0.215384615385,0.227777777778,0.0487804878049,0.111428571429,0.179028132992,0.179487179487,0.436363636364,0.2,0.127118644068,0.142857142857,0.43,0.0,0.0,0.0,0.0823529411765,0.1,0.64,0.127118644068,0.155251141553,0.43,0.480454545455,0.43
"Jeff Turner, F",0.59756097561,0.0609756097561,0.265168539326,0.139931740614,0.0892857142857,0.115384615385,0.111111111111,0.0650406504065,0.0685714285714,0.0153452685422,0.102564102564,0.381818181818,0.425,0.127118644068,0.151260504202,0.41,0.222222222222,0.197368421053,0.36,0.0588235294118,0.0545454545455,0.9,0.0762711864407,0.0958904109589,0.447,0.508181818182,0.49
