Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Dikembe Mutombo, C",0.90243902439,0.90243902439,0.869668246445,0.361842105263,0.607142857143,0.903225806452,0.791946308725,0.133928571429,0.178947368421,1.0,0.5,0.853658536585,0.152173913043,0.339285714286,0.340707964602,0.499,0.0,0.0,0.0,0.434210526316,0.470588235294,0.69,0.345454545455,0.373786407767,0.5,0.477,0.5
"Mahmoud Abdul-Rauf, G",0.69512195122,0.646341463415,0.843601895735,0.631578947368,0.0892857142857,0.215053763441,0.161073825503,0.607142857143,0.39298245614,0.011135857461,0.5,0.512195121951,0.739130434783,0.651785714286,0.743362831858,0.434,0.636363636364,0.627906976744,0.392,0.342105263158,0.274509803922,0.93,0.472727272727,0.553398058252,0.454,0.382333333333,0.5
"Bryant Stith, G",1.0,0.939024390244,0.812796208531,0.447368421053,0.267857142857,0.365591397849,0.328859060403,0.258928571429,0.487719298246,0.0445434298441,0.475,0.560975609756,0.326086956522,0.410714285714,0.491150442478,0.416,0.151515151515,0.209302325581,0.277,0.513157894737,0.450980392157,0.84,0.372727272727,0.45145631068,0.443,0.409333333333,0.44
"Dale Ellis, G",0.987804878049,0.634146341463,0.767772511848,0.490131578947,0.196428571429,0.301075268817,0.261744966443,0.151785714286,0.245614035088,0.0200445434298,0.3,0.585365853659,0.304347826087,0.508928571429,0.522123893805,0.479,0.575757575758,0.523255813953,0.412,0.223684210526,0.21568627451,0.76,0.345454545455,0.354368932039,0.519,0.418333333333,0.56
"Antonio McDyess, PF",0.926829268293,0.914634146341,0.710900473934,0.440789473684,0.535714285714,0.483870967742,0.503355704698,0.0892857142857,0.249122807018,0.334075723831,0.5,0.80487804878,0.108695652174,0.5,0.513274336283,0.485,0.0,0.0116279069767,0.0,0.289473684211,0.313725490196,0.68,0.509090909091,0.558252427184,0.487,0.386,0.48
"LaPhonso Ellis, F",0.548780487805,0.341463414634,0.668246445498,0.345394736842,0.375,0.548387096774,0.48322147651,0.142857142857,0.280701754386,0.162583518931,0.45,0.878048780488,0.195652173913,0.375,0.424778761062,0.438,0.030303030303,0.0581395348837,0.182,0.263157894737,0.323529411765,0.6,0.372727272727,0.441747572816,0.451,0.363333333333,0.44
"Jalen Rose, SG",0.975609756098,0.451219512195,0.632701421801,0.328947368421,0.107142857143,0.290322580645,0.221476510067,0.553571428571,0.231578947368,0.109131403118,0.725,0.707317073171,0.45652173913,0.321428571429,0.336283185841,0.48,0.121212121212,0.162790697674,0.296,0.315789473684,0.343137254902,0.69,0.290909090909,0.300970873786,0.52,0.443,0.51
"Don MacLean, F",0.682926829268,0.0609756097561,0.469194312796,0.368421052632,0.196428571429,0.279569892473,0.248322147651,0.142857142857,0.133333333333,0.0200445434298,0.3,0.463414634146,0.282608695652,0.375,0.433628318584,0.426,0.0909090909091,0.104651162791,0.286,0.342105263158,0.343137254902,0.73,0.354545454545,0.432038834951,0.44,0.381,0.44
"Reggie Williams, F",0.634146341463,0.0609756097561,0.372037914692,0.151315789474,0.0892857142857,0.204301075269,0.154362416107,0.125,0.228070175439,0.0890868596882,0.25,0.634146341463,0.326086956522,0.160714285714,0.216814159292,0.37,0.121212121212,0.197674418605,0.225,0.0789473684211,0.078431372549,0.85,0.127272727273,0.155339805825,0.448,0.316333333333,0.41
"Tom Hammonds, F",0.865853658537,0.0487804878049,0.348341232227,0.157894736842,0.214285714286,0.204301075269,0.208053691275,0.0267857142857,0.112280701754,0.0400890868597,0.175,0.463414634146,0.108695652174,0.160714285714,0.16814159292,0.474,0.0,0.0,0.0,0.157894736842,0.156862745098,0.77,0.163636363636,0.184466019417,0.474,0.425333333333,0.47
