Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Juwan Howard, PF",0.658536585366,0.658536585366,0.87380952381,0.585209003215,0.458333333333,0.417391304348,0.429447852761,0.295918367347,0.338645418327,0.104278074866,0.756097560976,0.829268292683,0.075,0.651785714286,0.6,0.474,0.0,0.0,0.0,0.433734939759,0.358778625954,0.77,0.651785714286,0.665217391304,0.474,0.593,0.47
"Courtney Alexander, SG",0.329268292683,0.219512195122,0.802380952381,0.546623794212,0.166666666667,0.182608695652,0.184049079755,0.15306122449,0.426294820717,0.0187165775401,0.487804878049,0.560975609756,0.0666666666667,0.589285714286,0.572549019608,0.448,0.185185185185,0.175675675676,0.389,0.397590361446,0.297709923664,0.86,0.544642857143,0.578260869565,0.454,0.5795,0.47
"Mitch Richmond, G",0.451219512195,0.365853658537,0.783333333333,0.520900321543,0.0833333333333,0.217391304348,0.177914110429,0.30612244898,0.462151394422,0.0508021390374,0.560975609756,0.560975609756,0.108333333333,0.491071428571,0.533333333333,0.407,0.444444444444,0.486486486486,0.338,0.469879518072,0.328244274809,0.89,0.383928571429,0.434782608696,0.431,0.5935,0.45
"Richard Hamilton, SG",0.951219512195,0.512195121951,0.769047619048,0.581993569132,0.208333333333,0.182608695652,0.19018404908,0.295918367347,0.382470119522,0.0347593582888,0.634146341463,0.634146341463,0.0916666666667,0.625,0.627450980392,0.438,0.185185185185,0.256756756757,0.274,0.433734939759,0.312977099237,0.87,0.580357142857,0.613043478261,0.46,0.565,0.45
"Rod Strickland, PG",0.40243902439,0.341463414634,0.735714285714,0.392282958199,0.166666666667,0.208695652174,0.196319018405,0.714285714286,0.517928286853,0.0320855614973,0.609756097561,0.414634146341,0.233333333333,0.383928571429,0.392156862745,0.426,0.037037037037,0.0675675675676,0.25,0.421686746988,0.343511450382,0.78,0.375,0.413043478261,0.435,0.6055,0.43
"Christian Laettner, PF",0.30487804878,0.158536585366,0.697619047619,0.424437299035,0.354166666667,0.382608695652,0.374233128834,0.234693877551,0.494023904382,0.20320855615,0.658536585366,0.80487804878,0.075,0.401785714286,0.356862745098,0.491,0.037037037037,0.0540540540541,0.3,0.493975903614,0.374045801527,0.84,0.392857142857,0.378260869565,0.5,0.7235,0.5
"Hubert Davis, SG",0.182926829268,0.134146341463,0.683333333333,0.327974276527,0.145833333333,0.113043478261,0.122699386503,0.336734693878,0.159362549801,0.0,0.414634146341,0.463414634146,0.166666666667,0.339285714286,0.309803921569,0.479,0.481481481481,0.337837837838,0.526,0.156626506024,0.106870229008,0.9,0.223214285714,0.234782608696,0.457,0.643,0.56
"Chris Whitney, PG",0.719512195122,0.378048780488,0.619047619048,0.305466237942,0.0416666666667,0.139130434783,0.110429447853,0.428571428571,0.370517928287,0.0133689839572,0.414634146341,0.609756097561,0.2,0.276785714286,0.313725490196,0.387,0.592592592593,0.567567567568,0.375,0.204819277108,0.145038167939,0.89,0.133928571429,0.165217391304,0.401,0.5935,0.49
"Tyrone Nesby, F",0.585365853659,0.268292682927,0.607142857143,0.270096463023,0.145833333333,0.173913043478,0.165644171779,0.142857142857,0.338645418327,0.0882352941176,0.268292682927,0.634146341463,0.1,0.276785714286,0.333333333333,0.366,0.296296296296,0.378378378378,0.291,0.168674698795,0.129770992366,0.81,0.205357142857,0.247826086957,0.403,0.4965,0.41
"Jahidi White, C",0.829268292683,0.682926829268,0.564285714286,0.27652733119,0.541666666667,0.434782608696,0.472392638037,0.030612244898,0.187250996016,0.435828877005,0.487804878049,0.756097560976,0.00833333333333,0.267857142857,0.235294117647,0.498,0.0,0.0,0.0,0.313253012048,0.351145038168,0.57,0.267857142857,0.260869565217,0.499,0.7145,0.5
