Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Gilbert Arenas, PG",0.975609756098,0.975609756098,0.981438515081,0.827683615819,0.189189189189,0.282828282828,0.275590551181,0.580952380952,0.764258555133,0.0942249240122,1.0,0.9,0.192771084337,0.847517730496,0.762295081967,0.768382352941,0.447,0.735294117647,0.809523809524,0.369,0.872340425532,0.869565217391,0.82,0.660194174757,0.635135135135,0.485,0.703,0.51
"Antawn Jamison, PF",1.0,0.975609756098,0.930394431555,0.579096045198,0.540540540541,0.737373737374,0.732283464567,0.180952380952,0.41825095057,0.0455927051672,0.459459459459,0.575,0.144578313253,0.631205673759,0.655737704918,0.669117647059,0.442,0.529411764706,0.535714285714,0.394,0.276595744681,0.313043478261,0.73,0.601941747573,0.617117117117,0.458,0.5635,0.49
"Caron Butler, SF",0.914634146341,0.658536585366,0.837587006961,0.497175141243,0.405405405405,0.474747474747,0.488188976378,0.238095238095,0.642585551331,0.0729483282675,0.621621621622,0.8,0.132530120482,0.606382978723,0.540983606557,0.533088235294,0.455,0.147058823529,0.190476190476,0.342,0.414893617021,0.382608695652,0.87,0.592233009709,0.581081081081,0.469,0.607,0.47
"Antonio Daniels, PG",0.975609756098,0.207317073171,0.661252900232,0.271186440678,0.0540540540541,0.191919191919,0.173228346457,0.342857142857,0.247148288973,0.0303951367781,0.297297297297,0.3,0.385542168675,0.489361702128,0.237704918033,0.253676470588,0.418,0.0882352941176,0.154761904762,0.228,0.382978723404,0.365217391304,0.85,0.252427184466,0.252252252252,0.461,0.6975,0.44
"Jared Jeffries, PF",0.939024390244,0.939024390244,0.587006960557,0.180790960452,0.567567567568,0.282828282828,0.385826771654,0.180952380952,0.285171102662,0.197568389058,0.351351351351,0.725,0.180722891566,0.41134751773,0.196721311475,0.198529411765,0.451,0.0588235294118,0.0714285714286,0.32,0.13829787234,0.191304347826,0.59,0.21359223301,0.216216216216,0.468,0.589,0.47
"Jarvis Hayes, SF",0.256097560976,0.158536585366,0.570765661253,0.262711864407,0.243243243243,0.272727272727,0.283464566929,0.12380952381,0.28897338403,0.0151975683891,0.27027027027,0.45,0.144578313253,0.432624113475,0.303278688525,0.319852941176,0.421,0.235294117647,0.261904761905,0.362,0.127659574468,0.121739130435,0.83,0.281553398058,0.292792792793,0.441,0.5355,0.47
"Brendan Haywood, C",0.963414634146,0.853658536585,0.552204176334,0.206214689266,0.675675675676,0.343434343434,0.464566929134,0.0571428571429,0.144486692015,0.401215805471,0.324324324324,0.725,0.0602409638554,0.489361702128,0.229508196721,0.202205882353,0.514,0.0,0.0,0.0,0.18085106383,0.24347826087,0.58,0.271844660194,0.247747747748,0.514,0.6655,0.51
"Chucky Atkins, PG",0.341463414634,0.0243902439024,0.457076566125,0.189265536723,0.108108108108,0.121212121212,0.125984251969,0.238095238095,0.190114068441,0.0,0.297297297297,0.525,0.277108433735,0.460992907801,0.196721311475,0.227941176471,0.379,0.352941176471,0.392857142857,0.359,0.0851063829787,0.095652173913,0.71,0.116504854369,0.130630630631,0.402,0.5375,0.47
"Etan Thomas, C",0.865853658537,0.109756097561,0.366589327146,0.132768361582,0.378378378378,0.252525252525,0.307086614173,0.0190476190476,0.106463878327,0.29179331307,0.189189189189,0.525,0.0361445783133,0.485815602837,0.147540983607,0.128676470588,0.533,0.0,0.0,0.0,0.117021276596,0.15652173913,0.6,0.174757281553,0.157657657658,0.533,0.685,0.53
"Michael Ruffin, PF",0.926829268293,0.0487804878049,0.308584686775,0.0395480225989,0.432432432432,0.20202020202,0.283464566929,0.0380952380952,0.163498098859,0.12462006079,0.135135135135,0.6,0.0843373493976,0.287234042553,0.0327868852459,0.0367647058824,0.442,0.0,0.0,0.0,0.0531914893617,0.0869565217391,0.5,0.0388349514563,0.045045045045,0.453,0.682,0.44
