Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Jim Jackson, SF",0.560975609756,0.560975609756,0.868735083532,0.523648648649,0.305084745763,0.313725490196,0.304347826087,0.276422764228,0.455882352941,0.0825,0.522727272727,0.581395348837,0.326086956522,0.508928571429,0.554112554113,0.442,0.357142857143,0.38961038961,0.331,0.5,0.436170212766,0.79,0.435185185185,0.502564102564,0.477,0.404666666667,0.48
"Jason Kidd, PG",0.268292682927,0.268292682927,0.859188544153,0.334459459459,0.237288135593,0.264705882353,0.254658385093,0.739837398374,0.753676470588,0.09,0.681818181818,0.441860465116,0.652173913043,0.303571428571,0.398268398268,0.369,0.357142857143,0.38961038961,0.323,0.328125,0.329787234043,0.67,0.222222222222,0.317948717949,0.391,0.356333333333,0.42
"Michael Finley, SG",0.682926829268,0.439024390244,0.849642004773,0.540540540541,0.169491525424,0.343137254902,0.27950310559,0.227642276423,0.327205882353,0.09,0.477272727273,0.395348837209,0.282608695652,0.535714285714,0.597402597403,0.432,0.571428571429,0.519480519481,0.387,0.390625,0.329787234043,0.81,0.407407407407,0.502564102564,0.45,0.386333333333,0.49
"A.C. Green, F",0.682926829268,0.658536585366,0.828162291169,0.266891891892,0.576271186441,0.578431372549,0.577639751553,0.0731707317073,0.341911764706,0.0675,0.227272727273,0.46511627907,0.217391304348,0.276785714286,0.277056277056,0.486,0.0,0.038961038961,0.059,0.265625,0.287234042553,0.65,0.287037037037,0.312820512821,0.507,0.415666666667,0.49
"Sasha Danilovic, G",0.158536585366,0.109756097561,0.804295942721,0.560810810811,0.101694915254,0.196078431373,0.16149068323,0.154471544715,0.422794117647,0.02,0.386363636364,0.651162790698,0.239130434783,0.5,0.580086580087,0.42,0.607142857143,0.597402597403,0.367,0.578125,0.468085106383,0.84,0.361111111111,0.451282051282,0.447,0.413666666667,0.48
"Shawn Bradley, C",0.40243902439,0.390243902439,0.766109785203,0.493243243243,0.525423728814,0.539215686275,0.540372670807,0.0813008130081,0.191176470588,0.6675,0.477272727273,0.813953488372,0.108695652174,0.5625,0.588744588745,0.461,0.0,0.012987012987,0.0,0.328125,0.340425531915,0.64,0.583333333333,0.692307692308,0.464,0.357666666667,0.46
"Robert Pack, PG",0.243902439024,0.134146341463,0.713603818616,0.388513513514,0.118644067797,0.235294117647,0.186335403727,0.520325203252,0.643382352941,0.0375,0.772727272727,0.651162790698,0.413043478261,0.357142857143,0.47619047619,0.361,0.178571428571,0.246753246753,0.237,0.484375,0.393617021277,0.85,0.324074074074,0.466666666667,0.387,0.348666666667,0.38
"Khalid Reeves, G",0.158536585366,0.146341463415,0.704057279236,0.263513513514,0.152542372881,0.147058823529,0.149068322981,0.349593495935,0.3125,0.0375,0.454545454545,0.720930232558,0.478260869565,0.294642857143,0.367965367965,0.387,0.178571428571,0.350649350649,0.2,0.109375,0.0957446808511,0.75,0.259259259259,0.297435897436,0.474,0.306333333333,0.42
"Derek Harper, G",0.914634146341,0.353658536585,0.704057279236,0.337837837838,0.0677966101695,0.137254901961,0.111801242236,0.349593495935,0.452205882353,0.04,0.409090909091,0.441860465116,0.521739130435,0.357142857143,0.38961038961,0.444,0.285714285714,0.298701298701,0.341,0.203125,0.18085106383,0.74,0.296296296296,0.34358974359,0.48,0.372333333333,0.49
"George McCloud, F",0.5,0.317073170732,0.701670644391,0.462837837838,0.118644067797,0.274509803922,0.217391304348,0.178861788618,0.466911764706,0.05,0.295454545455,0.604651162791,0.391304347826,0.446428571429,0.510822510823,0.423,0.678571428571,0.649350649351,0.38,0.296875,0.234042553191,0.84,0.287037037037,0.348717948718,0.455,0.389333333333,0.5
