Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Shawn Kemp, C",0.951219512195,0.829268292683,0.801452784504,0.546012269939,0.627118644068,0.569105691057,0.584699453552,0.166666666667,0.540636042403,0.448441247002,0.682926829268,0.913043478261,0.127272727273,0.51968503937,0.52140077821,0.492,0.0,0.0188679245283,0.0,0.613333333333,0.627450980392,0.71,0.564102564103,0.583333333333,0.494,0.5304,0.49
"Derrick McKey, F",0.939024390244,0.829268292683,0.767554479419,0.411042944785,0.271186440678,0.219512195122,0.229508196721,0.216666666667,0.480565371025,0.179856115108,0.487804878049,0.586956521739,0.236363636364,0.393700787402,0.392996108949,0.496,0.25,0.283018867925,0.607142857143,0.386666666667,0.382352941176,0.74,0.384615384615,0.377192982456,0.519,0.5304,0.52
"Gary Payton, PG",1.0,0.951219512195,0.753026634383,0.414110429448,0.203389830508,0.186991869919,0.185792349727,0.408333333333,0.763250883392,0.0623501199041,0.439024390244,0.652173913043,0.490909090909,0.456692913386,0.455252918288,0.494,0.05,0.0754716981132,0.350340136054,0.24,0.235294117647,0.77,0.487179487179,0.495614035088,0.505,0.4612,0.5
"Ricky Pierce, G",0.939024390244,0.878048780488,0.697336561743,0.558282208589,0.135593220339,0.138211382114,0.136612021858,0.241666666667,0.459363957597,0.0215827338129,0.512195121951,0.478260869565,0.254545454545,0.535433070866,0.540856031128,0.489,0.25,0.283018867925,0.632653061224,0.546666666667,0.450980392157,0.89,0.538461538462,0.543859649123,0.503,0.524,0.51
"Nate McMillan, G",0.890243902439,0.30487804878,0.65617433414,0.230061349693,0.203389830508,0.243902439024,0.229508196721,0.441666666667,0.837455830389,0.107913669065,0.463414634146,0.717391304348,0.509090909091,0.228346456693,0.24513618677,0.464,0.15,0.169811320755,0.654761904762,0.173333333333,0.176470588235,0.71,0.222222222222,0.236842105263,0.477,0.476,0.49
"Michael Cage, C",1.0,0.80487804878,0.636803874092,0.187116564417,0.559322033898,0.390243902439,0.437158469945,0.0666666666667,0.328621908127,0.134292565947,0.170731707317,0.478260869565,0.218181818182,0.212598425197,0.198443579767,0.526,0.0,0.0,0.0,0.0933333333333,0.156862745098,0.47,0.230769230769,0.223684210526,0.528,0.48,0.53
"Sam Perkins, C",0.365853658537,0.158536585366,0.615012106538,0.371165644172,0.28813559322,0.252032520325,0.262295081967,0.075,0.236749116608,0.247002398082,0.268292682927,0.630434782609,0.163636363636,0.362204724409,0.354085603113,0.511,0.3,0.264150943396,0.768707482993,0.293333333333,0.274509803922,0.8,0.34188034188,0.337719298246,0.522,0.534,0.55
"Eddie Johnson, G",1.0,0.0,0.55205811138,0.441717791411,0.254237288136,0.146341463415,0.180327868852,0.133333333333,0.155477031802,0.0119904076739,0.390243902439,0.45652173913,0.181818181818,0.44094488189,0.470817120623,0.467,0.1,0.132075471698,0.517006802721,0.386666666667,0.303921568627,0.91,0.461538461538,0.5,0.477,0.4752,0.48
"Dana Barros, PG",0.841463414634,0.0243902439024,0.43583535109,0.239263803681,0.0508474576271,0.105691056911,0.0874316939891,0.183333333333,0.321554770318,0.00959232613909,0.19512195122,0.239130434783,0.472727272727,0.244094488189,0.268482490272,0.451,0.45,0.452830188679,0.644557823129,0.0933333333333,0.0882352941176,0.83,0.188034188034,0.197368421053,0.492,0.4564,0.52
"Vincent Askew, F",0.780487804878,0.0487804878049,0.399515738499,0.184049079755,0.152542372881,0.121951219512,0.125683060109,0.15,0.208480565371,0.0671462829736,0.243902439024,0.413043478261,0.345454545455,0.181102362205,0.178988326848,0.493,0.0,0.0188679245283,0.566326530612,0.2,0.205882352941,0.7,0.196581196581,0.197368421053,0.497,0.526,0.5
