Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Kevin Garnett, PF",0.94,0.94,0.913253012048,0.776119402985,0.714285714286,0.734042553191,0.8,0.398148148148,0.619402985075,0.452685421995,0.783783783784,0.64,0.214285714286,0.846153846154,0.868181818182,0.46,0.0357142857143,0.0422535211268,0.286,0.402597402597,0.43137254902,0.7,0.836538461538,1.0,0.463,0.2715,0.306666666667
"Stephon Marbury, PG",0.36,0.36,0.884337349398,0.660447761194,0.183673469388,0.265957446809,0.261538461538,0.861111111111,0.600746268657,0.0716112531969,0.837837837838,0.48,0.428571428571,0.663461538462,0.768181818182,0.408,0.142857142857,0.30985915493,0.205,0.454545454545,0.470588235294,0.72,0.625,0.781914893617,0.438,0.26225,0.28
"Terrell Brandon, PG",0.42,0.4,0.81686746988,0.529850746269,0.163265306122,0.329787234043,0.3,0.907407407407,0.694029850746,0.0843989769821,0.486486486486,0.54,0.771428571429,0.576923076923,0.645454545455,0.425,0.0714285714286,0.12676056338,0.263,0.246753246753,0.21568627451,0.83,0.557692307692,0.707446808511,0.436,0.24925,0.286666666667
"Joe Smith, PF",0.86,0.84,0.795180722892,0.511194029851,0.734693877551,0.5,0.630769230769,0.148148148148,0.276119402985,0.391304347826,0.405405405405,0.68,0.142857142857,0.5,0.55,0.427,0.0,0.0140845070423,0.0,0.428571428571,0.43137254902,0.76,0.5,0.63829787234,0.43,0.2815,0.286666666667
"Anthony Peeler, SG",0.56,0.56,0.696385542169,0.358208955224,0.224489795918,0.202127659574,0.230769230769,0.259259259259,0.466417910448,0.0537084398977,0.378378378378,0.42,0.3,0.355769230769,0.440909090909,0.379,0.428571428571,0.577464788732,0.298,0.142857142857,0.147058823529,0.73,0.240384615385,0.297872340426,0.437,0.24825,0.293333333333
"Sam Mitchell, F",1.0,0.4,0.648192771084,0.417910447761,0.224489795918,0.265957446809,0.276923076923,0.185185185185,0.261194029851,0.0818414322251,0.189189189189,0.44,0.414285714286,0.413461538462,0.472727272727,0.408,0.0714285714286,0.112676056338,0.237,0.324675324675,0.323529411765,0.76,0.394230769231,0.510638297872,0.421,0.26875,0.28
"Dennis Scott, F",0.42,0.18,0.609638554217,0.339552238806,0.0408163265306,0.170212765957,0.138461538462,0.138888888889,0.212686567164,0.0255754475703,0.189189189189,0.3,0.328571428571,0.317307692308,0.340909090909,0.446,0.5,0.450704225352,0.426,0.12987012987,0.127450980392,0.81,0.182692307692,0.228723404255,0.461,0.30425,0.36
"Malik Sealy, G",0.62,0.14,0.568674698795,0.30223880597,0.142857142857,0.234042553191,0.230769230769,0.111111111111,0.361940298507,0.0409207161125,0.297297297297,0.44,0.157142857143,0.298076923077,0.340909090909,0.411,0.0714285714286,0.0985915492958,0.261,0.233766233766,0.196078431373,0.9,0.278846153846,0.36170212766,0.428,0.27175,0.28
"Dean Garrett, C",0.98,0.74,0.518072289157,0.205223880597,0.408163265306,0.340425531915,0.4,0.0555555555556,0.227611940299,0.235294117647,0.162162162162,0.46,0.142857142857,0.230769230769,0.213636363636,0.502,0.0,0.0,0.0,0.103896103896,0.0980392156863,0.75,0.230769230769,0.25,0.502,0.29225,0.333333333333
"Bobby Jackson, PG",1.0,0.24,0.453012048193,0.264925373134,0.183673469388,0.191489361702,0.207692307692,0.305555555556,0.291044776119,0.0153452685422,0.405405405405,0.3,0.314285714286,0.269230769231,0.318181818182,0.405,0.0714285714286,0.0704225352113,0.37,0.155844155844,0.156862745098,0.77,0.25,0.345744680851,0.408,0.2535,0.28
