Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Shawn Kemp, C",0.84,0.84,0.84578313253,0.764925373134,0.632653061224,0.648936170213,0.707692307692,0.222222222222,0.425373134328,0.273657289003,0.810810810811,0.76,0.114285714286,0.634615384615,0.622727272727,0.482,0.0,0.0,0.5,0.948051948052,0.911764705882,0.79,0.634615384615,0.728723404255,0.482,0.37475,0.32
"Zydrunas Ilgauskas, C",0.1,0.1,0.824096385542,0.567164179104,0.69387755102,0.574468085106,0.676923076923,0.0740740740741,0.298507462687,0.358056265985,0.486486486486,0.96,0.0571428571429,0.557692307692,0.518181818182,0.509,0.0,0.0,0.0,0.467532467532,0.588235294118,0.6,0.557692307692,0.606382978723,0.509,0.33325,0.34
"Brevin Knight, PG",0.78,0.76,0.732530120482,0.358208955224,0.0816326530612,0.308510638298,0.261538461538,0.712962962963,0.667910447761,0.0460358056266,0.72972972973,0.58,0.414285714286,0.326923076923,0.368181818182,0.425,0.0,0.0140845070423,0.0,0.350649350649,0.352941176471,0.74,0.326923076923,0.425531914894,0.432,0.296,0.286666666667
"Cedric E. Henderson, F",1.0,0.96,0.730120481928,0.339552238806,0.183673469388,0.31914893617,0.3,0.212962962963,0.432835820896,0.122762148338,0.513513513514,0.54,0.171428571429,0.365384615385,0.413636363636,0.417,0.0,0.0281690140845,0.167,0.194805194805,0.176470588235,0.81,0.365384615385,0.473404255319,0.424,0.2505,0.28
"Wesley Person, SF",0.9,0.84,0.718072289157,0.417910447761,0.0816326530612,0.287234042553,0.246153846154,0.166666666667,0.305970149254,0.0920716112532,0.243243243243,0.24,0.285714285714,0.423076923077,0.440909090909,0.453,0.607142857143,0.619718309859,0.375,0.0909090909091,0.117647058824,0.6,0.259615384615,0.281914893617,0.519,0.28775,0.36
"Vitaly Potapenko, C",0.34,0.24,0.66265060241,0.313432835821,0.285714285714,0.446808510638,0.423076923077,0.0833333333333,0.242537313433,0.240409207161,0.432432432432,0.62,0.0857142857143,0.307692307692,0.336363636364,0.437,0.0,0.0140845070423,0.0,0.246753246753,0.28431372549,0.67,0.307692307692,0.38829787234,0.44,0.28375,0.293333333333
"Derek Anderson, SG",0.76,0.26,0.619277108434,0.402985074627,0.102040816327,0.244680851064,0.223076923077,0.351851851852,0.470149253731,0.0281329923274,0.594594594595,0.38,0.257142857143,0.317307692308,0.377272727273,0.398,0.214285714286,0.253521126761,0.304,0.467532467532,0.421568627451,0.84,0.259615384615,0.345744680851,0.424,0.32575,0.286666666667
"Andrew DeClercq, C",0.66,0.62,0.61686746988,0.335820895522,0.448979591837,0.393617021277,0.446153846154,0.0555555555556,0.417910447761,0.156010230179,0.27027027027,0.66,0.1,0.317307692308,0.3,0.502,0.0,0.0,0.0,0.298701298701,0.333333333333,0.68,0.317307692308,0.351063829787,0.502,0.338,0.333333333333
"Danny Ferry, F",1.0,0.2,0.510843373494,0.261194029851,0.0612244897959,0.18085106383,0.153846153846,0.101851851852,0.171641791045,0.0511508951407,0.216216216216,0.46,0.2,0.269230769231,0.268181818182,0.476,0.285714285714,0.267605633803,0.392,0.0779220779221,0.0686274509804,0.88,0.192307692308,0.212765957447,0.518,0.29475,0.36
"Johnny Newman, F",1.0,0.04,0.457831325301,0.227611940299,0.0612244897959,0.127659574468,0.115384615385,0.0740740740741,0.208955223881,0.0613810741688,0.216216216216,0.5,0.142857142857,0.201923076923,0.227272727273,0.422,0.178571428571,0.169014084507,0.377,0.181818181818,0.166666666667,0.81,0.153846153846,0.202127659574,0.437,0.30175,0.313333333333
