Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Joe Johnson, SF",1.0,1.0,0.944315545244,0.570621468927,0.324324324324,0.292929292929,0.322834645669,0.619047619048,0.479087452471,0.115501519757,0.891891891892,0.575,0.240963855422,0.63475177305,0.631147540984,0.625,0.453,0.470588235294,0.52380952381,0.356,0.340425531915,0.347826086957,0.79,0.592233009709,0.567567567568,0.487,0.5925,0.5
"Al Harrington, PF",0.926829268293,0.926829268293,0.849187935035,0.525423728814,0.459459459459,0.515151515152,0.543307086614,0.295238095238,0.425855513308,0.0547112462006,0.702702702703,1.0,0.144578313253,0.570921985816,0.598360655738,0.591911764706,0.452,0.264705882353,0.297619047619,0.346,0.340425531915,0.4,0.69,0.621359223301,0.612612612613,0.471,0.5785,0.48
"Josh Smith, C",0.975609756098,0.890243902439,0.742459396752,0.319209039548,0.594594594595,0.444444444444,0.51968503937,0.228571428571,0.304182509506,0.790273556231,0.540540540541,0.825,0.144578313253,0.553191489362,0.33606557377,0.356617647059,0.425,0.117647058824,0.166666666667,0.309,0.276595744681,0.321739130435,0.72,0.359223300971,0.373873873874,0.444,0.5825,0.45
"Zaza Pachulia, C",0.951219512195,0.951219512195,0.728538283063,0.330508474576,0.918918918919,0.454545454545,0.622047244094,0.161904761905,0.433460076046,0.151975683891,0.621621621622,0.925,0.0843373493976,0.531914893617,0.319672131148,0.319852941176,0.451,0.0,0.0,0.0,0.404255319149,0.452173913043,0.74,0.378640776699,0.391891891892,0.452,0.669,0.45
"Josh Childress, SF",0.90243902439,0.121951219512,0.705336426914,0.282485875706,0.486486486486,0.343434343434,0.409448818898,0.171428571429,0.441064638783,0.161094224924,0.378378378378,0.625,0.156626506024,0.560283687943,0.311475409836,0.25,0.552,0.117647058824,0.107142857143,0.492,0.223404255319,0.234782608696,0.77,0.330097087379,0.265765765766,0.56,0.736,0.58
"Marvin Williams, PF",0.963414634146,0.0853658536585,0.573085846868,0.24011299435,0.405405405405,0.333333333333,0.377952755906,0.0761904761905,0.231939163498,0.0911854103343,0.297297297297,0.725,0.0963855421687,0.432624113475,0.245901639344,0.246323529412,0.443,0.0588235294118,0.0833333333333,0.245,0.255319148936,0.278260869565,0.75,0.271844660194,0.27027027027,0.464,0.633,0.45
"Tyronn Lue, PG",0.621951219512,0.121951219512,0.561484918794,0.310734463277,0.0810810810811,0.141414141414,0.125984251969,0.295238095238,0.19391634981,0.0182370820669,0.405405405405,0.55,0.253012048193,0.553191489362,0.311475409836,0.301470588235,0.459,0.323529411765,0.297619047619,0.457,0.244680851064,0.234782608696,0.86,0.26213592233,0.256756756757,0.46,0.67,0.53
"Salim Stoudamire, SG",0.743902439024,0.0121951219512,0.470997679814,0.274011299435,0.0540540540541,0.171717171717,0.149606299213,0.114285714286,0.167300380228,0.0151975683891,0.351351351351,0.475,0.10843373494,0.443262411348,0.270491803279,0.297794117647,0.415,0.382352941176,0.416666666667,0.38,0.170212765957,0.15652173913,0.9,0.194174757282,0.207207207207,0.442,0.5985,0.5
"Royal Ivey, PG",0.890243902439,0.80487804878,0.31090487239,0.101694915254,0.108108108108,0.0909090909091,0.102362204724,0.0952380952381,0.125475285171,0.0303951367781,0.0810810810811,0.5,0.385542168675,0.301418439716,0.131147540984,0.132352941176,0.439,0.0294117647059,0.0119047619048,0.4,0.031914893617,0.0434782608696,0.73,0.145631067961,0.157657657658,0.441,0.4925,0.45
"Anthony Grundy, PG",0.146341463415,0.0,0.208816705336,0.121468926554,0.027027027027,0.131313131313,0.110236220472,0.0761904761905,0.220532319392,0.0,0.216216216216,0.3,0.120481927711,0.58865248227,0.131147540984,0.117647058824,0.5,0.117647058824,0.154761904762,0.333,0.0851063829787,0.104347826087,0.64,0.116504854369,0.0855855855856,0.609,0.684,0.57
