Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Vin Baker, PF",0.951219512195,0.951219512195,0.966587112172,0.709459459459,0.576271186441,0.676470588235,0.639751552795,0.219512195122,0.382352941176,0.36,0.704545454545,0.813953488372,0.195652173913,0.723214285714,0.692640692641,0.505,0.0714285714286,0.0909090909091,0.278,0.71875,0.712765957447,0.69,0.731481481481,0.784615384615,0.515,0.436333333333,0.51
"Glenn Robinson, SF",0.975609756098,0.963414634146,0.928400954654,0.712837837838,0.271186440678,0.460784313725,0.391304347826,0.252032520325,0.474264705882,0.2125,0.772727272727,0.651162790698,0.195652173913,0.75,0.779220779221,0.465,0.285714285714,0.298701298701,0.35,0.5625,0.489361702128,0.79,0.703703703704,0.805128205128,0.482,0.391666666667,0.49
"Ray Allen, SG",1.0,0.987804878049,0.737470167064,0.452702702703,0.203389830508,0.274509803922,0.248447204969,0.211382113821,0.334558823529,0.03,0.409090909091,0.627906976744,0.304347826087,0.428571428571,0.480519480519,0.43,0.5,0.467532467532,0.393,0.390625,0.31914893617,0.82,0.314814814815,0.384615384615,0.448,0.404666666667,0.49
"Sherman Douglas, G",0.963414634146,0.963414634146,0.699284009547,0.327702702703,0.118644067797,0.166666666667,0.149068322981,0.439024390244,0.363970588235,0.0325,0.431818181818,0.558139534884,0.608695652174,0.348214285714,0.333333333333,0.502,0.178571428571,0.181818181818,0.333,0.21875,0.234042553191,0.67,0.314814814815,0.323076923077,0.54,0.417333333333,0.53
"Armen Gilliam, F",0.975609756098,0.30487804878,0.610978520286,0.290540540541,0.28813559322,0.441176470588,0.385093167702,0.0569105691057,0.279411764706,0.125,0.295454545455,0.604651162791,0.108695652174,0.276785714286,0.281385281385,0.471,0.0,0.0,0.0,0.390625,0.340425531915,0.77,0.287037037037,0.333333333333,0.471,0.441333333333,0.47
"Johnny Newman, F",1.0,0.0487804878049,0.599045346062,0.293918918919,0.135593220339,0.147058823529,0.142857142857,0.113821138211,0.327205882353,0.0525,0.318181818182,0.720930232558,0.217391304348,0.267857142857,0.290043290043,0.45,0.142857142857,0.155844155844,0.347,0.359375,0.31914893617,0.77,0.240740740741,0.282051282051,0.472,0.435666666667,0.48
"Andrew Lang, C",0.634146341463,0.634146341463,0.54892601432,0.179054054054,0.305084745763,0.343137254902,0.329192546584,0.0406504065041,0.183823529412,0.225,0.181818181818,0.627906976744,0.130434782609,0.196428571429,0.207792207792,0.464,0.0,0.0,0.0,0.125,0.127659574468,0.72,0.203703703704,0.246153846154,0.464,0.368333333333,0.46
"Elliot Perry, G",1.0,0.0365853658537,0.465393794749,0.233108108108,0.0508474576271,0.117647058824,0.0931677018634,0.243902439024,0.441176470588,0.01,0.318181818182,0.325581395349,0.478260869565,0.232142857143,0.242424242424,0.474,0.214285714286,0.220779220779,0.358,0.15625,0.13829787234,0.75,0.185185185185,0.2,0.523,0.409,0.53
"Keith Tower, C",0.0609756097561,0.0121951219512,0.343675417661,0.0472972972973,0.0677966101695,0.137254901961,0.111801242236,0.0162601626016,0.147058823529,0.05,0.0909090909091,0.558139534884,0.108695652174,0.0535714285714,0.0692640692641,0.375,0.0,0.0,0.0,0.03125,0.170212765957,0.13,0.0555555555556,0.0820512820513,0.375,0.291666666667,0.38
"Chucky Brown, F",0.731707317073,0.0121951219512,0.267303102625,0.0945945945946,0.101694915254,0.156862745098,0.136645962733,0.0325203252033,0.0551470588235,0.0825,0.0681818181818,0.325581395349,0.347826086957,0.0982142857143,0.0909090909091,0.508,0.0,0.012987012987,0.167,0.109375,0.106382978723,0.66,0.101851851852,0.102564102564,0.525,0.442666666667,0.51
