Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Monta Ellis, SG",0.975609756098,0.975609756098,0.870801033592,0.672597864769,0.0754716981132,0.19801980198,0.16,0.37962962963,0.800865800866,0.12109375,0.568181818182,0.609756097561,0.2125,0.373873873874,0.797872340426,0.768181818182,0.445,0.277777777778,0.444444444444,0.285,0.329545454545,0.372549019608,0.75,0.738636363636,0.722826086957,0.487,0.27925,0.47
"Chandler Parsons, SF",0.80487804878,0.80487804878,0.855297157623,0.55871886121,0.188679245283,0.386138613861,0.326666666667,0.222222222222,0.454545454545,0.11328125,0.340909090909,0.512195121951,0.2125,0.369369369369,0.617021276596,0.572727272727,0.462,0.555555555556,0.654320987654,0.38,0.238636363636,0.28431372549,0.72,0.431818181818,0.396739130435,0.521,0.31275,0.54
"Tyson Chandler, C",0.914634146341,0.914634146341,0.78811369509,0.366548042705,0.735849056604,0.752475247525,0.766666666667,0.101851851852,0.242424242424,0.47265625,0.318181818182,0.560975609756,0.1,0.452702702703,0.414893617021,0.268181818182,0.666,0.0,0.0,0.0,0.284090909091,0.333333333333,0.72,0.443181818182,0.320652173913,0.666,0.438,0.67
"Dirk Nowitzki, PF",0.939024390244,0.939024390244,0.764857881137,0.615658362989,0.11320754717,0.534653465347,0.393333333333,0.175925925926,0.220779220779,0.16796875,0.25,0.512195121951,0.2125,0.434684684685,0.670212765957,0.627272727273,0.459,0.388888888889,0.444444444444,0.38,0.375,0.372549019608,0.88,0.556818181818,0.554347826087,0.486,0.31375,0.51
"Rajon Rondo, PG",0.560975609756,0.560975609756,0.741602067183,0.330960854093,0.188679245283,0.346534653465,0.3,0.601851851852,0.506493506494,0.03515625,0.659090909091,0.585365853659,0.275,0.279279279279,0.446808510638,0.440909090909,0.436,0.111111111111,0.148148148148,0.352,0.0454545454545,0.0882352941176,0.45,0.431818181818,0.461956521739,0.448,0.23925,0.46
"Jameer Nelson, PG",0.280487804878,0.280487804878,0.656330749354,0.259786476868,0.11320754717,0.207920792079,0.18,0.37962962963,0.281385281385,0.03515625,0.386363636364,0.560975609756,0.3,0.222972972973,0.287234042553,0.322727272727,0.374,0.472222222222,0.555555555556,0.369,0.0340909090909,0.0294117647059,0.88,0.113636363636,0.141304347826,0.383,0.25625,0.49
"Devin Harris, PG",0.926829268293,0.0365853658537,0.573643410853,0.313167259786,0.0377358490566,0.158415841584,0.12,0.287037037037,0.445887445887,0.0703125,0.25,0.463414634146,0.35,0.335585585586,0.308510638298,0.313636363636,0.418,0.361111111111,0.432098765432,0.357,0.193181818182,0.205882352941,0.81,0.181818181818,0.184782608696,0.481,0.31725,0.51
"Brandan Wright, PF",0.329268292683,0.0,0.483204134367,0.313167259786,0.358490566038,0.217821782178,0.273333333333,0.037037037037,0.272727272727,0.609375,0.113636363636,0.390243902439,0.1,0.581081081081,0.393617021277,0.227272727273,0.748,0.0,0.0,0.0,0.147727272727,0.176470588235,0.75,0.420454545455,0.271739130435,0.748,0.44075,0.75
"Al-Farouq Aminu, SF",0.90243902439,0.0365853658537,0.478036175711,0.199288256228,0.283018867925,0.306930693069,0.306666666667,0.0740740740741,0.411255411255,0.328125,0.159090909091,0.463414634146,0.1375,0.326576576577,0.212765957447,0.218181818182,0.412,0.138888888889,0.20987654321,0.274,0.125,0.156862745098,0.71,0.170454545455,0.16847826087,0.485,0.2885,0.46
"J.J. Barea, PG",0.939024390244,0.121951219512,0.457364341085,0.266903914591,0.0566037735849,0.138613861386,0.113333333333,0.314814814815,0.186147186147,0.00390625,0.204545454545,0.341463414634,0.475,0.34009009009,0.308510638298,0.318181818182,0.42,0.194444444444,0.271604938272,0.323,0.113636363636,0.117647058824,0.81,0.25,0.260869565217,0.463,0.2705,0.47
