Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Isaiah Rider, G",0.914634146341,0.817073170732,0.793258426966,0.696245733788,0.214285714286,0.161538461538,0.183333333333,0.268292682927,0.262857142857,0.079283887468,0.794871794872,0.472727272727,0.275,0.627118644068,0.701680672269,0.447,0.703703703704,0.697368421053,0.351,0.435294117647,0.409090909091,0.82,0.466101694915,0.520547945205,0.491,0.557727272727,0.5
"Christian Laettner, PF",0.987804878049,0.975609756098,0.768539325843,0.556313993174,0.357142857143,0.423076923077,0.422222222222,0.235772357724,0.357142857143,0.273657289003,0.717948717949,0.672727272727,0.25,0.474576271186,0.478991596639,0.489,0.0740740740741,0.0657894736842,0.325,0.588235294118,0.563636363636,0.82,0.457627118644,0.497716894977,0.497,0.653181818182,0.5
"Tom Gugliotta, PF",0.378048780488,0.207317073171,0.737078651685,0.491467576792,0.285714285714,0.430769230769,0.4,0.365853658537,0.562857142857,0.230179028133,0.666666666667,0.509090909091,0.425,0.440677966102,0.483193277311,0.454,0.333333333333,0.368421052632,0.318,0.352941176471,0.354545454545,0.76,0.364406779661,0.397260273973,0.498,0.566363636364,0.49
"Doug West, F",0.865853658537,0.792682926829,0.737078651685,0.440273037543,0.142857142857,0.184615384615,0.177777777778,0.211382113821,0.262857142857,0.0869565217391,0.461538461538,0.636363636364,0.375,0.415254237288,0.449579831933,0.461,0.0740740740741,0.118421052632,0.18,0.341176470588,0.318181818182,0.84,0.398305084746,0.447488584475,0.485,0.548181818182,0.47
"Sean Rooks, C",0.975609756098,0.853658536585,0.676404494382,0.372013651877,0.375,0.307692307692,0.338888888889,0.0975609756098,0.102857142857,0.227621483376,0.461538461538,0.472727272727,0.175,0.305084745763,0.323529411765,0.47,0.0,0.0131578947368,0.0,0.423529411765,0.436363636364,0.76,0.305084745763,0.34703196347,0.474,0.641363636364,0.47
"Micheal Williams, G",0.0121951219512,0.0121951219512,0.629213483146,0.204778156997,0.0,0.0769230769231,0.0555555555556,0.243902439024,0.571428571429,0.0,0.769230769231,0.545454545455,0.25,0.0847457627119,0.168067226891,0.25,0.0,0.0,0.0,0.470588235294,0.454545454545,0.8,0.0847457627119,0.182648401826,0.25,0.681818181818,0.25
"Winston Garland, G",0.890243902439,0.707317073171,0.595505617978,0.20819112628,0.125,0.123076923077,0.127777777778,0.357723577236,0.277142857143,0.0460358056266,0.358974358974,0.454545454545,0.75,0.194915254237,0.235294117647,0.415,0.111111111111,0.131578947368,0.253,0.141176470588,0.136363636364,0.79,0.169491525424,0.2100456621,0.451,0.496818181818,0.44
"Donyell Marshall, PF",0.487804878049,0.0975609756098,0.58202247191,0.368600682594,0.285714285714,0.253846153846,0.272222222222,0.113821138211,0.18,0.319693094629,0.384615384615,0.290909090909,0.25,0.338983050847,0.445378151261,0.374,0.296296296296,0.355263157895,0.302,0.247058823529,0.281818181818,0.68,0.271186440678,0.360730593607,0.397,0.463181818182,0.41
"Darrick Martin, PG",0.414634146341,0.109756097561,0.530337078652,0.255972696246,0.0714285714286,0.115384615385,0.105555555556,0.317073170732,0.285714285714,0.0,0.461538461538,0.472727272727,0.525,0.237288135593,0.289915966387,0.408,0.0740740740741,0.144736842105,0.184,0.2,0.172727272727,0.88,0.220338983051,0.264840182648,0.451,0.495454545455,0.42
"Chris Smith, G",0.780487804878,0.207317073171,0.377528089888,0.170648464164,0.0357142857143,0.0692307692308,0.0611111111111,0.186991869919,0.142857142857,0.0869565217391,0.205128205128,0.345454545455,0.725,0.152542372881,0.172268907563,0.439,0.259259259259,0.223684210526,0.435,0.0705882352941,0.0909090909091,0.65,0.0932203389831,0.109589041096,0.442,0.550909090909,0.53
