Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Al Jefferson, C",0.926829268293,0.926829268293,0.782608695652,0.568106312292,0.545454545455,0.711340206186,0.704545454545,0.163636363636,0.356223175966,0.464028776978,0.473684210526,0.675,0.166666666667,0.570570570571,0.732673267327,0.672727272727,0.498,0.0,0.0140845070423,0.0,0.260869565217,0.343137254902,0.68,0.813186813187,0.769633507853,0.5,0.289,0.5
"Corey Brewer, SG",1.0,1.0,0.731884057971,0.431893687708,0.204545454545,0.257731958763,0.257575757576,0.218181818182,0.613733905579,0.125899280576,0.526315789474,0.675,0.2,0.366366366366,0.49504950495,0.527272727273,0.431,0.333333333333,0.408450704225,0.346,0.217391304348,0.303921568627,0.65,0.43956043956,0.455497382199,0.459,0.28075,0.47
"Ryan Gomes, SF",0.926829268293,0.780487804878,0.702898550725,0.362126245847,0.227272727273,0.371134020619,0.348484848485,0.145454545455,0.351931330472,0.0755395683453,0.342105263158,0.5,0.216666666667,0.363363363363,0.425742574257,0.436363636364,0.447,0.333333333333,0.366197183099,0.372,0.152173913043,0.166666666667,0.83,0.362637362637,0.366492146597,0.475,0.28425,0.5
"Jonny Flynn, PG",0.987804878049,0.987804878049,0.69806763285,0.448504983389,0.0681818181818,0.216494845361,0.181818181818,0.4,0.43347639485,0.00719424460432,0.763157894737,0.3,0.25,0.393393393393,0.485148514851,0.536363636364,0.417,0.333333333333,0.380281690141,0.358,0.304347826087,0.323529411765,0.83,0.428571428571,0.476439790576,0.434,0.28725,0.46
"Kevin Love, PF",0.731707317073,0.268292682927,0.690821256039,0.46511627907,0.863636363636,0.742268041237,0.833333333333,0.209090909091,0.309012875536,0.136690647482,0.526315789474,0.575,0.2,0.621621621622,0.485148514851,0.490909090909,0.45,0.2,0.253521126761,0.33,0.413043478261,0.450980392157,0.82,0.472527472527,0.471204188482,0.474,0.32575,0.48
"Darko Milicic, C",0.292682926829,0.219512195122,0.618357487923,0.275747508306,0.409090909091,0.39175257732,0.416666666667,0.163636363636,0.321888412017,0.496402877698,0.368421052632,0.775,0.216666666667,0.39039039039,0.376237623762,0.354545454545,0.492,0.0,0.0,0.0,0.0652173913043,0.117647058824,0.54,0.417582417582,0.408376963351,0.495,0.266,0.49
"Ramon Sessions, PG",1.0,0.0121951219512,0.509661835749,0.272425249169,0.159090909091,0.19587628866,0.19696969697,0.281818181818,0.287553648069,0.0215827338129,0.447368421053,0.425,0.316666666667,0.387387387387,0.306930693069,0.309090909091,0.456,0.0,0.0281690140845,0.067,0.217391304348,0.274509803922,0.72,0.340659340659,0.34554973822,0.467,0.3035,0.46
"Damien Wilkins, SG",0.975609756098,0.378048780488,0.478260869565,0.186046511628,0.204545454545,0.226804123711,0.234848484848,0.154545454545,0.356223175966,0.111510791367,0.263157894737,0.45,0.3,0.345345345345,0.207920792079,0.218181818182,0.433,0.0666666666667,0.112676056338,0.295,0.141304347826,0.156862745098,0.8,0.208791208791,0.20942408377,0.459,0.296,0.46
"Wayne Ellington, SG",0.926829268293,0.0121951219512,0.43961352657,0.21926910299,0.0909090909091,0.175257731959,0.159090909091,0.0909090909091,0.111587982833,0.0251798561151,0.263157894737,0.225,0.166666666667,0.291291291291,0.247524752475,0.268181818182,0.424,0.266666666667,0.295774647887,0.395,0.0869565217391,0.0882352941176,0.87,0.186813186813,0.198952879581,0.441,0.28175,0.5
"Ryan Hollins, C",0.890243902439,0.329268292683,0.405797101449,0.202657807309,0.25,0.185567010309,0.212121212121,0.0636363636364,0.111587982833,0.187050359712,0.342105263158,0.675,0.0833333333333,0.333333333333,0.227722772277,0.190909090909,0.558,0.0,0.0,0.0,0.163043478261,0.21568627451,0.69,0.252747252747,0.219895287958,0.56,0.36875,0.56
