Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Dirk Nowitzki, PF",0.987804878049,0.975609756098,0.905797101449,0.830564784053,0.227272727273,0.690721649485,0.583333333333,0.245454545455,0.369098712446,0.352517985612,0.473684210526,0.65,0.25,0.690690690691,0.881188118812,0.840909090909,0.481,0.2,0.211267605634,0.421,0.717391304348,0.705882352941,0.91,0.912087912088,0.890052356021,0.487,0.33875,0.5
"Jason Kidd, PG",0.975609756098,0.975609756098,0.869565217391,0.34219269103,0.136363636364,0.515463917526,0.424242424242,0.827272727273,0.776824034335,0.158273381295,0.631578947368,0.45,0.616666666667,0.516516516517,0.356435643564,0.381818181818,0.423,0.733333333333,0.732394366197,0.425,0.108695652174,0.117647058824,0.81,0.153846153846,0.167539267016,0.42,0.307,0.55
"Caron Butler, SF",0.329268292683,0.329268292683,0.830917874396,0.504983388704,0.295454545455,0.412371134021,0.409090909091,0.163636363636,0.763948497854,0.118705035971,0.447368421053,0.625,0.166666666667,0.426426426426,0.574257425743,0.6,0.44,0.2,0.267605633803,0.34,0.315217391304,0.382352941176,0.76,0.571428571429,0.591623036649,0.456,0.287,0.46
"Jason Terry, SG",0.939024390244,0.146341463415,0.797101449275,0.551495016611,0.0454545454545,0.164948453608,0.136363636364,0.345454545455,0.523605150215,0.0791366906475,0.368421052632,0.45,0.45,0.498498498498,0.584158415842,0.613636363636,0.438,0.6,0.676056338028,0.365,0.326086956522,0.343137254902,0.87,0.450549450549,0.455497382199,0.479,0.3075,0.5
"Shawn Marion, SG",0.914634146341,0.914634146341,0.768115942029,0.398671096346,0.477272727273,0.443298969072,0.484848484848,0.127272727273,0.394849785408,0.291366906475,0.342105263158,0.475,0.183333333333,0.444444444444,0.524752475248,0.472727272727,0.508,0.0,0.0422535211268,0.158,0.152173913043,0.186274509804,0.76,0.582417582418,0.528795811518,0.516,0.2885,0.51
"Josh Howard, SF",0.378048780488,0.109756097561,0.644927536232,0.415282392027,0.181818181818,0.288659793814,0.272727272727,0.127272727273,0.317596566524,0.104316546763,0.368421052632,0.625,0.166666666667,0.36036036036,0.435643564356,0.5,0.401,0.2,0.338028169014,0.267,0.326086956522,0.372549019608,0.79,0.417582417582,0.450261780105,0.438,0.28375,0.43
"Brendan Haywood, C",0.341463414634,0.231707317073,0.640096618357,0.269102990033,0.636363636364,0.474226804124,0.560606060606,0.0818181818182,0.124463519313,0.73381294964,0.289473684211,0.575,0.133333333333,0.483483483483,0.306930693069,0.254545454545,0.564,0.0,0.0,0.0,0.195652173913,0.303921568627,0.57,0.340659340659,0.293193717277,0.568,0.36225,0.56
"Erick Dampier, C",0.670731707317,0.573170731707,0.562801932367,0.199335548173,0.522727272727,0.505154639175,0.55303030303,0.0545454545455,0.115879828326,0.503597122302,0.289473684211,0.7,0.0833333333333,0.423423423423,0.237623762376,0.177272727273,0.624,0.0,0.0140845070423,0.333,0.119565217391,0.176470588235,0.6,0.263736263736,0.198952879581,0.629,0.385,0.63
"Drew Gooden, PF",0.560975609756,0.134146341463,0.541062801932,0.295681063123,0.613636363636,0.432989690722,0.522727272727,0.0545454545455,0.244635193133,0.392086330935,0.315789473684,0.7,0.0833333333333,0.486486486486,0.336633663366,0.331818181818,0.467,0.0,0.0140845070423,0.167,0.217391304348,0.245098039216,0.81,0.373626373626,0.376963350785,0.473,0.3035,0.47
"J.J. Barea, PG",0.951219512195,0.219512195122,0.478260869565,0.252491694352,0.0454545454545,0.175257731959,0.143939393939,0.3,0.19313304721,0.0287769784173,0.342105263158,0.375,0.416666666667,0.384384384384,0.29702970297,0.309090909091,0.44,0.233333333333,0.281690140845,0.357,0.108695652174,0.117647058824,0.84,0.252747252747,0.251308900524,0.476,0.28275,0.49
