Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Allen Iverson, SG",0.585365853659,0.573170731707,1.0,0.942857142857,0.152173913043,0.275229357798,0.26618705036,0.731182795699,1.0,0.02,1.0,0.45,0.32,0.654237288136,0.928571428571,0.975,0.387,0.4,0.532467532468,0.286,0.986111111111,0.940594059406,0.75,0.814432989691,1.0,0.408,0.28125,0.41
"Kenny Thomas, PF",0.90243902439,0.878048780488,0.858823529412,0.485714285714,0.760869565217,0.605504587156,0.726618705036,0.161290322581,0.4625,0.09,0.522727272727,0.75,0.12,0.542372881356,0.520408163265,0.458333333333,0.469,0.0,0.012987012987,0.2,0.458333333333,0.435643564356,0.75,0.525773195876,0.564766839378,0.47,0.30925,0.47
"Eric Snow, PG",1.0,1.0,0.851764705882,0.367857142857,0.173913043478,0.247706422018,0.244604316547,0.741935483871,0.491666666667,0.014,0.522727272727,0.65,0.6,0.457627118644,0.367346938776,0.3625,0.413,0.0,0.025974025974,0.111,0.430555555556,0.386138613861,0.8,0.371134020619,0.440414507772,0.42,0.295,0.41
"Glenn Robinson, SF",0.512195121951,0.512195121951,0.748235294118,0.592857142857,0.239130434783,0.311926605505,0.323741007194,0.150537634409,0.416666666667,0.042,0.568181818182,0.575,0.1,0.51186440678,0.663265306122,0.608333333333,0.448,0.266666666667,0.311688311688,0.34,0.375,0.326732673267,0.83,0.587628865979,0.632124352332,0.469,0.28425,0.48
"Aaron McKie, SG",0.914634146341,0.5,0.663529411765,0.328571428571,0.130434782609,0.256880733945,0.244604316547,0.279569892473,0.470833333333,0.062,0.318181818182,0.475,0.38,0.474576271186,0.357142857143,0.320833333333,0.459,0.333333333333,0.298701298701,0.436,0.152777777778,0.148514851485,0.76,0.257731958763,0.279792746114,0.469,0.2985,0.52
"Marc Jackson, PF",0.268292682927,0.158536585366,0.64,0.335714285714,0.434782608696,0.339449541284,0.410071942446,0.0860215053763,0.229166666667,0.054,0.25,0.5,0.16,0.447457627119,0.326530612245,0.325,0.415,0.0,0.0,0.0,0.402777777778,0.366336633663,0.79,0.329896907216,0.40414507772,0.418,0.30125,0.42
"Samuel Dalembert, C",1.0,0.646341463415,0.630588235294,0.285714285714,0.521739130435,0.48623853211,0.546762589928,0.0322580645161,0.225,0.46,0.227272727273,0.825,0.04,0.552542372881,0.336734693878,0.254166666667,0.541,0.0,0.0,0.0,0.194444444444,0.207920792079,0.64,0.340206185567,0.316062176166,0.542,0.32675,0.54
"Derrick Coleman, PF",0.414634146341,0.365853658537,0.583529411765,0.285714285714,0.282608695652,0.394495412844,0.402877697842,0.150537634409,0.283333333333,0.152,0.386363636364,0.575,0.16,0.396610169492,0.316326530612,0.316666666667,0.413,0.0666666666667,0.142857142857,0.222,0.194444444444,0.188118811881,0.75,0.298969072165,0.336787564767,0.444,0.2615,0.43
"John Salmons, SF",0.939024390244,0.292682926829,0.489411764706,0.207142857143,0.108695652174,0.192660550459,0.179856115108,0.182795698925,0.3375,0.042,0.227272727273,0.4,0.34,0.362711864407,0.214285714286,0.225,0.387,0.2,0.246753246753,0.34,0.125,0.118811881188,0.77,0.154639175258,0.181347150259,0.413,0.26625,0.45
"Willie Green, SG",0.646341463415,0.0,0.341176470588,0.246428571429,0.0652173913043,0.0825688073394,0.0863309352518,0.10752688172,0.204166666667,0.018,0.25,0.4,0.18,0.366101694915,0.275510204082,0.279166666667,0.401,0.133333333333,0.155844155844,0.311,0.152777777778,0.148514851485,0.73,0.237113402062,0.284974093264,0.419,0.255,0.43
