Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"James Harden, SG",0.890243902439,0.890243902439,0.981912144703,0.79375,0.148148148148,0.40625,0.345588235294,0.570093457944,0.637096774194,0.148148148148,0.631578947368,0.631578947368,0.34,0.181467181467,0.714285714286,0.774647887324,0.456,0.727272727273,0.835443037975,0.366,0.908045977011,0.919191919192,0.87,0.53125,0.485294117647,0.515,0.512,0.53
"Chandler Parsons, SF",0.90243902439,0.90243902439,0.97157622739,0.51875,0.166666666667,0.479166666667,0.404411764706,0.373831775701,0.479838709677,0.144444444444,0.333333333333,0.605263157895,0.42,0.12277992278,0.6,0.62441314554,0.472,0.545454545455,0.594936708861,0.37,0.252873563218,0.30303030303,0.74,0.46875,0.421568627451,0.528,0.414,0.54
"Dwight Howard, C",0.865853658537,0.865853658537,0.870801033592,0.571875,0.611111111111,0.927083333333,0.897058823529,0.168224299065,0.342741935484,0.666666666667,0.561403508772,0.894736842105,0.12,0.165250965251,0.638095238095,0.530516431925,0.591,0.0,0.0126582278481,0.286,0.563218390805,0.909090909091,0.55,0.697916666667,0.549019607843,0.594,0.540333333333,0.59
"Patrick Beverley, PG",0.682926829268,0.670731707317,0.808785529716,0.31875,0.240740740741,0.229166666667,0.257352941176,0.252336448598,0.556451612903,0.151851851852,0.210526315789,0.815789473684,0.46,0.0957528957529,0.342857142857,0.403755868545,0.414,0.484848484848,0.582278481013,0.361,0.172413793103,0.181818181818,0.81,0.208333333333,0.196078431373,0.473,0.397,0.51
"Jeremy Lin, PG",0.865853658537,0.40243902439,0.74677002584,0.390625,0.0925925925926,0.229166666667,0.191176470588,0.383177570093,0.387096774194,0.140740740741,0.438596491228,0.605263157895,0.34,0.110424710425,0.4,0.43661971831,0.446,0.363636363636,0.405063291139,0.358,0.35632183908,0.373737373737,0.82,0.3125,0.299019607843,0.492,0.448,0.51
"Terrence Jones, PF",0.926829268293,0.865853658537,0.705426356589,0.378125,0.388888888889,0.5,0.507352941176,0.102803738318,0.282258064516,0.481481481481,0.157894736842,0.473684210526,0.24,0.14749034749,0.485714285714,0.441314553991,0.542,0.121212121212,0.164556962025,0.307,0.183908045977,0.262626262626,0.61,0.489583333333,0.397058823529,0.581,0.431333333333,0.56
"Omer Asik, C",0.585365853659,0.231707317073,0.521963824289,0.18125,0.388888888889,0.604166666667,0.580882352941,0.0467289719626,0.116935483871,0.285185185185,0.210526315789,0.5,0.08,0.10888030888,0.2,0.18779342723,0.532,0.0,0.0,0.0,0.183908045977,0.262626262626,0.62,0.21875,0.196078431373,0.532,0.491333333333,0.53
"Francisco Garcia, SG",0.670731707317,0.0487804878049,0.509043927649,0.178125,0.0740740740741,0.1875,0.161764705882,0.102803738318,0.197580645161,0.222222222222,0.0877192982456,0.578947368421,0.42,0.0725868725869,0.2,0.24882629108,0.401,0.393939393939,0.443037974684,0.358,0.0229885057471,0.030303030303,0.53,0.0833333333333,0.0882352941176,0.485,0.357,0.52
"Josh Powell, PF",0.0121951219512,0.0,0.490956072351,0.125,0.0,0.520833333333,0.367647058824,0.0,0.0,0.37037037037,0.175438596491,0.263157894737,0.0,0.019305019305,0.190476190476,0.281690140845,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.208333333333,0.294117647059,0.333,0.222333333333,0.33
"Omri Casspi, SF",0.865853658537,0.0243902439024,0.467700258398,0.215625,0.148148148148,0.302083333333,0.272058823529,0.11214953271,0.25,0.0740740740741,0.175438596491,0.368421052632,0.24,0.0996138996139,0.228571428571,0.272300469484,0.422,0.272727272727,0.316455696203,0.347,0.137931034483,0.171717171717,0.68,0.15625,0.161764705882,0.479,0.398333333333,0.5
