Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Metta World Peace, SF",0.19512195122,0.19512195122,0.874709976798,0.54802259887,0.432432432432,0.333333333333,0.385826771654,0.209523809524,1.0,0.209726443769,0.72972972973,0.7,0.0963855421687,0.539007092199,0.55737704918,0.544117647059,0.46,0.323529411765,0.404761904762,0.333,0.489361702128,0.660869565217,0.61,0.553398058252,0.513513513514,0.497,0.654,0.5
"Peja Stojakovic, SF",0.487804878049,0.487804878049,0.844547563805,0.550847457627,0.297297297297,0.515151515152,0.496062992126,0.161904761905,0.247148288973,0.0607902735562,0.351351351351,0.55,0.156626506024,0.59219858156,0.565573770492,0.547794117647,0.461,0.676470588235,0.666666666667,0.404,0.372340425532,0.339130434783,0.9,0.446601941748,0.418918918919,0.496,0.6555,0.54
"Stephen Jackson, SF",0.987804878049,0.987804878049,0.832946635731,0.463276836158,0.162162162162,0.333333333333,0.307086614173,0.266666666667,0.486692015209,0.161094224924,0.675675675676,0.6,0.132530120482,0.482269503546,0.475409836066,0.522058823529,0.411,0.411764705882,0.5,0.345,0.351063829787,0.365217391304,0.79,0.427184466019,0.45045045045,0.439,0.579,0.46
"Jermaine O'Neal, C",0.621951219512,0.573170731707,0.819025522042,0.567796610169,0.540540540541,0.737373737374,0.732283464567,0.247619047619,0.201520912548,0.696048632219,0.810810810811,0.875,0.10843373494,0.72695035461,0.614754098361,0.580882352941,0.472,0.0294117647059,0.0238095238095,0.3,0.542553191489,0.626086956522,0.71,0.718446601942,0.702702702703,0.474,0.636,0.47
"Fred Jones, SG",0.829268292683,0.0243902439024,0.626450116009,0.271186440678,0.0810810810811,0.222222222222,0.196850393701,0.219047619048,0.307984790875,0.0881458966565,0.432432432432,0.525,0.168674698795,0.390070921986,0.27868852459,0.301470588235,0.417,0.264705882353,0.333333333333,0.337,0.191489361702,0.208695652174,0.76,0.242718446602,0.243243243243,0.457,0.5825,0.47
"Jamaal Tinsley, PG",0.512195121951,0.329268292683,0.619489559165,0.262711864407,0.216216216216,0.232323232323,0.251968503937,0.47619047619,0.444866920152,0.0425531914894,0.702702702703,0.575,0.228915662651,0.432624113475,0.311475409836,0.338235294118,0.409,0.117647058824,0.202380952381,0.229,0.148936170213,0.191304347826,0.64,0.330097087379,0.337837837838,0.449,0.505,0.43
"Anthony Johnson, PG",0.914634146341,0.646341463415,0.61252900232,0.25988700565,0.108108108108,0.181818181818,0.173228346457,0.409523809524,0.319391634981,0.0881458966565,0.405405405405,0.45,0.33734939759,0.507092198582,0.295081967213,0.294117647059,0.443,0.205882352941,0.25,0.329,0.148936170213,0.165217391304,0.75,0.281553398058,0.265765765766,0.482,0.573,0.49
"Jeff Foster, PF",0.768292682927,0.451219512195,0.582366589327,0.166666666667,0.972972972973,0.565656565657,0.716535433071,0.0761904761905,0.247148288973,0.130699088146,0.27027027027,0.75,0.0963855421687,0.535460992908,0.180327868852,0.147058823529,0.552,0.0,0.0119047619048,0.0,0.159574468085,0.217391304348,0.6,0.21359223301,0.175675675676,0.561,0.744,0.55
"Austin Croshere, PF",0.609756097561,0.317073170732,0.533642691415,0.231638418079,0.324324324324,0.414141414141,0.417322834646,0.114285714286,0.167300380228,0.0425531914894,0.27027027027,0.525,0.156626506024,0.542553191489,0.213114754098,0.209558823529,0.463,0.323529411765,0.333333333333,0.386,0.191489361702,0.173913043478,0.88,0.145631067961,0.130630630631,0.538,0.716,0.56
"Danny Granger, SF",0.951219512195,0.207317073171,0.524361948956,0.21186440678,0.459459459459,0.323232323232,0.385826771654,0.114285714286,0.281368821293,0.240121580547,0.27027027027,0.675,0.132530120482,0.521276595745,0.229508196721,0.224264705882,0.462,0.117647058824,0.142857142857,0.323,0.159574468085,0.165217391304,0.78,0.233009708738,0.220720720721,0.496,0.614,0.49
