Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Allen Iverson, SG",0.731707317073,0.719512195122,1.0,1.0,0.14,0.404255319149,0.346153846154,0.504587155963,1.0,0.0632183908046,1.0,0.404761904762,0.107692307692,1.0,1.0,0.398,0.393939393939,0.5625,0.291,1.0,0.915887850467,0.81,0.924528301887,1.0,0.419,0.4512,0.42
"Eric Snow, PG",0.743902439024,0.743902439024,0.8352402746,0.385350318471,0.1,0.31914893617,0.269230769231,0.605504587156,0.557142857143,0.0431034482759,0.575,0.642857142857,0.223076923077,0.405405405405,0.36690647482,0.442,0.0,0.05,0.111,0.379746835443,0.345794392523,0.81,0.424528301887,0.420600858369,0.457,0.4732,0.44
"Dikembe Mutombo, C",0.975609756098,0.975609756098,0.830663615561,0.366242038217,0.64,0.808510638298,0.830769230769,0.0917431192661,0.128571428571,0.683908045977,0.5,0.714285714286,0.0384615384615,0.36036036036,0.287769784173,0.501,0.0,0.0,0.0,0.443037974684,0.429906542056,0.76,0.377358490566,0.343347639485,0.501,0.574,0.5
"Derrick Coleman, PF",0.707317073171,0.707317073171,0.821510297483,0.480891719745,0.58,0.627659574468,0.676923076923,0.155963302752,0.257142857143,0.252873563218,0.525,0.642857142857,0.0615384615385,0.513513513514,0.456834532374,0.45,0.151515151515,0.175,0.337,0.405063291139,0.364485981308,0.82,0.490566037736,0.484978540773,0.465,0.476,0.47
"Matt Harpring, SF",0.987804878049,0.987804878049,0.718535469108,0.375796178344,0.5,0.489361702128,0.546153846154,0.119266055046,0.307142857143,0.0172413793103,0.4,0.595238095238,0.0615384615385,0.432432432432,0.370503597122,0.461,0.0909090909091,0.1125,0.304,0.253164556962,0.252336448598,0.74,0.424528301887,0.403433476395,0.475,0.4572,0.47
"Aaron McKie, SG",0.585365853659,0.19512195122,0.700228832952,0.388535031847,0.1,0.372340425532,0.307692307692,0.339449541284,0.417857142857,0.0833333333333,0.475,0.357142857143,0.146153846154,0.414414414414,0.36690647482,0.449,0.333333333333,0.3375,0.398,0.253164556962,0.233644859813,0.79,0.330188679245,0.321888412017,0.467,0.4792,0.5
"Speedy Claxton, PG",0.817073170732,0.219512195122,0.521739130435,0.229299363057,0.14,0.18085106383,0.184615384615,0.275229357798,0.507142857143,0.0258620689655,0.35,0.52380952381,0.161538461538,0.243243243243,0.241007194245,0.4,0.030303030303,0.0625,0.121,0.215189873418,0.18691588785,0.84,0.245283018868,0.266094420601,0.422,0.4248,0.4
"Corie Blount, PF",0.878048780488,0.256097560976,0.453089244851,0.114649681529,0.42,0.31914893617,0.392307692308,0.0550458715596,0.242857142857,0.103448275862,0.175,0.571428571429,0.0615384615385,0.144144144144,0.125899280576,0.458,0.0,0.0,0.0,0.0506329113924,0.0560747663551,0.64,0.150943396226,0.150214592275,0.46,0.4128,0.46
"Derrick McKey, F",0.5,0.0121951219512,0.437070938215,0.0923566878981,0.24,0.202127659574,0.238461538462,0.100917431193,0.357142857143,0.0287356321839,0.125,0.52380952381,0.153846153846,0.117117117117,0.107913669065,0.426,0.030303030303,0.0375,0.417,0.0253164556962,0.0280373831776,0.71,0.11320754717,0.115879828326,0.427,0.39,0.45
"Raja Bell, SG",0.90243902439,0.146341463415,0.274599542334,0.108280254777,0.08,0.117021276596,0.115384615385,0.0917431192661,0.1,0.014367816092,0.15,0.357142857143,0.115384615385,0.126126126126,0.115107913669,0.429,0.0606060606061,0.075,0.273,0.0632911392405,0.0560747663551,0.75,0.11320754717,0.111587982833,0.464,0.4232,0.45
