Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Antoine Walker, PF",1.0,1.0,0.867298578199,0.690235690236,0.558139534884,0.528846153846,0.559440559441,0.366336633663,0.6875,0.104838709677,0.8,0.711111111111,0.15,0.652892561983,0.741935483871,0.43,0.409090909091,0.555555555556,0.256,0.506666666667,0.519230769231,0.7,0.578512396694,0.706161137441,0.471,0.372,0.45
"Paul Pierce, SF",0.890243902439,0.878048780488,0.838862559242,0.656565656566,0.255813953488,0.413461538462,0.377622377622,0.29702970297,1.0,0.228494623656,0.6,0.711111111111,0.15,0.553719008264,0.608870967742,0.442,0.590909090909,0.603174603175,0.343,0.653333333333,0.596153846154,0.8,0.446280991736,0.535545023697,0.476,0.432666666667,0.49
"Kenny Anderson, PG",1.0,1.0,0.748815165877,0.47138047138,0.162790697674,0.201923076923,0.188811188811,0.50495049505,0.817307692308,0.0268817204301,0.4,0.622222222222,0.4,0.438016528926,0.483870967742,0.44,0.454545454545,0.428571428571,0.386,0.32,0.298076923077,0.77,0.355371900826,0.440758293839,0.456,0.388333333333,0.48
"Adrian Griffin, SG",0.878048780488,0.573170731707,0.635071090047,0.225589225589,0.418604651163,0.326923076923,0.363636363636,0.247524752475,0.774038461538,0.0564516129032,0.325,0.688888888889,0.2375,0.198347107438,0.229838709677,0.424,0.0909090909091,0.126984126984,0.281,0.226666666667,0.211538461538,0.75,0.181818181818,0.232227488152,0.447,0.391333333333,0.44
"Vitaly Potapenko, C",0.963414634146,0.878048780488,0.537914691943,0.309764309764,0.53488372093,0.384615384615,0.440559440559,0.0990099009901,0.25,0.0994623655914,0.45,0.666666666667,0.0625,0.322314049587,0.314516129032,0.499,0.0,0.0,0.0,0.186666666667,0.192307692308,0.68,0.322314049587,0.369668246445,0.5,0.392,0.5
"Eric Williams, PF",0.829268292683,0.207317073171,0.481042654028,0.242424242424,0.186046511628,0.144230769231,0.160839160839,0.138613861386,0.3125,0.0645161290323,0.25,0.533333333333,0.175,0.198347107438,0.229838709677,0.427,0.181818181818,0.174603174603,0.347,0.266666666667,0.240384615385,0.79,0.165289256198,0.218009478673,0.446,0.422333333333,0.46
"Calbert Cheaney, SG",0.817073170732,0.231707317073,0.462085308057,0.13468013468,0.0697674418605,0.163461538462,0.146853146853,0.118811881188,0.317307692308,0.0564516129032,0.175,0.533333333333,0.2125,0.148760330579,0.165322580645,0.44,0.136363636364,0.126984126984,0.333,0.0133333333333,0.0288461538462,0.43,0.123966942149,0.156398104265,0.466,0.326,0.47
"Tony Battie, C",1.0,0.0487804878049,0.436018957346,0.222222222222,0.441860465116,0.298076923077,0.34965034965,0.0792079207921,0.274038461538,0.228494623656,0.2,0.666666666667,0.1125,0.223140495868,0.225806451613,0.477,0.0,0.015873015873,0.125,0.16,0.173076923077,0.68,0.223140495868,0.260663507109,0.483,0.393,0.48
"Dana Barros, PG",0.878048780488,0.0,0.374407582938,0.242424242424,0.046511627907,0.115384615385,0.0979020979021,0.178217821782,0.206730769231,0.0161290322581,0.225,0.244444444444,0.25,0.223140495868,0.241935483871,0.451,0.363636363636,0.31746031746,0.41,0.12,0.105769230769,0.87,0.157024793388,0.189573459716,0.471,0.396333333333,0.52
"Danny Fortson, C",0.670731707317,0.0609756097561,0.369668246445,0.255892255892,0.604651162791,0.394230769231,0.468531468531,0.049504950495,0.173076923077,0.0241935483871,0.3,0.733333333333,0.05,0.206611570248,0.193548387097,0.528,0.0,0.0,0.0,0.333333333333,0.326923076923,0.74,0.206611570248,0.227488151659,0.528,0.527,0.53
