Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Shareef Abdur-Rahim, PF",0.939024390244,0.939024390244,0.885583524027,0.675159235669,0.52,0.691489361702,0.692307692308,0.284403669725,0.453571428571,0.301724137931,0.8,0.666666666667,0.0769230769231,0.702702702703,0.604316546763,0.461,0.0909090909091,0.1125,0.3,0.683544303797,0.635514018692,0.8,0.707547169811,0.682403433476,0.47,0.5044,0.47
"Jason Terry, SG",0.951219512195,0.951219512195,0.869565217391,0.614649681529,0.1,0.308510638298,0.269230769231,0.522935779817,0.660714285714,0.0488505747126,0.575,0.47619047619,0.192307692308,0.603603603604,0.561151079137,0.43,0.666666666667,0.7125,0.387,0.455696202532,0.411214953271,0.84,0.424528301887,0.424892703863,0.454,0.4936,0.5
"Ira Newble, SF",0.512195121951,0.426829268293,0.693363844394,0.254777070064,0.38,0.36170212766,0.407692307692,0.100917431193,0.321428571429,0.137931034483,0.3,0.666666666667,0.0692307692308,0.279279279279,0.226618705036,0.498,0.0,0.025,0.143,0.227848101266,0.196261682243,0.85,0.292452830189,0.261802575107,0.508,0.514,0.5
"Emanual Davis, G",0.341463414634,0.243902439024,0.631578947368,0.210191082803,0.14,0.212765957447,0.2,0.220183486239,0.342857142857,0.051724137931,0.475,0.571428571429,0.1,0.225225225225,0.255395683453,0.354,0.30303030303,0.375,0.341,0.0759493670886,0.0560747663551,0.89,0.141509433962,0.175965665236,0.363,0.3736,0.43
"Theo Ratliff, C",0.0365853658537,0.0243902439024,0.62471395881,0.277070063694,0.34,0.393617021277,0.407692307692,0.0275229357798,0.117857142857,0.76724137931,0.575,0.642857142857,0.00769230769231,0.297297297297,0.241007194245,0.5,0.0,0.0,0.0,0.253164556962,0.345794392523,0.55,0.311320754717,0.287553648069,0.5,0.52,0.5
"Nazr Mohammed, C",1.0,0.890243902439,0.604118993135,0.308917197452,0.6,0.531914893617,0.607692307692,0.0366972477064,0.275,0.212643678161,0.35,0.738095238095,0.0230769230769,0.36036036036,0.312949640288,0.461,0.0,0.0,0.0,0.215189873418,0.252336448598,0.62,0.377358490566,0.37339055794,0.462,0.446,0.46
"Toni Kukoc, SF",0.719512195122,0.109756097561,0.578947368421,0.315286624204,0.14,0.31914893617,0.284615384615,0.330275229358,0.289285714286,0.0833333333333,0.475,0.357142857143,0.146153846154,0.324324324324,0.305755395683,0.419,0.272727272727,0.3625,0.31,0.227848101266,0.242990654206,0.71,0.254716981132,0.240343347639,0.474,0.4636,0.47
"DerMarr Johnson, SF",0.878048780488,0.560975609756,0.549199084668,0.267515923567,0.16,0.276595744681,0.261538461538,0.100917431193,0.307142857143,0.224137931034,0.35,0.547619047619,0.0615384615385,0.27027027027,0.269784172662,0.396,0.363636363636,0.425,0.36,0.151898734177,0.140186915888,0.81,0.169811320755,0.175965665236,0.427,0.446,0.48
"Jacque Vaughn, PG",1.0,0.19512195122,0.517162471396,0.210191082803,0.04,0.191489361702,0.153846153846,0.394495412844,0.282142857143,0.00574712643678,0.35,0.52380952381,0.238461538462,0.225225225225,0.190647482014,0.47,0.0909090909091,0.0875,0.444,0.164556962025,0.140186915888,0.83,0.207547169811,0.197424892704,0.474,0.4932,0.5
"Dion Glover, SG",0.670731707317,0.30487804878,0.480549199085,0.283439490446,0.14,0.255319148936,0.238461538462,0.137614678899,0.292857142857,0.0718390804598,0.35,0.380952380952,0.0846153846154,0.315315315315,0.298561151079,0.421,0.151515151515,0.2125,0.33,0.177215189873,0.177570093458,0.76,0.283018867925,0.283261802575,0.444,0.4316,0.45
