Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Latrell Sprewell, SG",0.987804878049,0.987804878049,0.940503432494,0.617834394904,0.14,0.31914893617,0.284615384615,0.357798165138,0.414285714286,0.0488505747126,0.7,0.47619047619,0.107692307692,0.63963963964,0.629496402878,0.404,0.545454545455,0.625,0.36,0.443037974684,0.401869158879,0.82,0.5,0.536480686695,0.421,0.444,0.45
"Allan Houston, SG",0.939024390244,0.939024390244,0.864988558352,0.649681528662,0.1,0.297872340426,0.253846153846,0.229357798165,0.25,0.0373563218391,0.55,0.571428571429,0.0846153846154,0.666666666667,0.607913669065,0.437,0.545454545455,0.5625,0.393,0.481012658228,0.411214953271,0.87,0.528301886792,0.532188841202,0.452,0.4816,0.49
"Marcus Camby, C",0.353658536585,0.353658536585,0.794050343249,0.353503184713,0.62,0.851063829787,0.853846153846,0.100917431193,0.417857142857,0.494252873563,0.35,0.880952380952,0.0615384615385,0.405405405405,0.359712230216,0.448,0.0,0.0,0.0,0.26582278481,0.317757009346,0.63,0.424528301887,0.429184549356,0.45,0.444,0.45
"Kurt Thomas, PF",1.0,1.0,0.773455377574,0.442675159236,0.52,0.691489361702,0.7,0.100917431193,0.310714285714,0.275862068966,0.475,1.0,0.0461538461538,0.504504504505,0.410071942446,0.494,0.0,0.0125,0.167,0.329113924051,0.299065420561,0.82,0.528301886792,0.484978540773,0.496,0.4876,0.49
"Clarence Weatherspoon, PF",0.682926829268,0.5,0.70709382151,0.28025477707,0.54,0.595744680851,0.630769230769,0.100917431193,0.235714285714,0.247126436782,0.2,0.571428571429,0.1,0.306306306306,0.291366906475,0.418,0.0,0.0,0.0,0.26582278481,0.242990654206,0.79,0.320754716981,0.347639484979,0.418,0.4372,0.42
"Mark Jackson, PG",1.0,1.0,0.661327231121,0.267515923567,0.14,0.329787234043,0.292307692308,0.678899082569,0.321428571429,0.00287356321839,0.45,0.47619047619,0.307692307692,0.288288288288,0.258992805755,0.439,0.30303030303,0.3,0.405,0.139240506329,0.121495327103,0.79,0.207547169811,0.206008583691,0.456,0.4636,0.51
"Othella Harrington, PF",0.939024390244,0.0487804878049,0.464530892449,0.245222929936,0.32,0.308510638298,0.346153846154,0.045871559633,0.139285714286,0.135057471264,0.3,0.761904761905,0.0307692307692,0.279279279279,0.208633093525,0.527,0.0,0.0,0.0,0.20253164557,0.205607476636,0.71,0.292452830189,0.248927038627,0.529,0.5296,0.53
"Shandon Anderson, SF",1.0,0.0731707317073,0.446224256293,0.15923566879,0.14,0.244680851064,0.230769230769,0.0825688073394,0.210714285714,0.051724137931,0.3,0.380952380952,0.0615384615385,0.162162162162,0.161870503597,0.399,0.151515151515,0.2125,0.277,0.113924050633,0.121495327103,0.69,0.122641509434,0.12017167382,0.474,0.4408,0.45
"Charlie Ward, PG",0.768292682927,0.0,0.384439359268,0.165605095541,0.04,0.191489361702,0.153846153846,0.293577981651,0.385714285714,0.0632183908046,0.3,0.380952380952,0.207692307692,0.162162162162,0.172661870504,0.373,0.242424242424,0.325,0.323,0.0886075949367,0.0841121495327,0.81,0.0943396226415,0.0944206008584,0.432,0.4304,0.46
"Howard Eisley, PG",0.475609756098,0.0,0.356979405034,0.140127388535,0.04,0.106382978723,0.1,0.238532110092,0.221428571429,0.0229885057471,0.35,0.333333333333,0.146153846154,0.135135135135,0.161870503597,0.337,0.121212121212,0.1875,0.241,0.126582278481,0.121495327103,0.8,0.103773584906,0.128755364807,0.385,0.3908,0.38
