Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Jamal Crawford, SG",0.719512195122,0.439024390244,0.873536299766,0.556962025316,0.179487179487,0.240384615385,0.25,0.379310344828,0.440909090909,0.0424242424242,0.613636363636,0.38,0.16,0.503448275862,0.566037735849,0.614754098361,0.4,0.566666666667,0.679012345679,0.32,0.378640776699,0.396551724138,0.84,0.43,0.454545454545,0.643063583815,0.29325,0.306666666667
"Stephon Marbury, PG",0.90243902439,0.90243902439,0.868852459016,0.518987341772,0.128205128205,0.230769230769,0.2265625,0.465517241379,0.436363636364,0.0424242424242,0.545454545455,0.5,0.23,0.531034482759,0.5,0.52868852459,0.415,0.566666666667,0.58024691358,0.357,0.388349514563,0.448275862069,0.77,0.36,0.392344497608,0.647398843931,0.31775,0.32
"Eddy Curry, C",0.987804878049,0.987804878049,0.824355971897,0.617088607595,0.615384615385,0.442307692308,0.546875,0.0689655172414,0.190909090909,0.148484848485,0.818181818182,0.66,0.02,0.589655172414,0.679245283019,0.512295081967,0.576,0.0,0.0,1.0,0.485436893204,0.698275862069,0.61,0.72,0.598086124402,0.830924855491,0.38775,0.386666666667
"Quentin Richardson, SF",0.59756097561,0.573170731707,0.775175644028,0.411392405063,0.333333333333,0.567307692308,0.5625,0.189655172414,0.331818181818,0.0424242424242,0.318181818182,0.54,0.15,0.493103448276,0.443396226415,0.454918032787,0.418,0.666666666667,0.654320987654,0.376,0.165048543689,0.206896551724,0.69,0.27,0.277511961722,0.658959537572,0.29175,0.34
"David Lee, PF",0.707317073171,0.146341463415,0.697892271663,0.338607594937,0.871794871795,0.673076923077,0.8125,0.155172413793,0.377272727273,0.121212121212,0.363636363636,0.54,0.11,0.7,0.38679245283,0.282786885246,0.6,0.0,0.0,0.0,0.233009708738,0.258620689655,0.82,0.41,0.33014354067,0.867052023121,0.38825,0.4
"Steve Francis, PG",0.536585365854,0.365853658537,0.658079625293,0.357594936709,0.205128205128,0.269230769231,0.28125,0.336206896552,0.422727272727,0.0818181818182,0.522727272727,0.58,0.17,0.524137931034,0.301886792453,0.319672131148,0.408,0.333333333333,0.308641975309,0.378,0.388349514563,0.413793103448,0.83,0.22,0.253588516746,0.609826589595,0.36225,0.313333333333
"Channing Frye, PF",0.878048780488,0.719512195122,0.615925058548,0.300632911392,0.333333333333,0.403846153846,0.4296875,0.0775862068966,0.227272727273,0.175757575758,0.318181818182,0.6,0.07,0.362068965517,0.38679245283,0.393442622951,0.433,0.0,0.037037037037,0.167,0.116504854369,0.129310344828,0.79,0.41,0.444976076555,0.635838150289,0.24825,0.286666666667
"Jared Jeffries, PF",0.670731707317,0.524390243902,0.55737704918,0.129746835443,0.512820512821,0.221153846154,0.3359375,0.103448275862,0.363636363636,0.166666666667,0.25,0.54,0.11,0.3,0.160377358491,0.151639344262,0.461,0.0,0.0493827160494,0.1,0.0582524271845,0.103448275862,0.46,0.17,0.157894736842,0.722543352601,0.27075,0.313333333333
"Nate Robinson, PG",0.780487804878,0.0609756097561,0.496487119438,0.319620253165,0.230769230769,0.144230769231,0.1875,0.120689655172,0.354545454545,0.0272727272727,0.25,0.5,0.13,0.527586206897,0.330188679245,0.33606557377,0.434,0.433333333333,0.407407407407,0.39,0.165048543689,0.189655172414,0.78,0.22,0.234449760766,0.671965317919,0.30825,0.34
"Renaldo Balkman, SF",0.829268292683,0.0121951219512,0.365339578454,0.155063291139,0.358974358974,0.278846153846,0.3359375,0.051724137931,0.381818181818,0.19696969697,0.159090909091,0.42,0.09,0.555172413793,0.188679245283,0.16393442623,0.505,0.0333333333333,0.0493827160494,0.185,0.0776699029126,0.112068965517,0.57,0.19,0.172248803828,0.780346820809,0.30375,0.34
