Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Eric Gordon, SG",0.756097560976,0.731707317073,0.869565217391,0.56146179402,0.0909090909091,0.226804123711,0.19696969697,0.272727272727,0.476394849785,0.0827338129496,0.605263157895,0.375,0.216666666667,0.423423423423,0.564356435644,0.572727272727,0.449,0.633333333333,0.732394366197,0.371,0.391304347826,0.470588235294,0.74,0.417582417582,0.387434554974,0.503,0.33325,0.52
"Chris Kaman, C",0.926829268293,0.926829268293,0.828502415459,0.614617940199,0.545454545455,0.701030927835,0.704545454545,0.145454545455,0.210300429185,0.446043165468,0.763157894737,0.7,0.0833333333333,0.498498498498,0.772277227723,0.718181818182,0.49,0.0,0.0140845070423,0.0,0.326086956522,0.392156862745,0.75,0.857142857143,0.821989528796,0.492,0.29275,0.49
"Baron Davis, PG",0.914634146341,0.890243902439,0.811594202899,0.508305647841,0.159090909091,0.298969072165,0.265151515152,0.727272727273,0.721030042918,0.205035971223,0.736842105263,0.7,0.466666666667,0.525525525526,0.544554455446,0.613636363636,0.406,0.366666666667,0.549295774648,0.277,0.347826086957,0.382352941176,0.82,0.483516483516,0.502617801047,0.459,0.282,0.45
"Rasual Butler, SF",1.0,0.780487804878,0.797101449275,0.395348837209,0.113636363636,0.257731958763,0.219696969697,0.127272727273,0.188841201717,0.298561151079,0.263157894737,0.375,0.25,0.321321321321,0.425742574257,0.481818181818,0.409,0.6,0.746478873239,0.336,0.163043478261,0.176470588235,0.84,0.274725274725,0.277486910995,0.482,0.28125,0.49
"Marcus Camby, C",0.621951219512,0.621951219512,0.756038647343,0.255813953488,0.75,0.907216494845,0.916666666667,0.272727272727,0.579399141631,0.697841726619,0.342105263158,0.525,0.4,0.54954954955,0.326732673267,0.318181818182,0.466,0.0,0.0140845070423,0.333,0.130434782609,0.176470588235,0.66,0.362637362637,0.361256544503,0.469,0.27675,0.47
"Drew Gooden, PF",0.292682926829,0.268292682927,0.729468599034,0.491694352159,0.795454545455,0.60824742268,0.712121212121,0.0818181818182,0.270386266094,0.118705035971,0.578947368421,0.675,0.0666666666667,0.543543543544,0.544554455446,0.504545454545,0.492,0.0,0.0140845070423,0.0,0.423913043478,0.411764705882,0.92,0.604395604396,0.575916230366,0.496,0.33375,0.49
"Al Thornton, SF",0.621951219512,0.365853658537,0.664251207729,0.355481727575,0.386363636364,0.216494845361,0.287878787879,0.109090909091,0.210300429185,0.154676258993,0.342105263158,0.7,0.15,0.351351351351,0.425742574257,0.409090909091,0.478,0.0333333333333,0.0422535211268,0.357,0.217391304348,0.264705882353,0.74,0.461538461538,0.455497382199,0.482,0.29775,0.48
"Steve Blake, PG",0.353658536585,0.121951219512,0.635265700483,0.225913621262,0.0454545454545,0.226804123711,0.181818181818,0.554545454545,0.309012875536,0.0503597122302,0.578947368421,0.325,0.466666666667,0.369369369369,0.257425742574,0.263636363636,0.443,0.433333333333,0.422535211268,0.437,0.0434782608696,0.0588235294118,0.75,0.142857142857,0.146596858639,0.45,0.2965,0.56
"Travis Outlaw, SF",0.280487804878,0.0731707317073,0.524154589372,0.28903654485,0.204545454545,0.278350515464,0.272727272727,0.1,0.206008583691,0.140287769784,0.236842105263,0.325,0.216666666667,0.378378378378,0.306930693069,0.354545454545,0.4,0.4,0.450704225352,0.378,0.130434782609,0.147058823529,0.8,0.208791208791,0.240837696335,0.415,0.27775,0.48
"Craig Smith, PF",0.914634146341,0.0243902439024,0.3961352657,0.259136212625,0.295454545455,0.257731958763,0.287878787879,0.1,0.188841201717,0.118705035971,0.315789473684,0.65,0.166666666667,0.510510510511,0.29702970297,0.240909090909,0.569,0.0,0.0140845070423,0.2,0.195652173913,0.274509803922,0.63,0.32967032967,0.272251308901,0.574,0.3685,0.57
