Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"John Starks, G",1.0,1.0,0.812048192771,0.514925373134,0.142857142857,0.276595744681,0.253846153846,0.435185185185,0.514925373134,0.0255754475703,0.459459459459,0.54,0.4,0.519230769231,0.663636363636,0.37,0.571428571429,0.760563380282,0.29,0.194805194805,0.196078431373,0.74,0.365384615385,0.489361702128,0.416,0.237,0.28
"Chris Mills, SF",0.94,0.48,0.715662650602,0.384328358209,0.204081632653,0.425531914894,0.384615384615,0.203703703704,0.309701492537,0.076726342711,0.324324324324,0.54,0.257142857143,0.384615384615,0.436363636364,0.411,0.25,0.338028169014,0.278,0.220779220779,0.196078431373,0.82,0.317307692308,0.382978723404,0.456,0.2665,0.3
"Erick Dampier, C",1.0,1.0,0.681927710843,0.328358208955,0.673469387755,0.468085106383,0.584615384615,0.101851851852,0.194029850746,0.296675191816,0.486486486486,0.66,0.0857142857143,0.307692307692,0.377272727273,0.389,0.0,0.0,0.0,0.311688311688,0.401960784314,0.59,0.307692307692,0.441489361702,0.389,0.267,0.26
"Bimbo Coles, PG",0.96,0.64,0.638554216867,0.35447761194,0.0816326530612,0.212765957447,0.184615384615,0.425925925926,0.350746268657,0.0588235294118,0.459459459459,0.48,0.385714285714,0.365384615385,0.390909090909,0.442,0.0357142857143,0.0704225352113,0.24,0.220779220779,0.205882352941,0.82,0.355769230769,0.43085106383,0.455,0.27475,0.3
"Donyell Marshall, PF",0.96,0.4,0.626506024096,0.410447761194,0.489795918367,0.5,0.546153846154,0.12962962963,0.365671641791,0.196930946292,0.459459459459,0.52,0.114285714286,0.413461538462,0.468181818182,0.421,0.178571428571,0.211267605634,0.361,0.233766233766,0.245098039216,0.73,0.365384615385,0.468085106383,0.431,0.26825,0.3
"Jason Caffey, F",0.7,0.64,0.602409638554,0.328358208955,0.469387755102,0.382978723404,0.453846153846,0.0462962962963,0.257462686567,0.0664961636829,0.567567567568,0.64,0.0285714285714,0.336538461538,0.359090909091,0.444,0.0,0.0,0.0,0.233766233766,0.274509803922,0.63,0.336538461538,0.420212765957,0.446,0.278,0.293333333333
"Antawn Jamison, PF",0.94,0.48,0.542168674699,0.358208955224,0.571428571429,0.382978723404,0.492307692308,0.0648148148148,0.30223880597,0.0869565217391,0.378378378378,0.44,0.0714285714286,0.365384615385,0.381818181818,0.452,0.0357142857143,0.0281690140845,0.3,0.246753246753,0.323529411765,0.59,0.355769230769,0.436170212766,0.456,0.285,0.306666666667
"Terry Cummings, F",1.0,0.0,0.486746987952,0.339552238806,0.387755102041,0.340425531915,0.392307692308,0.111111111111,0.34328358209,0.0511508951407,0.324324324324,0.68,0.142857142857,0.355769230769,0.386363636364,0.439,0.0,0.0,1.0,0.207792207792,0.225490196078,0.71,0.355769230769,0.452127659574,0.437,0.26775,0.293333333333
"Muggsy Bogues, G",0.72,0.1,0.477108433735,0.190298507463,0.0816326530612,0.170212765957,0.153846153846,0.342592592593,0.444029850746,0.0076726342711,0.351351351351,0.24,0.414285714286,0.201923076923,0.195454545455,0.494,0.0,0.0281690140845,0.0,0.116883116883,0.0980392156863,0.86,0.201923076923,0.218085106383,0.514,0.297,0.326666666667
"Tony Delk, PG",0.72,0.26,0.421686746988,0.253731343284,0.0612244897959,0.127659574468,0.115384615385,0.240740740741,0.164179104478,0.0434782608696,0.351351351351,0.26,0.3,0.25,0.318181818182,0.364,0.142857142857,0.253521126761,0.242,0.168831168831,0.196078431373,0.65,0.211538461538,0.276595744681,0.406,0.243,0.266666666667
