Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Nick Anderson, F",0.731707317073,0.719512195122,0.888619854722,0.661129568106,0.307692307692,0.461538461538,0.412903225806,0.197080291971,0.543624161074,0.122494432071,0.552631578947,0.536585365854,0.236363636364,0.677966101695,0.766519823789,0.463,0.25,0.237288135593,0.353,0.409638554217,0.476635514019,0.67,0.652173913043,0.747663551402,0.472,0.255111111111,0.48
"Dennis Scott, F",0.219512195122,0.182926829268,0.818401937046,0.661129568106,0.153846153846,0.278846153846,0.238709677419,0.138686131387,0.372483221477,0.11135857461,0.447368421053,0.658536585366,0.2,0.627118644068,0.810572687225,0.402,0.8,0.830508474576,0.326,0.433734939759,0.364485981308,0.9,0.504347826087,0.630841121495,0.43,0.241111111111,0.45
"Anthony Bowie, G",0.634146341463,0.317073170732,0.801452784504,0.485049833887,0.25,0.326923076923,0.303225806452,0.226277372263,0.355704697987,0.162583518931,0.552631578947,0.463414634146,0.272727272727,0.508474576271,0.537444933921,0.493,0.15,0.135593220339,0.386,0.277108433735,0.242990654206,0.86,0.495652173913,0.532710280374,0.501,0.266,0.51
"Scott Skiles, G",0.914634146341,0.768292682927,0.767554479419,0.468438538206,0.0961538461538,0.211538461538,0.174193548387,0.532846715328,0.332214765101,0.0155902004454,0.815789473684,0.609756097561,0.418181818182,0.406779661017,0.511013215859,0.414,0.6,0.559322033898,0.364,0.397590361446,0.345794392523,0.9,0.313043478261,0.38785046729,0.434,0.270666666667,0.47
"Jerry Reynolds, G",0.560975609756,0.19512195122,0.610169491525,0.401993355482,0.192307692308,0.211538461538,0.206451612903,0.240875912409,0.459731543624,0.0824053452116,0.552631578947,0.365853658537,0.290909090909,0.364406779661,0.497797356828,0.38,0.05,0.0847457627119,0.125,0.409638554217,0.383177570093,0.84,0.365217391304,0.504672897196,0.393,0.238,0.38
"Jeff Turner, F",0.914634146341,0.512195121951,0.513317191283,0.235880398671,0.153846153846,0.240384615385,0.212903225806,0.0875912408759,0.107382550336,0.0467706013363,0.368421052632,0.756097560976,0.163636363636,0.254237288136,0.295154185022,0.451,0.0,0.0169491525424,0.125,0.132530120482,0.140186915888,0.69,0.260869565217,0.308411214953,0.456,0.236,0.45
"Greg Kite, C",0.878048780488,0.536585365854,0.496368038741,0.106312292359,0.423076923077,0.326923076923,0.361290322581,0.043795620438,0.140939597315,0.175946547884,0.210526315789,0.707317073171,0.127272727273,0.110169491525,0.132158590308,0.437,0.0,0.0,0.0,0.0722891566265,0.0841121495327,0.59,0.113043478261,0.140186915888,0.439,0.235555555556,0.44
"Stanley Roberts, C",0.670731707317,0.414634146341,0.491525423729,0.345514950166,0.403846153846,0.394230769231,0.393548387097,0.0510948905109,0.134228187919,0.336302895323,0.368421052632,0.975609756098,0.0909090909091,0.364406779661,0.356828193833,0.529,0.0,0.0,0.0,0.21686746988,0.336448598131,0.52,0.373913043478,0.378504672897,0.53,0.285555555556,0.53
"Bison Dele, C",0.585365853659,0.0243902439024,0.457627118644,0.302325581395,0.461538461538,0.317307692308,0.367741935484,0.0510948905109,0.285234899329,0.244988864143,0.473684210526,0.707317073171,0.0727272727273,0.305084745763,0.299559471366,0.528,0.0,0.0,0.0,0.240963855422,0.280373831776,0.67,0.313043478261,0.317757009346,0.528,0.299777777778,0.53
"Sean Higgins, G",0.390243902439,0.146341463415,0.438256658596,0.285714285714,0.153846153846,0.201923076923,0.187096774194,0.0875912408759,0.147651006711,0.0423162583519,0.315789473684,0.390243902439,0.181818181818,0.322033898305,0.361233480176,0.469,0.1,0.135593220339,0.25,0.0963855421687,0.0841121495327,0.83,0.313043478261,0.345794392523,0.492,0.234,0.48
