Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Metta World Peace, SF",0.487804878049,0.487804878049,0.930394431555,0.477401129944,0.324324324324,0.40404040404,0.409448818898,0.4,0.760456273764,0.227963525836,0.594594594595,0.75,0.228915662651,0.539007092199,0.491803278689,0.580882352941,0.383,0.441176470588,0.595238095238,0.302,0.351063829787,0.4,0.72,0.436893203883,0.486486486486,0.42,0.535,0.43
"Mike Bibby, PG",1.0,1.0,0.895591647332,0.59604519774,0.108108108108,0.262626262626,0.228346456693,0.514285714286,0.380228136882,0.0364741641337,0.648648648649,0.525,0.265060240964,0.63475177305,0.598360655738,0.621323529412,0.432,0.676470588235,0.72619047619,0.386,0.446808510638,0.426086956522,0.85,0.485436893204,0.486486486486,0.458,0.625,0.5
"Brad Miller, C",0.963414634146,0.963414634146,0.858468677494,0.423728813559,0.405405405405,0.626262626263,0.614173228346,0.447619047619,0.292775665399,0.237082066869,0.621621621622,0.75,0.253012048193,0.620567375887,0.450819672131,0.408088235294,0.495,0.117647058824,0.130952380952,0.386,0.372340425532,0.373913043478,0.83,0.495145631068,0.45045045045,0.507,0.674,0.51
"Peja Stojakovic, SF",0.378048780488,0.378048780488,0.858468677494,0.466101694915,0.297297297297,0.424242424242,0.417322834646,0.209523809524,0.231939163498,0.0182370820669,0.432432432432,0.65,0.156626506024,0.59219858156,0.450819672131,0.503676470588,0.403,0.676470588235,0.690476190476,0.397,0.340425531915,0.295652173913,0.93,0.31067961165,0.355855855856,0.408,0.6025,0.49
"Bonzi Wells, SG",0.634146341463,0.5,0.751740139211,0.38418079096,0.72972972973,0.505050505051,0.606299212598,0.266666666667,0.688212927757,0.145896656535,0.648648648649,0.75,0.132530120482,0.59219858156,0.450819672131,0.433823529412,0.463,0.0588235294118,0.107142857143,0.222,0.265957446809,0.321739130435,0.68,0.514563106796,0.490990990991,0.482,0.5765,0.47
"Kenny Thomas, PF",1.0,0.670731707317,0.649651972158,0.257062146893,0.648648648649,0.515151515152,0.590551181102,0.190476190476,0.334600760456,0.145896656535,0.432432432432,0.6,0.144578313253,0.535460992908,0.303278688525,0.272058823529,0.505,0.0,0.0,0.0,0.18085106383,0.217391304348,0.68,0.359223300971,0.333333333333,0.506,0.619,0.5
"Shareef Abdur-Rahim, PF",0.878048780488,0.365853658537,0.631090487239,0.347457627119,0.405405405405,0.353535353535,0.393700787402,0.2,0.254752851711,0.176291793313,0.405405405405,0.8,0.168674698795,0.613475177305,0.377049180328,0.323529411765,0.525,0.0294117647059,0.0357142857143,0.227,0.31914893617,0.339130434783,0.78,0.436893203883,0.382882882883,0.536,0.7015,0.53
"Kevin Martin, SG",0.878048780488,0.5,0.61716937355,0.305084745763,0.216216216216,0.282828282828,0.283464566929,0.12380952381,0.28897338403,0.0395136778116,0.297297297297,0.475,0.144578313253,0.528368794326,0.295081967213,0.279411764706,0.48,0.264705882353,0.297619047619,0.369,0.276595744681,0.269565217391,0.85,0.26213592233,0.22972972973,0.534,0.7125,0.54
"Francisco Garcia, SG",0.817073170732,0.134146341463,0.450116009281,0.158192090395,0.162162162162,0.222222222222,0.220472440945,0.133333333333,0.231939163498,0.212765957447,0.297297297297,0.5,0.156626506024,0.368794326241,0.155737704918,0.180147058824,0.4,0.176470588235,0.238095238095,0.285,0.127659574468,0.130434782609,0.77,0.126213592233,0.130630630631,0.484,0.58,0.46
"Jason Hart, PG",0.80487804878,0.0,0.287703016241,0.0932203389831,0.0540540540541,0.0909090909091,0.0866141732283,0.104761904762,0.178707224335,0.0243161094225,0.189189189189,0.325,0.192771084337,0.251773049645,0.106557377049,0.121323529412,0.389,0.0294117647059,0.0595238095238,0.29,0.063829787234,0.0695652173913,0.66,0.116504854369,0.126126126126,0.405,0.493,0.41
