Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Charles Barkley, F",0.914634146341,0.914634146341,0.929782082324,0.767441860465,0.692307692308,0.721153846154,0.716129032258,0.299270072993,0.607382550336,0.13140311804,0.815789473684,0.634146341463,0.236363636364,0.703389830508,0.660792951542,0.552,0.2,0.305084745763,0.234,0.734939759036,0.81308411215,0.7,0.686956521739,0.616822429907,0.597,0.341333333333,0.57
"Hersey Hawkins, G",0.987804878049,0.987804878049,0.900726392252,0.63122923588,0.134615384615,0.259615384615,0.212903225806,0.226277372263,0.651006711409,0.118040089087,0.605263157895,0.512195121951,0.236363636364,0.542372881356,0.612334801762,0.462,0.55,0.474576271186,0.397,0.602409638554,0.532710280374,0.87,0.460869565217,0.518691588785,0.479,0.302888888889,0.5
"Johnny Dawkins, G",1.0,1.0,0.830508474576,0.398671096346,0.0961538461538,0.221153846154,0.18064516129,0.503649635036,0.365771812081,0.0133630289532,0.578947368421,0.463414634146,0.563636363636,0.406779661017,0.484581497797,0.437,0.2,0.203389830508,0.356,0.240963855422,0.214953271028,0.88,0.382608695652,0.457943925234,0.447,0.243333333333,0.46
"Armen Gilliam, F",0.987804878049,0.987804878049,0.82808716707,0.56146179402,0.557692307692,0.509615384615,0.522580645161,0.109489051095,0.211409395973,0.233853006682,0.526315789474,0.536585365854,0.127272727273,0.533898305085,0.546255506608,0.511,0.0,0.0,0.0,0.506024096386,0.485981308411,0.81,0.547826086957,0.579439252336,0.513,0.303555555556,0.51
"Ron Anderson, G",1.0,0.134146341463,0.719128329298,0.455149501661,0.230769230769,0.211538461538,0.21935483871,0.116788321168,0.352348993289,0.0289532293987,0.342105263158,0.390243902439,0.218181818182,0.483050847458,0.541850220264,0.465,0.25,0.254237288136,0.331,0.204819277108,0.18691588785,0.88,0.452173913043,0.504672897196,0.485,0.247555555556,0.49
"Charles Shackleford, C",0.878048780488,0.756097560976,0.469733656174,0.21926910299,0.384615384615,0.365384615385,0.374193548387,0.043795620438,0.177852348993,0.158129175947,0.236842105263,0.682926829268,0.127272727273,0.237288135593,0.259911894273,0.486,0.0,0.0,0.0,0.10843373494,0.121495327103,0.66,0.24347826087,0.275700934579,0.487,0.249111111111,0.49
"Manute Bol, C",0.865853658537,0.0243902439024,0.430992736077,0.0498338870432,0.153846153846,0.230769230769,0.2,0.021897810219,0.0503355704698,0.643652561247,0.157894736842,0.487804878049,0.0909090909091,0.0593220338983,0.079295154185,0.383,0.0,0.0169491525424,0.0,0.0240963855422,0.0373831775701,0.46,0.0608695652174,0.0794392523364,0.412,0.190888888889,0.38
"Greg Grant, G",0.670731707317,0.0,0.36803874092,0.136212624585,0.0384615384615,0.0865384615385,0.0774193548387,0.262773722628,0.224832214765,0.00890868596882,0.184210526316,0.317073170732,0.890909090909,0.152542372881,0.171806167401,0.456,0.05,0.0508474576271,0.389,0.0361445783133,0.0373831775701,0.86,0.147826086957,0.168224299065,0.462,0.229333333333,0.47
"Jayson Williams, C",0.609756097561,0.0975609756098,0.312348668281,0.136212624585,0.230769230769,0.163461538462,0.187096774194,0.014598540146,0.134228187919,0.0890868596882,0.236842105263,0.536585365854,0.0545454545455,0.127118644068,0.180616740088,0.364,0.0,0.0,0.0,0.132530120482,0.168224299065,0.64,0.130434782609,0.191588785047,0.364,0.222222222222,0.36
"Brian Oliver, G",0.414634146341,0.0,0.198547215496,0.0797342192691,0.0576923076923,0.0576923076923,0.058064516129,0.043795620438,0.0973154362416,0.0133630289532,0.184210526316,0.243902439024,0.145454545455,0.0847457627119,0.127753303965,0.33,0.0,0.0169491525424,0.0,0.0481927710843,0.0560747663551,0.68,0.0869565217391,0.130841121495,0.344,0.18,0.33
