Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Karl Malone, PF",1.0,1.0,0.850710900474,0.858585858586,0.488372093023,0.711538461538,0.664335664336,0.366336633663,0.461538461538,0.233870967742,0.7,0.622222222222,0.1625,0.760330578512,0.725806451613,0.509,0.0,0.015873015873,0.25,0.96,0.865384615385,0.8,0.760330578512,0.848341232227,0.511,0.473,0.51
"Bryon Russell, SF",1.0,0.853658536585,0.838862559242,0.474747474747,0.279069767442,0.384615384615,0.363636363636,0.188118811881,0.75,0.0752688172043,0.3,0.688888888889,0.2,0.413223140496,0.447580645161,0.446,0.590909090909,0.52380952381,0.396,0.386666666667,0.375,0.75,0.305785123967,0.369668246445,0.467,0.422666666667,0.5
"John Stockton, G",1.0,1.0,0.703791469194,0.407407407407,0.116279069767,0.201923076923,0.181818181818,0.851485148515,0.836538461538,0.0483870967742,0.55,0.511111111111,0.4875,0.363636363636,0.354838709677,0.501,0.227272727273,0.238095238095,0.355,0.36,0.298076923077,0.86,0.322314049587,0.345971563981,0.53,0.455333333333,0.53
"Jeff Hornacek, G",0.939024390244,0.939024390244,0.656398104265,0.417508417508,0.139534883721,0.163461538462,0.167832167832,0.257425742574,0.413461538462,0.0564516129032,0.375,0.422222222222,0.225,0.380165289256,0.383064516129,0.492,0.409090909091,0.285714285714,0.478,0.293333333333,0.221153846154,0.95,0.305785123967,0.364928909953,0.495,0.436333333333,0.54
"Howard Eisley, PG",1.0,0.0609756097561,0.60663507109,0.289562289562,0.0697674418605,0.173076923077,0.146853146853,0.415841584158,0.346153846154,0.0295698924731,0.4,0.6,0.325,0.280991735537,0.33064516129,0.418,0.318181818182,0.31746031746,0.368,0.133333333333,0.115384615385,0.82,0.223140495868,0.293838862559,0.434,0.349666666667,0.46
"Olden Polynice, C",1.0,0.963414634146,0.526066350711,0.178451178451,0.46511627907,0.336538461538,0.384615384615,0.049504950495,0.177884615385,0.274193548387,0.225,0.711111111111,0.0625,0.206611570248,0.197580645161,0.51,0.0,0.0,0.5,0.04,0.105769230769,0.31,0.206611570248,0.232227488152,0.51,0.364333333333,0.51
"Greg Ostertag, C",0.987804878049,0.0365853658537,0.469194312796,0.151515151515,0.488372093023,0.365384615385,0.41958041958,0.019801980198,0.120192307692,0.569892473118,0.25,0.533333333333,0.025,0.123966942149,0.133064516129,0.464,0.0,0.0,0.0,0.2,0.221153846154,0.64,0.123966942149,0.156398104265,0.466,0.458333333333,0.46
"Armen Gilliam, F",0.609756097561,0.0,0.369668246445,0.225589225589,0.325581395349,0.259615384615,0.293706293706,0.0792079207921,0.115384615385,0.0860215053763,0.275,0.377777777778,0.1,0.223140495868,0.245967741935,0.436,0.0,0.0,0.0,0.173333333333,0.163461538462,0.78,0.223140495868,0.289099526066,0.438,0.364,0.44
"Quincy Lewis, SG",0.90243902439,0.0,0.28672985782,0.127946127946,0.139534883721,0.0865384615385,0.104895104895,0.049504950495,0.153846153846,0.0537634408602,0.15,0.466666666667,0.1125,0.123966942149,0.161290322581,0.372,0.136363636364,0.142857142857,0.365,0.0666666666667,0.0673076923077,0.73,0.099173553719,0.14691943128,0.374,0.316666666667,0.41
"Jacque Vaughn, PG",0.951219512195,0.0,0.267772511848,0.124579124579,0.0232558139535,0.0673076923077,0.0559440559441,0.158415841584,0.197115384615,0.0,0.25,0.266666666667,0.2,0.115702479339,0.137096774194,0.416,0.0909090909091,0.0634920634921,0.412,0.0933333333333,0.0961538461538,0.75,0.099173553719,0.142180094787,0.417,0.367666666667,0.44
