Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Metta World Peace, SF",0.890243902439,0.865853658537,0.875294117647,0.653571428571,0.304347826087,0.357798165138,0.381294964029,0.397849462366,0.866666666667,0.136,0.636363636364,0.675,0.26,0.616949152542,0.65306122449,0.633333333333,0.421,0.333333333333,0.428571428571,0.31,0.611111111111,0.594059405941,0.73,0.556701030928,0.616580310881,0.452,0.29975,0.45
"Jermaine O'Neal, C",0.951219512195,0.951219512195,0.84,0.717857142857,0.54347826087,0.688073394495,0.719424460432,0.225806451613,0.316666666667,0.51,0.522727272727,0.8,0.18,0.718644067797,0.795918367347,0.745833333333,0.434,0.0,0.025974025974,0.111,0.625,0.584158415842,0.76,0.80412371134,0.917098445596,0.438,0.27975,0.44
"Al Harrington, PF",0.963414634146,0.182926829268,0.727058823529,0.475,0.45652173913,0.403669724771,0.460431654676,0.182795698925,0.420833333333,0.056,0.477272727273,0.8,0.16,0.508474576271,0.540816326531,0.479166666667,0.463,0.1,0.12987012987,0.273,0.319444444444,0.316831683168,0.73,0.515463917526,0.544041450777,0.481,0.28825,0.47
"Reggie Miller, SG",0.975609756098,0.975609756098,0.663529411765,0.357142857143,0.0434782608696,0.192660550459,0.172661870504,0.333333333333,0.3375,0.028,0.204545454545,0.3,0.74,0.545762711864,0.336734693878,0.308333333333,0.438,0.566666666667,0.545454545455,0.401,0.25,0.207920792079,0.88,0.164948453608,0.165803108808,0.485,0.33675,0.55
"Jamaal Tinsley, PG",0.634146341463,0.524390243902,0.623529411765,0.296428571429,0.108695652174,0.192660550459,0.187050359712,0.623655913978,0.675,0.066,0.477272727273,0.625,0.56,0.559322033898,0.295918367347,0.295833333333,0.414,0.5,0.519480519481,0.372,0.125,0.128712871287,0.73,0.144329896907,0.160621761658,0.466,0.292,0.52
"Jeff Foster, PF",1.0,0.963414634146,0.562352941176,0.217857142857,0.652173913043,0.403669724771,0.532374100719,0.0860215053763,0.3625,0.066,0.159090909091,0.575,0.22,0.55593220339,0.244897959184,0.183333333333,0.544,0.0,0.0,0.0,0.180555555556,0.188118811881,0.67,0.247422680412,0.227979274611,0.55,0.34325,0.54
"Anthony Johnson, PG",0.890243902439,0.0853658536585,0.515294117647,0.221428571429,0.0869565217391,0.128440366972,0.129496402878,0.301075268817,0.366666666667,0.022,0.227272727273,0.475,0.54,0.396610169492,0.234693877551,0.233333333333,0.406,0.2,0.220779220779,0.336,0.138888888889,0.128712871287,0.8,0.175257731959,0.20207253886,0.436,0.27375,0.46
"Kenny Anderson, PG",0.536585365854,0.378048780488,0.484705882353,0.214285714286,0.0869565217391,0.128440366972,0.129496402878,0.301075268817,0.245833333333,0.022,0.25,0.425,0.5,0.376271186441,0.265306122449,0.241666666667,0.441,0.0,0.012987012987,0.25,0.111111111111,0.108910891089,0.73,0.268041237113,0.295336787565,0.444,0.25575,0.44
"Fred Jones, SG",0.987804878049,0.0243902439024,0.437647058824,0.175,0.0652173913043,0.110091743119,0.115107913669,0.225806451613,0.333333333333,0.044,0.204545454545,0.4,0.48,0.403389830508,0.15306122449,0.158333333333,0.395,0.1,0.142857142857,0.303,0.208333333333,0.178217821782,0.83,0.123711340206,0.139896373057,0.432,0.31925,0.44
"Austin Croshere, PF",0.939024390244,0.0,0.32,0.178571428571,0.173913043478,0.220183486239,0.230215827338,0.0752688172043,0.129166666667,0.036,0.159090909091,0.325,0.18,0.491525423729,0.15306122449,0.166666666667,0.388,0.233333333333,0.246753246753,0.389,0.166666666667,0.138613861386,0.89,0.0824742268041,0.108808290155,0.387,0.31525,0.48
