Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"DeMar DeRozan, SG",0.731707317073,0.731707317073,0.904392764858,0.715302491103,0.132075471698,0.386138613861,0.306666666667,0.324074074074,0.528138528139,0.0703125,0.522727272727,0.487804878049,0.1875,0.394144144144,0.723404255319,0.75,0.413,0.111111111111,0.185185185185,0.284,0.681818181818,0.705882352941,0.83,0.727272727273,0.815217391304,0.426,0.304,0.43
"Kyle Lowry, PG",0.853658536585,0.853658536585,0.891472868217,0.633451957295,0.150943396226,0.386138613861,0.313333333333,0.62962962963,0.675324675325,0.07421875,0.568181818182,0.731707317073,0.3375,0.434684684685,0.648936170213,0.677272727273,0.412,0.527777777778,0.691358024691,0.338,0.409090909091,0.441176470588,0.81,0.477272727273,0.505434782609,0.457,0.29825,0.48
"Patrick Patterson, PF",0.987804878049,0.0487804878049,0.687338501292,0.284697508897,0.301886792453,0.376237623762,0.353333333333,0.175925925926,0.320346320346,0.2109375,0.159090909091,0.439024390244,0.3625,0.331081081081,0.31914893617,0.3,0.449,0.361111111111,0.432098765432,0.371,0.0909090909091,0.0980392156863,0.79,0.193181818182,0.16847826087,0.536,0.30275,0.55
"Amir Johnson, PF",0.914634146341,0.878048780488,0.682170542636,0.330960854093,0.396226415094,0.39603960396,0.406666666667,0.148148148148,0.255411255411,0.30859375,0.340909090909,0.731707317073,0.1375,0.346846846847,0.425531914894,0.313636363636,0.574,0.0833333333333,0.0740740740741,0.413,0.125,0.166666666667,0.61,0.420454545455,0.342391304348,0.59,0.33425,0.59
"Jonas Valanciunas, C",0.975609756098,0.975609756098,0.677002583979,0.427046263345,0.509433962264,0.594059405941,0.58,0.0462962962963,0.177489177489,0.46484375,0.318181818182,0.682926829268,0.05,0.463963963964,0.5,0.372727272727,0.572,0.0,0.0,0.0,0.306818181818,0.343137254902,0.79,0.534090909091,0.445652173913,0.573,0.36925,0.57
"Terrence Ross, SF",1.0,0.743902439024,0.658914728682,0.348754448399,0.0754716981132,0.237623762376,0.186666666667,0.0925925925926,0.281385281385,0.1171875,0.181818181818,0.414634146341,0.15,0.252252252252,0.404255319149,0.418181818182,0.41,0.5,0.592592592593,0.372,0.0568181818182,0.0686274509804,0.79,0.227272727273,0.239130434783,0.452,0.268,0.51
"Louis Williams, SG",0.975609756098,0.0,0.651162790698,0.551601423488,0.0566037735849,0.158415841584,0.126666666667,0.194444444444,0.47619047619,0.05078125,0.295454545455,0.317073170732,0.2,0.448198198198,0.5,0.527272727273,0.404,0.527777777778,0.691358024691,0.34,0.488636363636,0.480392156863,0.86,0.318181818182,0.326086956522,0.464,0.3345,0.49
"Greivis Vasquez, PG",1.0,0.353658536585,0.627906976744,0.338078291815,0.0566037735849,0.237623762376,0.173333333333,0.342592592593,0.242424242424,0.046875,0.340909090909,0.536585365854,0.3125,0.286036036036,0.382978723404,0.4,0.408,0.444444444444,0.530864197531,0.379,0.0681818181818,0.078431372549,0.76,0.227272727273,0.244565217391,0.436,0.26725,0.5
"James Johnson, PF",0.853658536585,0.207317073171,0.50645994832,0.281138790036,0.169811320755,0.277227722772,0.246666666667,0.12962962963,0.333333333333,0.390625,0.25,0.536585365854,0.15,0.403153153153,0.36170212766,0.263636363636,0.589,0.0555555555556,0.0864197530864,0.216,0.113636363636,0.147058823529,0.66,0.363636363636,0.277173913043,0.643,0.34275,0.6
"Tyler Hansbrough, PF",0.90243902439,0.0975609756098,0.369509043928,0.128113879004,0.264150943396,0.207920792079,0.24,0.0277777777778,0.177489177489,0.078125,0.0681818181818,0.463414634146,0.1375,0.29954954955,0.127659574468,0.1,0.521,0.0,0.0123456790123,0.143,0.147727272727,0.186274509804,0.7,0.136363636364,0.114130434783,0.538,0.409,0.52
