Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Kemba Walker, PG",0.756097560976,0.707317073171,0.883720930233,0.615658362989,0.11320754717,0.29702970297,0.233333333333,0.472222222222,0.623376623377,0.1953125,0.363636363636,0.365853658537,0.4,0.398648648649,0.648936170213,0.718181818182,0.385,0.388888888889,0.555555555556,0.304,0.431818181818,0.450980392157,0.83,0.534090909091,0.614130434783,0.418,0.274,0.43
"Mo Williams, PG",0.329268292683,0.170731707317,0.795865633075,0.612099644128,0.0566037735849,0.247524752475,0.186666666667,0.555555555556,0.255411255411,0.0859375,0.590909090909,0.536585365854,0.2875,0.380630630631,0.63829787234,0.695454545455,0.39,0.611111111111,0.814814814815,0.337,0.352272727273,0.333333333333,0.89,0.431818181818,0.472826086957,0.43,0.2815,0.46
"Al Jefferson, C",0.792682926829,0.743902439024,0.790697674419,0.590747330961,0.283018867925,0.683168316832,0.56,0.157407407407,0.311688311688,0.50390625,0.227272727273,0.512195121951,0.2125,0.445945945946,0.797872340426,0.704545454545,0.481,0.0,0.0123456790123,0.4,0.193181818182,0.245098039216,0.65,0.852272727273,0.836956521739,0.482,0.26775,0.48
"Gerald Henderson, SG",0.975609756098,0.878048780488,0.74677002584,0.430604982206,0.0943396226415,0.29702970297,0.226666666667,0.240740740741,0.277056277056,0.109375,0.318181818182,0.414634146341,0.2375,0.29954954955,0.489361702128,0.481818181818,0.437,0.166666666667,0.20987654321,0.331,0.261363636364,0.264705882353,0.85,0.454545454545,0.483695652174,0.457,0.286,0.46
"Michael Kidd-Gilchrist, SF",0.670731707317,0.634146341463,0.74677002584,0.387900355872,0.377358490566,0.554455445545,0.506666666667,0.12962962963,0.238095238095,0.26953125,0.25,0.512195121951,0.15,0.34009009009,0.436170212766,0.4,0.465,0.0,0.0,0.0,0.306818181818,0.382352941176,0.7,0.465909090909,0.478260869565,0.465,0.31025,0.46
"Marvin Williams, PF",0.951219512195,0.451219512195,0.674418604651,0.26334519573,0.132075471698,0.415841584158,0.326666666667,0.12037037037,0.380952380952,0.1796875,0.181818181818,0.463414634146,0.2125,0.265765765766,0.287234042553,0.286363636364,0.424,0.333333333333,0.41975308642,0.358,0.0909090909091,0.107843137255,0.71,0.170454545455,0.157608695652,0.5,0.2915,0.52
"Lance Stephenson, SF",0.743902439024,0.30487804878,0.666666666667,0.291814946619,0.11320754717,0.386138613861,0.3,0.361111111111,0.268398268398,0.05078125,0.477272727273,0.536585365854,0.2375,0.20045045045,0.36170212766,0.409090909091,0.376,0.0833333333333,0.20987654321,0.171,0.125,0.176470588235,0.63,0.352272727273,0.396739130435,0.425,0.22775,0.39
"Cody Zeller, C",0.756097560976,0.548780487805,0.62015503876,0.270462633452,0.301886792453,0.425742574257,0.386666666667,0.148148148148,0.238095238095,0.30859375,0.227272727273,0.609756097561,0.2,0.317567567568,0.297872340426,0.272727272727,0.461,0.0,0.0,1.0,0.227272727273,0.254901960784,0.77,0.318181818182,0.326086956522,0.46,0.31625,0.46
"Gary Neal, PG",0.524390243902,0.0,0.560723514212,0.341637010676,0.0566037735849,0.188118811881,0.146666666667,0.175925925926,0.160173160173,0.0078125,0.295454545455,0.390243902439,0.1875,0.225225225225,0.351063829787,0.422727272727,0.359,0.25,0.382716049383,0.293,0.227272727273,0.235294117647,0.86,0.272727272727,0.336956521739,0.392,0.2595,0.41
"Bismack Biyombo, C",0.780487804878,0.256097560976,0.501291989664,0.170818505338,0.471698113208,0.386138613861,0.426666666667,0.0277777777778,0.121212121212,0.60546875,0.181818181818,0.536585365854,0.0375,0.342342342342,0.170212765957,0.131818181818,0.543,0.0,0.0,0.0,0.181818181818,0.264705882353,0.58,0.181818181818,0.157608695652,0.543,0.4085,0.54
