Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Elton Brand, PF",0.987804878049,0.975609756098,0.876777251185,0.676767676768,1.0,0.548076923077,0.699300699301,0.188118811881,0.389423076923,0.438172043011,0.7,0.711111111111,0.0875,0.644628099174,0.649193548387,0.482,0.0,0.0,0.0,0.6,0.634615384615,0.68,0.644628099174,0.763033175355,0.483,0.415333333333,0.48
"Toni Kukoc, SF",0.292682926829,0.280487804878,0.857819905213,0.606060606061,0.348837209302,0.375,0.377622377622,0.514851485149,0.879807692308,0.212365591398,0.775,0.466666666667,0.2125,0.512396694215,0.653225806452,0.381,0.363636363636,0.52380952381,0.231,0.653333333333,0.625,0.76,0.446280991736,0.611374407583,0.419,0.371,0.4
"Rusty LaRue, SG",0.0487804878049,0.0121951219512,0.765402843602,0.313131313131,0.0697674418605,0.221153846154,0.174825174825,0.277227722772,0.841346153846,0.0,0.45,0.511111111111,0.2,0.314049586777,0.435483870968,0.349,0.227272727273,0.555555555556,0.143,0.173333333333,0.173076923077,0.71,0.272727272727,0.345971563981,0.448,0.286666666667,0.37
"Metta World Peace, SF",0.878048780488,0.768292682927,0.736966824645,0.40404040404,0.209302325581,0.326923076923,0.300699300699,0.277227722772,0.793269230769,0.145161290323,0.575,0.488888888889,0.15,0.355371900826,0.423387096774,0.407,0.363636363636,0.428571428571,0.314,0.346666666667,0.375,0.67,0.289256198347,0.369668246445,0.438,0.380333333333,0.45
"Randy Brown, G",0.719512195122,0.670731707317,0.651658767773,0.215488215488,0.093023255814,0.201923076923,0.167832167832,0.336633663366,0.495192307692,0.0672043010753,0.45,0.444444444444,0.2375,0.223140495868,0.298387096774,0.361,0.0454545454545,0.015873015873,0.5,0.146666666667,0.134615384615,0.74,0.214876033058,0.345971563981,0.359,0.290333333333,0.36
"Fred Hoiberg, SG",0.378048780488,0.134146341463,0.64691943128,0.30303030303,0.046511627907,0.317307692308,0.244755244755,0.267326732673,0.620192307692,0.0161290322581,0.35,0.466666666667,0.25,0.239669421488,0.298387096774,0.387,0.454545454545,0.47619047619,0.34,0.293333333333,0.240384615385,0.91,0.157024793388,0.208530805687,0.419,0.404333333333,0.46
"Hersey Hawkins, G",0.743902439024,0.59756097561,0.630331753555,0.265993265993,0.116279069767,0.230769230769,0.202797202797,0.217821782178,0.581730769231,0.0672043010753,0.4,0.533333333333,0.1625,0.214876033058,0.245967741935,0.424,0.409090909091,0.365079365079,0.39,0.24,0.192307692308,0.9,0.140495867769,0.18009478673,0.444,0.426666666667,0.5
"Dickey Simpkins, F",0.841463414634,0.585365853659,0.5663507109,0.141414141414,0.418604651163,0.346153846154,0.377622377622,0.138613861386,0.153846153846,0.0860215053763,0.475,0.688888888889,0.1,0.132231404959,0.161290322581,0.405,0.0,0.0,0.0,0.12,0.163461538462,0.54,0.132231404959,0.189573459716,0.407,0.349,0.41
"Matt Maloney, G",0.621951219512,0.146341463415,0.545023696682,0.215488215488,0.046511627907,0.105769230769,0.0909090909091,0.267326732673,0.302884615385,0.0161290322581,0.3,0.177777777778,0.275,0.181818181818,0.25,0.358,0.545454545455,0.539682539683,0.356,0.0933333333333,0.0865384615385,0.82,0.0826446280992,0.132701421801,0.361,0.342666666667,0.46
"Chris Carr, G",0.609756097561,0.0243902439024,0.516587677725,0.329966329966,0.162790697674,0.240384615385,0.223776223776,0.158415841584,0.288461538462,0.0752688172043,0.55,0.444444444444,0.0875,0.305785123967,0.375,0.4,0.272727272727,0.301587301587,0.333,0.24,0.201923076923,0.86,0.256198347107,0.350710900474,0.416,0.354333333333,0.43
