Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Brandon Roy, SG",0.951219512195,0.951219512195,0.907317073171,0.748344370861,0.302325581395,0.34,0.340579710145,0.476635514019,0.51598173516,0.0958904109589,0.487179487179,0.4,0.13,0.272316384181,0.75,0.768181818182,0.48,0.34375,0.4,0.377,0.588888888889,0.607476635514,0.82,0.721649484536,0.726804123711,0.501,0.5356,0.51
"LaMarcus Aldridge, PF",0.987804878049,0.987804878049,0.90487804878,0.599337748344,0.674418604651,0.46,0.54347826087,0.177570093458,0.433789954338,0.325342465753,0.384615384615,0.65,0.065,0.21581920904,0.685185185185,0.695454545455,0.484,0.03125,0.0428571428571,0.25,0.355555555556,0.383177570093,0.78,0.752577319588,0.773195876289,0.489,0.4732,0.49
"Steve Blake, PG",0.841463414634,0.841463414634,0.773170731707,0.364238410596,0.093023255814,0.21,0.18115942029,0.467289719626,0.456621004566,0.0205479452055,0.410256410256,0.45,0.16,0.16384180791,0.37037037037,0.427272727273,0.428,0.625,0.685714285714,0.427,0.1,0.102803738318,0.84,0.20618556701,0.237113402062,0.429,0.468,0.54
"Travis Outlaw, SF",0.987804878049,0.0731707317073,0.675609756098,0.423841059603,0.209302325581,0.32,0.297101449275,0.0934579439252,0.264840182648,0.239726027397,0.307692307692,0.525,0.045,0.170621468927,0.444444444444,0.477272727273,0.453,0.34375,0.414285714286,0.377,0.244444444444,0.280373831776,0.72,0.381443298969,0.39175257732,0.482,0.4864,0.51
"Rudy Fernandez, SG",0.951219512195,0.0487804878049,0.624390243902,0.344370860927,0.139534883721,0.21,0.195652173913,0.18691588785,0.401826484018,0.0513698630137,0.282051282051,0.35,0.09,0.175141242938,0.314814814815,0.368181818182,0.425,0.625,0.728571428571,0.399,0.166666666667,0.168224299065,0.84,0.144329896907,0.154639175258,0.47,0.5176,0.55
"Joel Przybilla, C",1.0,0.524390243902,0.580487804878,0.182119205298,0.581395348837,0.63,0.630434782609,0.0280373831776,0.187214611872,0.404109589041,0.25641025641,0.65,0.015,0.175141242938,0.185185185185,0.15,0.625,0.0,0.0,0.0,0.155555555556,0.196261682243,0.66,0.20618556701,0.170103092784,0.627,0.666,0.62
"Greg Oden, C",0.743902439024,0.475609756098,0.524390243902,0.294701986755,0.651162790698,0.42,0.507246376812,0.0467289719626,0.187214611872,0.38698630137,0.358974358974,0.975,0.02,0.204519774011,0.296296296296,0.263636363636,0.564,0.0,0.0,0.0,0.266666666667,0.345794392523,0.64,0.329896907216,0.298969072165,0.564,0.6152,0.56
"Nicolas Batum, SG",0.963414634146,0.926829268293,0.448780487805,0.17880794702,0.255813953488,0.17,0.202898550725,0.0841121495327,0.287671232877,0.174657534247,0.153846153846,0.45,0.075,0.145762711864,0.185185185185,0.209090909091,0.446,0.25,0.3,0.369,0.0555555555556,0.0654205607477,0.81,0.123711340206,0.128865979381,0.513,0.472,0.53
"Sergio Rodriguez, PG",0.975609756098,0.158536585366,0.373170731707,0.149006622517,0.116279069767,0.11,0.115942028986,0.336448598131,0.310502283105,0.0102739726027,0.384615384615,0.425,0.12,0.141242937853,0.148148148148,0.186363636364,0.392,0.15625,0.2,0.325,0.0888888888889,0.0934579439252,0.79,0.113402061856,0.139175257732,0.428,0.4328,0.45
"Jerryd Bayless, PG",0.646341463415,0.0,0.30243902439,0.14238410596,0.046511627907,0.09,0.0797101449275,0.140186915888,0.13698630137,0.013698630137,0.282051282051,0.375,0.07,0.0937853107345,0.12037037037,0.163636363636,0.365,0.03125,0.0714285714286,0.259,0.177777777778,0.177570093458,0.81,0.123711340206,0.159793814433,0.383,0.4824,0.38
