Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Vince Carter, SG",0.914634146341,0.914634146341,0.945238095238,0.887459807074,0.479166666667,0.278260869565,0.337423312883,0.397959183673,0.605577689243,0.291443850267,0.536585365854,0.658536585366,0.141666666667,0.910714285714,0.866666666667,0.46,0.814814814815,0.716216216216,0.408,0.614457831325,0.511450381679,0.76,0.714285714286,0.730434782609,0.477,0.625,0.51
"Charles Oakley, PF",0.951219512195,0.939024390244,0.845238095238,0.308681672026,0.375,0.669565217391,0.58282208589,0.34693877551,0.386454183267,0.16577540107,0.439024390244,0.80487804878,0.158333333333,0.348214285714,0.396078431373,0.388,0.037037037037,0.0810810810811,0.224,0.192771084337,0.145038167939,0.84,0.339285714286,0.413043478261,0.399,0.476,0.4
"Antonio Davis, PF",0.951219512195,0.939024390244,0.833333333333,0.440514469453,0.729166666667,0.573913043478,0.61963190184,0.142857142857,0.111553784861,0.51871657754,0.414634146341,0.707317073171,0.0666666666667,0.428571428571,0.435294117647,0.433,0.0,0.0,0.0,0.493975903614,0.412213740458,0.75,0.428571428571,0.482608695652,0.434,0.617,0.43
"Mark Jackson, PG",0.658536585366,0.658536585366,0.795238095238,0.273311897106,0.166666666667,0.226086956522,0.208588957055,0.938775510204,0.466135458167,0.0347593582888,0.536585365854,0.365853658537,0.358333333333,0.276785714286,0.294117647059,0.422,0.407407407407,0.418918918919,0.345,0.144578313253,0.106870229008,0.84,0.178571428571,0.191304347826,0.475,0.572,0.49
"Alvin Williams, PG",1.0,0.414634146341,0.695238095238,0.315112540193,0.125,0.173913043478,0.159509202454,0.510204081633,0.597609561753,0.0855614973262,0.317073170732,0.512195121951,0.333333333333,0.357142857143,0.36862745098,0.43,0.148148148148,0.175675675676,0.306,0.156626506024,0.137404580153,0.75,0.321428571429,0.352173913043,0.451,0.523,0.45
"Morris Peterson, SG",0.975609756098,0.59756097561,0.538095238095,0.299035369775,0.291666666667,0.15652173913,0.196319018405,0.132653061224,0.314741035857,0.0668449197861,0.243902439024,0.512195121951,0.108333333333,0.321428571429,0.329411764706,0.431,0.296296296296,0.283783783784,0.382,0.156626506024,0.137404580153,0.72,0.25,0.273913043478,0.447,0.555,0.48
"Kevin Willis, C",0.426829268293,0.109756097561,0.52380952381,0.282958199357,0.395833333333,0.382608695652,0.39263803681,0.0612244897959,0.215139442231,0.160427807487,0.268292682927,0.536585365854,0.0416666666667,0.3125,0.301960784314,0.461,0.0,0.0135135135135,0.0,0.204819277108,0.175572519084,0.75,0.3125,0.330434782609,0.464,0.5745,0.46
"Chris Childs, G",0.317073170732,0.0,0.504761904762,0.144694533762,0.0833333333333,0.182608695652,0.153374233129,0.469387755102,0.338645418327,0.0828877005348,0.536585365854,0.780487804878,0.175,0.142857142857,0.16862745098,0.372,0.185185185185,0.216216216216,0.286,0.0963855421687,0.0763358778626,0.84,0.0982142857143,0.117391304348,0.423,0.5175,0.42
"Corliss Williamson, PF",0.512195121951,0.378048780488,0.502380952381,0.299035369775,0.291666666667,0.2,0.220858895706,0.0816326530612,0.143426294821,0.0828877005348,0.365853658537,0.560975609756,0.0416666666667,0.321428571429,0.301960784314,0.471,0.0,0.0,0.0,0.240963855422,0.236641221374,0.65,0.321428571429,0.334782608696,0.474,0.6,0.47
"Keon Clark, PF",0.560975609756,0.0,0.5,0.289389067524,0.354166666667,0.321739130435,0.331288343558,0.0816326530612,0.139442231076,0.639037433155,0.219512195122,0.756097560976,0.075,0.321428571429,0.274509803922,0.522,0.0,0.0,0.0,0.204819277108,0.221374045802,0.59,0.321428571429,0.304347826087,0.524,0.6455,0.52
