Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Tim Duncan, C",1.0,1.0,0.929061784897,0.812101910828,0.66,1.0,0.976923076923,0.339449541284,0.264285714286,0.712643678161,0.8,0.619047619048,0.0923076923077,0.837837837838,0.658273381295,0.508,0.0,0.0125,0.1,0.860759493671,0.794392523364,0.8,0.877358490566,0.781115879828,0.511,0.5556,0.51
"David Robinson, C",0.951219512195,0.951219512195,0.675057208238,0.388535031847,0.48,0.617021276596,0.638461538462,0.110091743119,0.392857142857,0.514367816092,0.325,0.595238095238,0.0692307692308,0.396396396396,0.309352517986,0.507,0.0,0.0,0.0,0.430379746835,0.476635514019,0.68,0.415094339623,0.369098712446,0.507,0.566,0.51
"Tony Parker, PG",0.939024390244,0.878048780488,0.672768878719,0.292993630573,0.08,0.223404255319,0.2,0.394495412844,0.414285714286,0.0258620689655,0.5,0.52380952381,0.169230769231,0.315315315315,0.298561151079,0.419,0.242424242424,0.3125,0.323,0.177215189873,0.196261682243,0.68,0.254716981132,0.248927038627,0.46,0.4412,0.47
"Bruce Bowen, SF",0.719512195122,0.719512195122,0.659038901602,0.222929936306,0.14,0.212765957447,0.207692307692,0.137614678899,0.375,0.120689655172,0.275,0.47619047619,0.1,0.234234234234,0.241007194245,0.389,0.272727272727,0.3125,0.378,0.101265822785,0.14953271028,0.48,0.160377358491,0.18025751073,0.396,0.414,0.46
"Steve Smith, SG",0.939024390244,0.926829268293,0.656750572082,0.369426751592,0.12,0.202127659574,0.192307692308,0.183486238532,0.25,0.0545977011494,0.35,0.5,0.107692307692,0.36036036036,0.320143884892,0.455,0.454545454545,0.4,0.472,0.26582278481,0.224299065421,0.88,0.235849056604,0.244635193133,0.445,0.5248,0.54
"Antonio Daniels, PG",1.0,0.158536585366,0.606407322654,0.292993630573,0.06,0.202127659574,0.161538461538,0.256880733945,0.210714285714,0.0431034482759,0.225,0.309523809524,0.253846153846,0.297297297297,0.269784172662,0.44,0.212121212121,0.3,0.291,0.240506329114,0.242990654206,0.75,0.245283018868,0.218884120172,0.51,0.492,0.49
"Malik Rose, PF",1.0,0.0121951219512,0.480549199085,0.299363057325,0.42,0.414893617021,0.461538461538,0.0642201834862,0.303571428571,0.146551724138,0.425,0.595238095238,0.0307692307692,0.324324324324,0.276978417266,0.463,0.0,0.0125,0.083,0.291139240506,0.289719626168,0.72,0.339622641509,0.326180257511,0.47,0.488,0.46
"Charles Smith, SG",0.731707317073,0.268292682927,0.434782608696,0.235668789809,0.12,0.18085106383,0.169230769231,0.119266055046,0.310714285714,0.209770114943,0.25,0.452380952381,0.107692307692,0.27027027027,0.255395683453,0.425,0.181818181818,0.275,0.267,0.0886075949367,0.102803738318,0.65,0.22641509434,0.210300429185,0.495,0.412,0.47
"Terry Porter, G",0.878048780488,0.0,0.411899313501,0.175159235669,0.04,0.223404255319,0.176923076923,0.256880733945,0.225,0.0632183908046,0.3,0.285714285714,0.184615384615,0.171171171171,0.161870503597,0.424,0.242424242424,0.25,0.415,0.113924050633,0.11214953271,0.82,0.103773584906,0.107296137339,0.43,0.4972,0.52
"Danny Ferry, F",0.609756097561,0.0243902439024,0.366132723112,0.146496815287,0.06,0.159574468085,0.138461538462,0.0917431192661,0.114285714286,0.051724137931,0.1,0.333333333333,0.169230769231,0.135135135135,0.125899280576,0.429,0.272727272727,0.25,0.434,0.0886075949367,0.0654205607477,0.94,0.0566037735849,0.0643776824034,0.423,0.5176,0.55
