Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Kenny Anderson, PG",1.0,1.0,0.886310904872,0.630872483221,0.19298245614,0.241379310345,0.225433526012,0.761904761905,0.652027027027,0.0439024390244,0.780487804878,0.581395348837,0.483333333333,0.593220338983,0.708860759494,0.417,0.208333333333,0.253968253968,0.303,0.48275862069,0.448275862069,0.82,0.550847457627,0.72380952381,0.429,0.371333333333,0.43
"Derrick Coleman, PF",0.939024390244,0.939024390244,0.837587006961,0.677852348993,0.59649122807,0.681034482759,0.653179190751,0.269841269841,0.297297297297,0.448780487805,0.658536585366,0.627906976744,0.216666666667,0.593220338983,0.662447257384,0.447,0.208333333333,0.253968253968,0.314,0.655172413793,0.637931034483,0.77,0.550847457627,0.671428571429,0.462,0.429666666667,0.46
"Kevin Edwards, G",1.0,1.0,0.772621809745,0.469798657718,0.19298245614,0.198275862069,0.196531791908,0.222222222222,0.493243243243,0.1,0.390243902439,0.418604651163,0.283333333333,0.483050847458,0.527426160338,0.458,0.166666666667,0.190476190476,0.354,0.229885057471,0.224137931034,0.77,0.449152542373,0.538095238095,0.469,0.371,0.48
"Chris Morris, F",0.609756097561,0.329268292683,0.626450116009,0.365771812081,0.315789473684,0.23275862069,0.265895953757,0.134920634921,0.371621621622,0.239024390244,0.243902439024,0.558139534884,0.266666666667,0.347457627119,0.383966244726,0.447,0.458333333333,0.460317460317,0.361,0.195402298851,0.206896551724,0.72,0.254237288136,0.295238095238,0.489,0.399333333333,0.51
"P.J. Brown, PF",0.963414634146,0.658536585366,0.573085846868,0.191275167785,0.421052631579,0.336206896552,0.35838150289,0.0952380952381,0.304054054054,0.287804878049,0.219512195122,0.511627906977,0.216666666667,0.177966101695,0.215189873418,0.415,0.0,0.015873015873,0.167,0.172413793103,0.163793103448,0.76,0.177966101695,0.238095238095,0.419,0.373,0.42
"Armen Gilliam, F",1.0,0.0609756097561,0.556844547564,0.395973154362,0.421052631579,0.318965517241,0.352601156069,0.0634920634921,0.155405405405,0.180487804878,0.317073170732,0.372093023256,0.116666666667,0.35593220339,0.350210970464,0.51,0.0,0.0,0.0,0.379310344828,0.379310344828,0.76,0.35593220339,0.395238095238,0.511,0.474,0.51
"Benoit Benjamin, C",0.939024390244,0.90243902439,0.547563805104,0.312080536913,0.315789473684,0.405172413793,0.375722543353,0.047619047619,0.152027027027,0.285365853659,0.317073170732,0.604651162791,0.0833333333333,0.313559322034,0.320675105485,0.48,0.0,0.0,0.0,0.229885057471,0.241379310345,0.71,0.313559322034,0.361904761905,0.48,0.406333333333,0.48
"Johnny Newman, F",0.768292682927,0.0,0.466357308585,0.318791946309,0.175438596491,0.0775862068966,0.109826589595,0.0555555555556,0.273648648649,0.0853658536585,0.243902439024,0.558139534884,0.116666666667,0.296610169492,0.329113924051,0.453,0.125,0.190476190476,0.27,0.241379310345,0.224137931034,0.81,0.271186440678,0.314285714286,0.486,0.406666666667,0.47
"Rumeal Robinson, G",0.207317073171,0.0,0.410672853828,0.197986577181,0.0350877192982,0.103448275862,0.0809248554913,0.206349206349,0.297297297297,0.0439024390244,0.365853658537,0.441860465116,0.3,0.21186440678,0.295358649789,0.353,0.166666666667,0.142857142857,0.467,0.0689655172414,0.103448275862,0.5,0.177966101695,0.290476190476,0.337,0.283,0.38
"Ron Anderson, G",0.134146341463,0.0243902439024,0.371229698376,0.134228187919,0.122807017544,0.137931034483,0.138728323699,0.0396825396825,0.152027027027,0.0439024390244,0.0243902439024,0.186046511628,1.0,0.118644067797,0.164556962025,0.349,0.166666666667,0.174603174603,0.333,0.103448275862,0.0948275862069,0.83,0.0847457627119,0.133333333333,0.355,0.341,0.4
