Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Anthony Mason, F",1.0,1.0,1.0,0.480263157895,0.482142857143,0.709677419355,0.624161073826,0.392857142857,0.294736842105,0.0913140311804,0.65,0.731707317073,0.369565217391,0.491071428571,0.429203539823,0.563,0.0,0.0,0.0,0.473684210526,0.490196078431,0.72,0.5,0.470873786408,0.563,0.499666666667,0.56
"Patrick Ewing, C",0.926829268293,0.926829268293,0.867298578199,0.740131578947,0.375,0.913978494624,0.711409395973,0.1875,0.312280701754,0.538975501114,0.725,0.80487804878,0.152173913043,0.794642857143,0.849557522124,0.466,0.030303030303,0.046511627907,0.143,0.605263157895,0.598039215686,0.76,0.8,0.912621359223,0.472,0.391666666667,0.47
"Derek Harper, G",1.0,1.0,0.836492890995,0.460526315789,0.0714285714286,0.225806451613,0.167785234899,0.383928571429,0.561403508772,0.0133630289532,0.55,0.609756097561,0.434782608696,0.473214285714,0.508849557522,0.464,0.454545454545,0.46511627907,0.372,0.25,0.245098039216,0.76,0.345454545455,0.364077669903,0.513,0.408,0.53
"Charles Oakley, PF",0.646341463415,0.621951219512,0.793838862559,0.375,0.553571428571,0.602150537634,0.58389261745,0.232142857143,0.382456140351,0.0579064587973,0.5,0.90243902439,0.282608695652,0.357142857143,0.37610619469,0.471,0.030303030303,0.0581395348837,0.269,0.434210526316,0.392156862745,0.83,0.354545454545,0.388349514563,0.483,0.449333333333,0.48
"John Starks, G",0.987804878049,0.865853658537,0.729857819905,0.414473684211,0.0714285714286,0.268817204301,0.194630872483,0.348214285714,0.445614035088,0.0311804008909,0.475,0.682926829268,0.434782608696,0.410714285714,0.46017699115,0.443,0.545454545455,0.56976744186,0.361,0.210526315789,0.205882352941,0.75,0.254545454545,0.266990291262,0.516,0.403333333333,0.53
"Hubert Davis, SG",0.90243902439,0.170731707317,0.568720379147,0.351973684211,0.0892857142857,0.129032258065,0.114093959732,0.125,0.147368421053,0.0244988864143,0.225,0.390243902439,0.347826086957,0.330357142857,0.336283185841,0.486,0.515151515152,0.418604651163,0.476,0.197368421053,0.166666666667,0.87,0.181818181818,0.194174757282,0.495,0.464666666667,0.6
"Charles Smith, F",0.5,0.0487804878049,0.514218009479,0.243421052632,0.25,0.268817204301,0.261744966443,0.0625,0.154385964912,0.276169265033,0.375,0.731707317073,0.108695652174,0.25,0.318584070796,0.388,0.0,0.046511627907,0.133,0.236842105263,0.245098039216,0.71,0.254545454545,0.330097087379,0.401,0.343666666667,0.39
"J.R. Reid, F",0.40243902439,0.19512195122,0.481042654028,0.217105263158,0.214285714286,0.301075268817,0.268456375839,0.0714285714286,0.19298245614,0.0467706013363,0.225,0.658536585366,0.195652173913,0.241071428571,0.212389380531,0.55,0.0,0.0,0.0,0.171052631579,0.166666666667,0.78,0.245454545455,0.233009708738,0.55,0.456333333333,0.55
"Willie Anderson, G",0.329268292683,0.0243902439024,0.436018957346,0.164473684211,0.0892857142857,0.182795698925,0.147651006711,0.160714285714,0.221052631579,0.0668151447661,0.225,0.536585365854,0.434782608696,0.1875,0.216814159292,0.421,0.0606060606061,0.104651162791,0.2,0.0921052631579,0.107843137255,0.61,0.172727272727,0.194174757282,0.472,0.341,0.44
"Brad Lohaus, F",0.280487804878,0.0853658536585,0.334123222749,0.128289473684,0.0178571428571,0.139784946237,0.0872483221477,0.107142857143,0.122807017544,0.0957683741648,0.125,0.390243902439,0.54347826087,0.125,0.150442477876,0.405,0.30303030303,0.290697674419,0.421,0.0131578947368,0.00980392156863,1.0,0.0363636363636,0.0436893203883,0.364,0.379666666667,0.56
