Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Derrick McKey, F",0.987804878049,0.987804878049,0.777528089888,0.453924914676,0.267857142857,0.253846153846,0.272222222222,0.276422764228,0.44,0.153452685422,0.538461538462,0.581818181818,0.4,0.432203389831,0.432773109244,0.493,0.148148148148,0.144736842105,0.36,0.317647058824,0.336363636364,0.74,0.398305084746,0.420091324201,0.509,0.586818181818,0.51
"Reggie Miller, SG",0.987804878049,0.987804878049,0.739325842697,0.668941979522,0.0714285714286,0.169230769231,0.144444444444,0.243902439024,0.345714285714,0.0511508951407,0.487179487179,0.345454545455,0.4,0.525423728814,0.567226890756,0.462,0.888888888889,0.763157894737,0.415,0.552941176471,0.481818181818,0.9,0.322033898305,0.351598173516,0.498,0.660909090909,0.55
"Dale Davis, PF",0.90243902439,0.853658536585,0.712359550562,0.361774744027,0.625,0.453846153846,0.522222222222,0.0650406504065,0.277142857143,0.401534526854,0.435897435897,0.545454545455,0.125,0.372881355932,0.327731092437,0.563,0.0,0.0,0.0,0.223529411765,0.318181818182,0.53,0.372881355932,0.356164383562,0.563,0.620454545455,0.56
"Rik Smits, C",0.951219512195,0.951219512195,0.685393258427,0.610921501706,0.446428571429,0.4,0.427777777778,0.113821138211,0.145714285714,0.25831202046,0.615384615385,0.654545454545,0.15,0.610169491525,0.571428571429,0.526,0.0,0.0,0.0,0.423529411765,0.436363636364,0.75,0.610169491525,0.62100456621,0.527,0.600454545455,0.53
"Mark Jackson, PG",1.0,0.817073170732,0.658426966292,0.259385665529,0.160714285714,0.215384615385,0.205555555556,0.609756097561,0.365714285714,0.0511508951407,0.666666666667,0.327272727273,0.725,0.245762711864,0.289915966387,0.422,0.111111111111,0.144736842105,0.31,0.176470588235,0.172727272727,0.78,0.220338983051,0.264840182648,0.443,0.500909090909,0.45
"Antonio Davis, PF",0.536585365854,0.0121951219512,0.525842696629,0.259385665529,0.428571428571,0.307692307692,0.355555555556,0.0487804878049,0.122857142857,0.168797953964,0.384615384615,0.545454545455,0.1,0.21186440678,0.235294117647,0.445,0.0,0.0,0.0,0.317647058824,0.363636363636,0.67,0.21186440678,0.255707762557,0.445,0.621363636364,0.44
"Byron Scott, G",0.975609756098,0.0121951219512,0.429213483146,0.341296928328,0.0357142857143,0.130769230769,0.105555555556,0.113821138211,0.217142857143,0.0409207161125,0.384615384615,0.272727272727,0.225,0.279661016949,0.306722689076,0.455,0.37037037037,0.328947368421,0.389,0.282352941176,0.254545454545,0.85,0.194915254237,0.219178082192,0.489,0.625454545455,0.52
"Sam Mitchell, F",0.987804878049,0.146341463415,0.38202247191,0.221843003413,0.214285714286,0.138461538462,0.166666666667,0.0650406504065,0.151428571429,0.0639386189258,0.179487179487,0.454545454545,0.275,0.21186440678,0.214285714286,0.487,0.0,0.0131578947368,0.1,0.188235294118,0.190909090909,0.72,0.21186440678,0.228310502283,0.496,0.582272727273,0.49
"Haywoode Workman, G",0.841463414634,0.170731707317,0.334831460674,0.143344709898,0.0535714285714,0.1,0.0888888888889,0.227642276423,0.245714285714,0.0179028132992,0.282051282051,0.309090909091,0.675,0.127118644068,0.163865546218,0.375,0.185185185185,0.184210526316,0.357,0.0941176470588,0.1,0.74,0.0847457627119,0.114155251142,0.386,0.493636363636,0.44
"Vern Fleming, G",0.670731707317,0.0121951219512,0.280898876404,0.156996587031,0.0714285714286,0.0923076923077,0.0888888888889,0.162601626016,0.14,0.00511508951407,0.205128205128,0.272727272727,0.625,0.14406779661,0.142857142857,0.495,0.0,0.0131578947368,0.0,0.141176470588,0.145454545455,0.72,0.14406779661,0.150684931507,0.514,0.606818181818,0.49
