Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Gordon Hayward, SF",0.926829268293,0.926829268293,0.888888888889,0.686832740214,0.132075471698,0.415841584158,0.326666666667,0.37962962963,0.614718614719,0.15234375,0.613636363636,0.414634146341,0.1875,0.454954954955,0.68085106383,0.65,0.445,0.444444444444,0.530864197531,0.364,0.556818181818,0.598039215686,0.81,0.545454545455,0.54347826087,0.481,0.3365,0.5
"Alec Burks, SG",0.329268292683,0.329268292683,0.860465116279,0.494661921708,0.132075471698,0.346534653465,0.28,0.277777777778,0.272727272727,0.07421875,0.431818181818,0.585365853659,0.2,0.295045045045,0.478723404255,0.504545454545,0.403,0.277777777778,0.308641975309,0.382,0.443181818182,0.470588235294,0.82,0.397727272727,0.467391304348,0.409,0.31175,0.45
"Derrick Favors, PF",0.90243902439,0.90243902439,0.795865633075,0.569395017794,0.490566037736,0.554455445545,0.546666666667,0.138888888889,0.350649350649,0.6484375,0.363636363636,0.682926829268,0.1125,0.493243243243,0.691489361702,0.563636363636,0.525,0.0,0.0123456790123,0.167,0.340909090909,0.441176470588,0.67,0.738636363636,0.66847826087,0.527,0.32325,0.53
"Trey Burke, PG",0.926829268293,0.524390243902,0.777777777778,0.455516014235,0.0754716981132,0.227722772277,0.18,0.398148148148,0.372294372294,0.078125,0.363636363636,0.390243902439,0.325,0.283783783784,0.521276595745,0.6,0.368,0.444444444444,0.62962962963,0.318,0.159090909091,0.186274509804,0.75,0.375,0.440217391304,0.4,0.242,0.43
"Enes Kanter, C",0.59756097561,0.585365853659,0.700258397933,0.491103202847,0.566037735849,0.475247524752,0.52,0.0462962962963,0.203463203463,0.12890625,0.431818181818,0.560975609756,0.0375,0.396396396396,0.617021276596,0.540909090909,0.491,0.0833333333333,0.0987654320988,0.317,0.215909090909,0.235294117647,0.79,0.625,0.603260869565,0.505,0.29125,0.5
"Rudy Gobert, C",1.0,0.451219512195,0.679586563307,0.298932384342,0.603773584906,0.613861386139,0.633333333333,0.12037037037,0.337662337662,0.8984375,0.318181818182,0.512195121951,0.125,0.486486486486,0.329787234043,0.236363636364,0.604,0.0,0.0,0.0,0.238636363636,0.323529411765,0.62,0.352272727273,0.282608695652,0.607,0.40175,0.6
"Dante Exum, PG",1.0,0.5,0.573643410853,0.170818505338,0.0566037735849,0.128712871287,0.106666666667,0.222222222222,0.21645021645,0.06640625,0.318181818182,0.439024390244,0.2125,0.128378378378,0.191489361702,0.231818181818,0.349,0.277777777778,0.395061728395,0.314,0.0227272727273,0.0392156862745,0.63,0.0909090909091,0.103260869565,0.408,0.23625,0.45
"Rodney Hood, SG",0.609756097561,0.256097560976,0.550387596899,0.309608540925,0.0377358490566,0.217821782178,0.153333333333,0.157407407407,0.25974025974,0.09375,0.204545454545,0.585365853659,0.225,0.279279279279,0.329787234043,0.340909090909,0.414,0.333333333333,0.41975308642,0.365,0.136363636364,0.156862745098,0.76,0.215909090909,0.222826086957,0.456,0.2895,0.5
"Joe Ingles, SF",0.963414634146,0.390243902439,0.547803617571,0.17793594306,0.0566037735849,0.188118811881,0.146666666667,0.212962962963,0.393939393939,0.05078125,0.272727272727,0.390243902439,0.2375,0.216216216216,0.202127659574,0.204545454545,0.415,0.25,0.320987654321,0.356,0.0454545454545,0.0490196078431,0.75,0.113636363636,0.103260869565,0.493,0.27975,0.52
"Trevor Booker, PF",0.963414634146,0.0609756097561,0.511627906977,0.256227758007,0.339622641509,0.326732673267,0.333333333333,0.101851851852,0.233766233766,0.203125,0.25,0.439024390244,0.1125,0.344594594595,0.308510638298,0.268181818182,0.487,0.111111111111,0.135802469136,0.345,0.125,0.186274509804,0.58,0.284090909091,0.260869565217,0.518,0.3055,0.52
