Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Juwan Howard, PF",0.987804878049,0.987804878049,0.964454976303,0.726973684211,0.410714285714,0.623655913978,0.543624161074,0.392857142857,0.291228070175,0.106904231626,0.925,0.80487804878,0.260869565217,0.803571428571,0.818584070796,0.489,0.0,0.0232558139535,0.308,0.513157894737,0.519607843137,0.75,0.818181818182,0.888349514563,0.49,0.397666666667,0.49
"Chris Webber, C",0.182926829268,0.182926829268,0.881516587678,0.779605263158,0.446428571429,0.548387096774,0.510067114094,0.446428571429,0.631578947368,0.133630289532,0.825,0.829268292683,0.326086956522,0.892857142857,0.814159292035,0.543,0.30303030303,0.267441860465,0.441,0.355263157895,0.450980392157,0.59,0.818181818182,0.781553398058,0.558,0.43,0.57
"Robert Pack, PG",0.378048780488,0.378048780488,0.829383886256,0.595394736842,0.160714285714,0.354838709677,0.288590604027,0.696428571429,0.701754385965,0.00668151447661,0.925,0.536585365854,0.45652173913,0.544642857143,0.632743362832,0.428,0.242424242424,0.372093023256,0.265,0.657894736842,0.578431372549,0.85,0.481818181818,0.538834951456,0.474,0.420333333333,0.46
"Calbert Cheaney, SG",0.853658536585,0.853658536585,0.78672985782,0.496710526316,0.178571428571,0.268817204301,0.228187919463,0.196428571429,0.336842105263,0.0579064587973,0.45,0.707317073171,0.260869565217,0.544642857143,0.570796460177,0.471,0.212121212121,0.255813953488,0.338,0.289473684211,0.303921568627,0.71,0.490909090909,0.519417475728,0.498,0.388666666667,0.5
"Gheorghe Muresan, C",0.926829268293,0.926829268293,0.699052132701,0.476973684211,0.589285714286,0.677419354839,0.644295302013,0.0625,0.238596491228,0.503340757238,0.475,0.951219512195,0.0869565217391,0.544642857143,0.464601769912,0.584,0.0,0.0,0.0,0.302631578947,0.362745098039,0.62,0.554545454545,0.509708737864,0.585,0.461,0.58
"Rasheed Wallace, PF",0.792682926829,0.621951219512,0.651658767773,0.332236842105,0.25,0.344086021505,0.315436241611,0.116071428571,0.228070175439,0.184855233853,0.4,0.780487804878,0.173913043478,0.375,0.384955752212,0.487,0.121212121212,0.151162790698,0.329,0.157894736842,0.176470588235,0.65,0.345454545455,0.359223300971,0.513,0.386333333333,0.51
"Brent Price, G",0.987804878049,0.609756097561,0.597156398104,0.328947368421,0.0892857142857,0.247311827957,0.187919463087,0.455357142857,0.336842105263,0.011135857461,0.475,0.560975609756,0.586956521739,0.276785714286,0.29203539823,0.472,0.515151515152,0.43023255814,0.462,0.276315789474,0.235294117647,0.87,0.127272727273,0.140776699029,0.485,0.505666666667,0.6
"Tim Legler, G",0.939024390244,0.0,0.547393364929,0.309210526316,0.0714285714286,0.150537634409,0.120805369128,0.160714285714,0.20350877193,0.0356347438753,0.15,0.439024390244,0.652173913043,0.267857142857,0.265486725664,0.507,0.515151515152,0.372093023256,0.522,0.223684210526,0.196078431373,0.86,0.118181818182,0.135922330097,0.488,0.526,0.65
"Ledell Eackles, G",0.670731707317,0.317073170732,0.53317535545,0.282894736842,0.142857142857,0.204301075269,0.181208053691,0.142857142857,0.178947368421,0.011135857461,0.25,0.365853658537,0.326086956522,0.258928571429,0.305309734513,0.427,0.30303030303,0.267441860465,0.422,0.236842105263,0.205882352941,0.83,0.172727272727,0.223300970874,0.43,0.419,0.5
"Mark Price, G",0.0853658536585,0.0121951219512,0.428909952607,0.263157894737,0.0178571428571,0.0967741935484,0.0671140939597,0.232142857143,0.301754385965,0.0,0.35,0.243902439024,0.391304347826,0.232142857143,0.380530973451,0.3,0.424242424242,0.5,0.333,0.184210526316,0.137254901961,1.0,0.109090909091,0.208737864078,0.267,0.311,0.38
