Players,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
"Ron Mercer, SG",0.451219512195,0.451219512195,0.902843601896,0.616161616162,0.186046511628,0.317307692308,0.286713286713,0.277227722772,0.427884615385,0.110215053763,0.6,0.444444444444,0.15,0.611570247934,0.665322580645,0.444,0.181818181818,0.174603174603,0.385,0.426666666667,0.394230769231,0.79,0.578512396694,0.729857819905,0.449,0.369333333333,0.46
"Nick Van Exel, PG",0.963414634146,0.963414634146,0.883886255924,0.542087542088,0.093023255814,0.336538461538,0.272727272727,0.891089108911,0.413461538462,0.0376344086022,0.7,0.422222222222,0.4,0.495867768595,0.620967741935,0.39,0.772727272727,0.809523809524,0.332,0.333333333333,0.288461538462,0.82,0.355371900826,0.488151658768,0.419,0.350333333333,0.44
"Antonio McDyess, PF",0.987804878049,0.987804878049,0.789099526066,0.643097643098,0.674418604651,0.538461538462,0.594405594406,0.19801980198,0.408653846154,0.462365591398,0.7,0.866666666667,0.0875,0.628099173554,0.604838709677,0.507,0.0,0.0,0.0,0.533333333333,0.615384615385,0.63,0.628099173554,0.710900473934,0.508,0.427,0.51
"Raef LaFrentz, C",0.987804878049,0.975609756098,0.71327014218,0.417508417508,0.488372093023,0.557692307692,0.552447552448,0.118811881188,0.25,0.596774193548,0.3,0.8,0.125,0.396694214876,0.439516129032,0.446,0.318181818182,0.365079365079,0.328,0.266666666667,0.278846153846,0.69,0.338842975207,0.407582938389,0.477,0.381333333333,0.48
"George McCloud, F",0.951219512195,0.134146341463,0.644549763033,0.340067340067,0.209302325581,0.259615384615,0.258741258741,0.316831683168,0.298076923077,0.0887096774194,0.425,0.511111111111,0.225,0.280991735537,0.33064516129,0.417,0.636363636364,0.571428571429,0.378,0.253333333333,0.221153846154,0.82,0.165289256198,0.218009478673,0.448,0.411333333333,0.5
"James Posey, SF",0.987804878049,0.939024390244,0.599526066351,0.276094276094,0.232558139535,0.278846153846,0.272727272727,0.178217821782,0.581730769231,0.110215053763,0.3,0.577777777778,0.1875,0.231404958678,0.266129032258,0.429,0.454545454545,0.428571428571,0.373,0.2,0.182692307692,0.8,0.148760330579,0.184834123223,0.468,0.411666666667,0.51
"Tariq Abdul-Wahad, SF",0.182926829268,0.121951219512,0.590047393365,0.299663299663,0.372093023256,0.182692307692,0.244755244755,0.168316831683,0.192307692308,0.215053763441,0.325,0.466666666667,0.175,0.280991735537,0.350806451613,0.389,0.0454545454545,0.015873015873,0.5,0.28,0.269230769231,0.74,0.272727272727,0.407582938389,0.388,0.341,0.39
"Chauncey Billups, PG",0.158536585366,0.0609756097561,0.556872037915,0.289562289562,0.139534883721,0.192307692308,0.181818181818,0.29702970297,0.370192307692,0.0403225806452,0.45,0.466666666667,0.2,0.214876033058,0.314516129032,0.337,0.227272727273,0.507936507937,0.171,0.373333333333,0.326923076923,0.84,0.173553719008,0.218009478673,0.45,0.369666666667,0.37
"Keon Clark, PF",0.987804878049,0.243902439024,0.54028436019,0.289562289562,0.46511627907,0.403846153846,0.433566433566,0.0891089108911,0.269230769231,0.379032258065,0.375,0.644444444444,0.075,0.289256198347,0.262096774194,0.542,0.0,0.015873015873,0.125,0.2,0.211538461538,0.69,0.289256198347,0.303317535545,0.548,0.438,0.54
"Chris Gatling, C",0.487804878049,0.0,0.457345971564,0.350168350168,0.372093023256,0.346153846154,0.356643356643,0.0792079207921,0.408653846154,0.0887096774194,0.4,0.577777777778,0.0625,0.322314049587,0.342741935484,0.456,0.136363636364,0.190476190476,0.234,0.32,0.307692307692,0.74,0.297520661157,0.345971563981,0.491,0.408,0.47
